time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
26973,-19,0.0190866,0.26457,0.108389,0.0569676,0.342776,-0.229701,-0.0858139,-0.324264,-0.0212056,0.125329,-0.208123,0.0144412,0.231366,-0.34761,0.301096,0.118679
26974.5,11,0.0102261,0.270164,0.11113,0.0498312,0.381038,-0.219524,-0.0876181,-0.319076,-0.0034932,0.112403,-0.182673,0.0447974,0.216638,-0.333182,0.309241,0.0946006
26976,52,-0.00365732,0.26701,0.112842,0.0313151,0.420546,-0.209582,-0.0706344,-0.303562,-0.000337345,0.114325,-0.180942,0.03038,0.212,-0.338623,0.387413,0.131313
26977.5,3,-0.00120605,0.253644,0.116647,-0.0115516,0.443421,-0.199851,-0.0834766,-0.289851,-0.0127771,0.137273,-0.179989,0.022572,0.224011,-0.389905,0.459185,0.16092
26979,56,-0.00664689,0.271091,0.161313,0.00687974,0.468828,-0.197099,-0.0850818,-0.275242,-0.00869286,0.158712,-0.186996,0.0246873,0.221579,-0.387768,0.496859,0.183751
26980.5,-33,-0.00372286,0.264803,0.140655,0.0154057,0.430569,-0.202454,-0.0596971,-0.287062,-0.0106301,0.16013,-0.198546,0.0432863,0.231792,-0.343908,0.427338,0.180639
26982,50,-0.0132569,0.242534,0.137906,0.0201997,0.449652,-0.186386,-0.0515637,-0.260373,0.024735,0.14451,-0.188572,0.0866581,0.235098,-0.363527,0.401606,0.211801
26983.5,33,-0.0244445,0.213368,0.128139,0.101393,0.422949,-0.18028,-0.0459746,-0.276707,0.0337995,0.109823,-0.196133,0.0903149,0.209486,-0.421214,0.412451,0.175357
26985,26,-0.0259973,0.218935,0.137958,0.141067,0.448374,-0.194889,-0.0682065,-0.265429,0.048818,0.0662286,-0.165227,0.0983761,0.225322,-0.357489,0.359872,0.19598
26986.5,-55,-0.029828,0.23494,0.154843,0.107956,0.414443,-0.214304,-0.0877825,-0.291093,0.0246022,0.0601951,-0.185205,0.0996686,0.186815,-0.40879,0.390476,0.198133
26988,-462,-0.0336232,0.214488,0.1635,0.115588,0.455429,-0.228644,-0.0984772,-0.286952,0.0305616,0.0930746,-0.176364,0.123092,0.222154,-0.391421,0.398183,0.177175
26989.5,768,-0.0434693,0.219709,0.166011,0.14722,0.443112,-0.205257,-0.0237197,-0.307942,0.0365487,0.0951618,-0.191195,0.0539398,0.244291,-0.409466,0.417872,0.158313
26991,305,-0.0295637,0.222302,0.184114,0.129907,0.421374,-0.197786,0.0132708,-0.325319,0.0322702,0.093897,-0.199502,0.070806,0.222594,-0.381227,0.404421,0.17568
26992.5,-1158,-0.0391205,0.231187,0.0930254,0.112885,0.435036,-0.217694,-0.0105583,-0.340202,0.0299787,0.132247,-0.207784,0.0549803,0.233757,-0.371062,0.446156,0.170704
26994,-88,-0.0359037,0.250178,0.0714004,0.0820167,0.420193,-0.224906,-0.00604062,-0.329637,0.0335294,0.111557,-0.203744,0.00138434,0.24128,-0.373986,0.458213,0.189885
26995.5,315,-0.0338775,0.198491,0.040873,0.0663287,0.424335,-0.244975,-0.0314005,-0.301718,0.0775758,0.10492,-0.181353,-0.0448645,0.213369,-0.358827,0.398224,0.198753
26997,212,-0.0211048,0.177706,0.011135,0.0527854,0.415889,-0.255203,-0.0152785,-0.330814,0.045183,0.0989463,-0.206776,0.02044,0.237014,-0.326121,0.351317,0.163232
26998.5,61,-0.0261199,0.203215,0.0195776,0.05125,0.447853,-0.257359,-0.0202416,-0.323206,0.0774615,0.102214,-0.200215,-0.0273169,0.249257,-0.336081,0.344522,0.184687
27000,-19,-0.025941,0.175173,0.049809,0.0809652,0.445678,-0.21909,0.026354,-0.335526,0.0859309,0.128535,-0.206409,-0.0524105,0.269944,-0.365378,0.331322,0.17385
27001.5,-25,-0.0466355,0.190642,0.0538813,0.0676858,0.396799,-0.237651,0.0302095,-0.35418,0.0576921,0.142989,-0.215413,-0.0590946,0.238115,-0.417162,0.268437,0.185084
27003,-5,-0.0270256,0.201055,0.0238483,0.0649484,0.345959,-0.245479,0.00468652,-0.347262,0.0771817,0.138317,-0.215046,-0.04285,0.25298,-0.440257,0.299683,0.224196
27004.5,-24,-0.0192829,0.230312,0.0440965,0.0477999,0.353974,-0.226153,0.00248694,-0.374326,0.0616676,0.130772,-0.259686,-0.0433351,0.264467,-0.468667,0.180454,0.213224
27006,20,-0.0361245,0.197689,0.0605595,0.0597202,0.352563,-0.212154,0.0117583,-0.3891,0.043651,0.103549,-0.282117,-0.0207164,0.246849,-0.422436,0.200663,0.197244
27007.5,-2,-0.0608407,0.233131,0.0874471,0.054612,0.384012,-0.211304,-0.0231706,-0.409459,0.0158981,0.07846,-0.286574,-0.0202347,0.210183,-0.425306,0.208934,0.134018
27009,18,-0.0519759,0.244676,0.0839834,0.0494387,0.342314,-0.231949,-0.00224605,-0.378097,0.0355132,0.048414,-0.249649,-0.0221863,0.215649,-0.384682,0.200792,0.188158
27010.5,70,-0.0650268,0.253897,0.0532035,0.0292342,0.300981,-0.251574,-0.0669312,-0.381649,0.0494248,0.0553602,-0.229322,-0.0235452,0.16865,-0.37163,0.264306,0.211699
27012,21,-0.0529627,0.276934,0.0403389,0.0605751,0.317805,-0.234511,-0.0952894,-0.382576,0.0750424,0.0517888,-0.225346,-0.0621336,0.190462,-0.352258,0.235041,0.213806
27013.5,7,-0.0459285,0.271231,0.0707574,0.0784163,0.317728,-0.225681,-0.0593638,-0.372061,0.0478924,0.0965107,-0.229431,-0.0384301,0.144931,-0.317032,0.212954,0.256152
27015,23,-0.0515895,0.235452,0.0863146,0.086987,0.323747,-0.223478,-0.0724676,-0.342926,0.00505898,0.104934,-0.19338,-0.0389596,0.157343,-0.332984,0.22708,0.218326
27016.5,14,-0.0245324,0.259164,0.113644,0.0817435,0.358331,-0.246039,-0.0643554,-0.354535,-0.0225768,0.0977804,-0.197031,-0.0247285,0.179445,-0.266645,0.280881,0.227402
27018,36,-0.00278787,0.259449,0.133463,0.0600362,0.346594,-0.239712,-0.041476,-0.370279,-0.0137705,0.0730714,-0.23218,0.0159047,0.173061,-0.24697,0.312299,0.213057
27019.5,13,0.0532792,0.233504,0.143001,0.0381961,0.322079,-0.2583,-0.0416558,-0.362003,-0.0395233,0.0233289,-0.218642,0.0783123,0.157437,-0.253408,0.313657,0.176487
27021,-21,0.0632452,0.249223,0.141024,0.0430146,0.338569,-0.225159,-0.0318647,-0.34951,-0.075798,-0.00356146,-0.203432,0.0525934,0.163133,-0.268097,0.333297,0.172194
27022.5,19,0.0774285,0.26992,0.122143,0.0318027,0.379534,-0.211781,-0.0866643,-0.353399,-0.0972191,-0.00831327,-0.219388,0.0687993,0.161324,-0.276235,0.305635,0.181305
27024,22,0.0929742,0.31007,0.0832722,0.0444588,0.346653,-0.249872,-0.0654486,-0.351098,-0.121799,0.00410919,-0.202693,0.0241565,0.190384,-0.275934,0.344496,0.184543
27025.5,8,0.0815913,0.298481,0.0596049,0.0498028,0.388585,-0.260655,-0.0355362,-0.342974,-0.128641,0.0182363,-0.196136,0.00623819,0.183117,-0.271215,0.325631,0.173721
27027,-5,0.057443,0.266761,0.0863365,0.0831179,0.390308,-0.275321,0.0324944,-0.339951,-0.112347,0.00541091,-0.197092,0.00283185,0.216514,-0.252989,0.39083,0.173139
27028.5,26,0.0560436,0.241957,0.0761939,0.0670319,0.376133,-0.243611,-0.036963,-0.313774,-0.108908,-0.00279211,-0.172543,0.0136788,0.227864,-0.283606,0.402753,0.189787
27030,26,0.0287148,0.237412,0.0871839,0.0502509,0.376819,-0.258153,-0.0349976,-0.316949,-0.0977056,0.0126145,-0.183521,0.00833585,0.233454,-0.234912,0.419151,0.193322
27031.5,18,0.00985417,0.252974,0.0940571,0.0380274,0.397219,-0.246698,-0.0120249,-0.296603,-0.0873114,0.0125318,-0.155288,0.0420851,0.244371,-0.256535,0.375819,0.226649
27033,6,0.0186013,0.279612,0.0881721,0.0535164,0.364091,-0.211585,0.00042861,-0.324446,-0.0913656,0.0100999,-0.172428,0.0438391,0.24705,-0.231517,0.36374,0.228788
27034.5,9,-0.00446186,0.264518,0.0718105,0.0507562,0.351524,-0.21027,-0.0454838,-0.33412,-0.143661,0.00319609,-0.17757,0.0664855,0.250511,-0.259833,0.296196,0.255135
27036,46,-0.0163551,0.219351,0.0709164,0.0448167,0.342749,-0.210391,-0.0063169,-0.301717,-0.130542,0.0250764,-0.149326,0.0642095,0.230085,-0.286588,0.265159,0.273123
27037.5,-376,-0.0275805,0.260815,0.0731294,0.0625061,0.360723,-0.198491,-0.0247254,-0.322491,-0.17892,0.0479121,-0.169886,0.051031,0.240288,-0.276992,0.217391,0.277101
27039,835,-0.0102236,0.289477,0.0456983,0.0470416,0.406067,-0.216239,-0.0391294,-0.305122,-0.153232,0.0602129,-0.145436,0.0431453,0.223826,-0.242938,0.232489,0.231456
27040.5,356,0.0229509,0.246258,0.0411285,0.0544307,0.403505,-0.249185,0.031857,-0.338418,-0.183125,0.071873,-0.177275,0.0316757,0.199552,-0.25931,0.26308,0.176257
27042,-132,0.00796872,0.229587,0.0226814,0.0535946,0.394351,-0.244893,-0.00378362,-0.370402,-0.185082,0.08276,-0.214601,0.0316882,0.230675,-0.241004,0.209852,0.167408
27043.5,-658,0.0142975,0.233532,0.0324842,0.0381574,0.412237,-0.232936,0.033377,-0.336641,-0.175305,0.0888256,-0.184671,0.0503821,0.257845,-0.270278,0.312131,0.105257
27045,213,0.0290307,0.243867,0.0516173,0.0375089,0.409312,-0.195543,0.0373957,-0.317857,-0.172743,0.079943,-0.164591,0.0477289,0.2947,-0.314415,0.259666,0.12793
27046.5,257,0.0414216,0.191173,0.0457011,0.0913452,0.414796,-0.258235,0.0167796,-0.313057,-0.189459,0.100632,-0.151761,0.00201311,0.238745,-0.258193,0.228032,0.121243
27048,393,0.021464,0.195684,0.0537049,0.0600396,0.396651,-0.226145,0.0159671,-0.289066,-0.166147,0.114144,-0.14324,-0.0200509,0.237361,-0.267956,0.171225,0.106066
27049.5,-91,0.0389565,0.145235,0.0440593,0.0733273,0.389958,-0.240867,0.0148031,-0.327246,-0.13893,0.120411,-0.189213,-0.00810822,0.177471,-0.305337,0.206525,0.0920247
27051,-64,0.0373202,0.158785,0.0461917,0.046127,0.398392,-0.249156,0.0319303,-0.346224,-0.132209,0.11721,-0.196104,-0.01326,0.202394,-0.24621,0.208542,0.118692
27052.5,-46,0.033762,0.169576,0.0687321,0.029421,0.384423,-0.249306,-0.0197287,-0.329004,-0.120859,0.108043,-0.175284,-0.00239387,0.236807,-0.276234,0.179187,0.124758
27054,29,0.0425514,0.178118,0.055572,-0.00317843,0.344966,-0.248135,-0.027276,-0.345536,-0.112827,0.102543,-0.191635,-0.0407123,0.249911,-0.260683,0.310035,0.0714514
27055.5,26,0.0763574,0.175747,0.0723963,0.0132638,0.31123,-0.224105,-0.026712,-0.355119,-0.0946843,0.121955,-0.197074,-0.0656589,0.279992,-0.246052,0.298867,0.0742277
27057,27,0.0393503,0.15864,0.0764731,0.0444741,0.345798,-0.182373,-0.0482738,-0.351385,-0.0106867,0.129405,-0.208019,-0.137004,0.288777,-0.24305,0.331321,0.0534492
27058.5,3,0.0298538,0.167106,0.10705,0.106252,0.34064,-0.174319,-0.0386864,-0.369966,-0.0314466,0.0964257,-0.248926,-0.114558,0.285334,-0.230183,0.444123,0.0542097
27060,10,0.0367748,0.156011,0.10565,0.0910197,0.359078,-0.159237,-0.0300577,-0.35239,-0.0351624,0.100928,-0.22242,-0.0752772,0.242086,-0.195092,0.446466,0.010248
27061.5,37,0.0233648,0.164272,0.130292,0.0974663,0.335598,-0.170467,-0.0357066,-0.381211,-0.0696903,0.103802,-0.241317,-0.0510543,0.275682,-0.244206,0.493914,0.0179998
27063,37,0.0206807,0.157436,0.137632,0.102116,0.387767,-0.161514,-0.0641581,-0.39227,-0.0848617,0.0869384,-0.251871,-0.0884818,0.257363,-0.259181,0.518197,0.0555038
27064.5,45,0.0288665,0.152688,0.157567,0.0711734,0.39718,-0.190794,-0.0192291,-0.399449,-0.0794939,0.0631171,-0.266008,-0.0927512,0.255589,-0.272658,0.472045,0.0720857
27066,4,0.0318889,0.175787,0.121692,0.100624,0.37826,-0.21819,-0.00605517,-0.375141,-0.0621894,0.0617169,-0.224887,-0.0675759,0.256095,-0.275891,0.434758,0.0702195
27067.5,2,0.0290476,0.144639,0.152526,0.116476,0.38482,-0.216997,0.0196488,-0.34595,-0.0802938,0.0337382,-0.210062,-0.0504833,0.248983,-0.308666,0.45929,0.0361045
27069,29,0.0122392,0.163395,0.143057,0.13103,0.421667,-0.213835,-5.81E-05,-0.335315,-0.0791248,0.0372404,-0.214465,-0.0350998,0.239429,-0.271445,0.43178,0.0508104
27070.5,43,0.0330873,0.172322,0.111651,0.126565,0.430227,-0.182269,-0.0485183,-0.351972,-0.0790083,0.040589,-0.226696,-0.0109196,0.272871,-0.25955,0.486364,0.044203
27072,31,0.0216102,0.169594,0.127394,0.120819,0.424235,-0.158037,-0.0479938,-0.345779,-0.0555156,0.0404593,-0.218344,-0.0205603,0.274801,-0.266001,0.501485,0.0317693
27073.5,-31,0.0281389,0.177433,0.108116,0.120255,0.43685,-0.158943,-0.0570418,-0.328855,-0.0696098,0.0360204,-0.220508,0.000178422,0.2675,-0.229234,0.474006,0.0472904
27075,11,0.0564344,0.175364,0.0869939,0.126369,0.45708,-0.182475,0.030016,-0.310093,-0.0473688,0.0573688,-0.188374,-0.0201121,0.25147,-0.269851,0.430855,0.0574434
27076.5,52,0.0697346,0.194089,0.0936346,0.126689,0.462606,-0.192165,0.0218216,-0.281354,-0.0332768,0.092692,-0.149774,-0.0296285,0.271096,-0.333729,0.343848,0.076121
27078,15,0.0474672,0.202052,0.109419,0.154043,0.453122,-0.166421,-0.018441,-0.266081,-0.0533369,0.0846016,-0.145888,-0.0230881,0.257018,-0.334668,0.298129,0.0582059
27079.5,27,0.0253409,0.217407,0.0760955,0.155339,0.441036,-0.176149,0.00806885,-0.277304,-0.0623477,0.075552,-0.137752,-0.0462196,0.259693,-0.325347,0.324989,0.101611
27081,2,0.0139433,0.231693,0.0941367,0.175797,0.456283,-0.182033,0.0332259,-0.278325,-0.0458223,0.0703543,-0.127607,-0.0519327,0.301198,-0.378592,0.366165,0.0883969
27082.5,3,0.00125227,0.206419,0.109619,0.133167,0.456308,-0.214483,0.049809,-0.280758,-0.0555846,0.0491738,-0.134609,-0.0562795,0.289155,-0.408721,0.404641,0.0887154
27084,17,-0.00495579,0.264382,0.0984059,0.106318,0.462926,-0.227238,0.0586755,-0.290261,-0.048467,0.0381662,-0.151196,-0.0124912,0.269488,-0.419317,0.433602,0.108463
27085.5,17,0.00405576,0.270229,0.0619087,0.108355,0.466599,-0.203209,0.0783391,-0.318738,-0.0405019,0.0669619,-0.17782,-0.0386698,0.281426,-0.410426,0.479502,0.104104
27087,12,0.00834265,0.244609,0.0340907,0.0805313,0.439723,-0.235368,0.0795926,-0.296448,-0.0613987,0.0671418,-0.160441,-0.0081701,0.251602,-0.384633,0.526479,0.146735
27088.5,36,0.00976773,0.25758,0.0354597,0.0707505,0.412237,-0.231153,0.00542533,-0.317497,-0.0122253,0.0769302,-0.194208,-0.0125206,0.23464,-0.384929,0.489417,0.140075
27090,22,0.0225208,0.243987,0.0296505,0.0501425,0.41616,-0.251379,0.0321449,-0.348546,-0.0362616,0.0598071,-0.219152,0.00900412,0.237451,-0.354697,0.485814,0.151252
27091.5,24,0.0619795,0.262868,0.0173807,0.077665,0.380377,-0.279244,-0.0160737,-0.343452,-0.037313,0.0471468,-0.200464,0.0518291,0.205298,-0.299529,0.516575,0.152917
27093,-31,0.0528271,0.262081,0.0410419,0.0929333,0.372268,-0.25863,-0.0482194,-0.328779,-0.0248502,0.0538268,-0.179207,-0.000259239,0.167742,-0.307701,0.493254,0.18914
27094.5,15,0.0598838,0.269094,0.0688753,0.079033,0.380949,-0.23825,-0.037772,-0.351891,-0.0267309,0.044122,-0.180041,0.0184494,0.165261,-0.278837,0.401424,0.175569
27096,35,0.0505933,0.238441,0.0491625,0.114608,0.385972,-0.218864,-0.0292347,-0.357812,-0.0374668,0.0347983,-0.193295,0.0360821,0.146213,-0.243328,0.395285,0.118708
27097.5,44,0.059959,0.211088,0.0472639,0.119847,0.397848,-0.235359,-0.0609298,-0.322031,-0.0390214,0.0397662,-0.168924,0.0249213,0.142522,-0.208829,0.371342,0.108745
27099,27,0.00912393,0.180153,0.0450523,0.102392,0.374295,-0.253076,-0.0531059,-0.289323,-0.0544532,0.0672232,-0.140537,0.0295843,0.16064,-0.267372,0.225112,0.102068
27100.5,-42,0.013773,0.201675,0.075251,0.0584643,0.376686,-0.29722,-0.0162059,-0.315624,-0.0689654,0.0412478,-0.143826,0.0226508,0.156768,-0.266051,0.218186,0.0758343
27102,39,0.00248936,0.166769,0.0865867,0.0868822,0.39152,-0.31554,0.0260915,-0.273469,-0.0895106,0.0463566,-0.105647,0.0207832,0.167156,-0.275028,0.1907,0.0968703
27103.5,35,0.00502115,0.152665,0.0736529,0.0445055,0.39092,-0.30644,0.0442535,-0.279918,-0.108313,0.0825846,-0.120088,0.0222824,0.164523,-0.271036,0.250972,0.116947
27105,-623,0.00278108,0.156816,0.0848969,0.0365997,0.39875,-0.269269,0.0471846,-0.33238,-0.0971699,0.115779,-0.1712,0.0323768,0.15774,-0.236942,0.201789,0.126622
27106.5,1032,-0.0021895,0.163359,0.0645878,0.00616173,0.362426,-0.281768,0.0333788,-0.347313,-0.093066,0.1431,-0.177674,-0.00584121,0.1571,-0.268528,0.283622,0.105565
27108,371,0.00932614,0.165037,0.0737206,0.00237827,0.346981,-0.29615,0.0447538,-0.354448,-0.127728,0.121521,-0.195601,-0.0191697,0.213068,-0.266456,0.306266,0.105311
27109.5,-665,0.00961009,0.136836,0.0598101,0.0156734,0.334096,-0.24643,0.0770606,-0.368184,-0.163602,0.122728,-0.210122,0.0368078,0.220348,-0.233457,0.216132,0.126834
27111,-506,-0.0141181,0.119877,0.0538291,0.00690768,0.326303,-0.288628,0.0650272,-0.368944,-0.181232,0.102794,-0.202822,0.0247794,0.193269,-0.23235,0.244108,0.116822
27112.5,274,-0.0523316,0.107422,0.0992447,-0.00587638,0.306354,-0.263682,0.0260696,-0.35374,-0.160614,0.104695,-0.18617,0.0175314,0.217033,-0.258677,0.2452,0.0669802
27114,276,-0.0603069,0.151657,0.0468205,-0.0136389,0.281045,-0.25794,0.0338482,-0.316348,-0.149854,0.0796873,-0.157672,-0.00449441,0.169685,-0.25759,0.207929,0.0980598
27115.5,143,-0.0617494,0.133216,0.0386178,-0.0514342,0.309247,-0.246245,0.0637837,-0.368194,-0.17073,0.0691646,-0.195345,-0.0223301,0.161545,-0.252799,0.296232,0.0878722
27117,9,-0.0277672,0.152413,0.0302294,-0.0658704,0.28162,-0.212743,0.0876966,-0.356595,-0.155216,0.0585154,-0.183877,-0.0328173,0.152117,-0.240863,0.351619,0.0783218
27118.5,-46,-0.0562736,0.154483,0.00683678,-0.0463263,0.2948,-0.222278,0.0633486,-0.340355,-0.151856,0.0748638,-0.168917,-0.081211,0.178314,-0.252995,0.377381,0.0895692
27120,-57,-0.0190155,0.1512,0.035576,-0.035647,0.30159,-0.206839,0.0128751,-0.359536,-0.155693,0.0426235,-0.188728,-0.0742824,0.203153,-0.284882,0.335392,0.110758
27121.5,16,-0.0424881,0.11947,0.0576691,-0.028915,0.282591,-0.22297,-0.0399075,-0.355612,-0.138252,0.056239,-0.196878,-0.103822,0.241063,-0.316121,0.430785,0.123723
27123,11,-0.0234667,0.120156,0.0619613,-0.0254476,0.30937,-0.252892,-0.0752954,-0.362674,-0.114137,0.0402027,-0.214699,-0.116893,0.213173,-0.31628,0.357953,0.129285
27124.5,22,-0.0218152,0.163352,0.057777,-0.0390273,0.309883,-0.305671,-0.051322,-0.359698,-0.135154,0.0589718,-0.219445,-0.104408,0.221704,-0.336119,0.371746,0.111396
27126,-20,-0.0119867,0.150526,0.0132717,0.00518644,0.325564,-0.283198,-0.0673937,-0.348444,-0.0991863,0.0481631,-0.193266,-0.09516,0.233376,-0.315216,0.354407,0.0895717
27127.5,5,-0.0161757,0.15723,0.0167226,0.0605273,0.321921,-0.265844,-0.062818,-0.377408,-0.104548,0.0398105,-0.226371,-0.0733213,0.232109,-0.375828,0.389808,0.0912991
27129,35,-0.00465177,0.175897,0.0158048,0.061673,0.32397,-0.212367,-0.0885583,-0.380525,-0.137438,0.0208985,-0.220674,-0.0675792,0.233071,-0.374463,0.34091,0.113841
27130.5,96,-0.0153095,0.186615,0.0132184,0.0465797,0.337227,-0.165543,-0.0892226,-0.348021,-0.167664,0.0178264,-0.181667,-0.0469087,0.228472,-0.350996,0.306819,0.0887199
27132,13,-0.026987,0.185733,-0.00822163,0.0168713,0.329882,-0.220007,-0.105832,-0.36139,-0.112853,0.0313676,-0.201816,-0.0306902,0.246403,-0.320344,0.283221,0.100072
27133.5,-2,-0.00256387,0.162715,-0.0131835,0.0278533,0.356498,-0.22046,-0.129001,-0.387042,-0.106557,0.068898,-0.231445,-0.062999,0.24047,-0.350579,0.304488,0.0633536
27135,19,0.000473239,0.178728,-0.00935033,0.0452235,0.354327,-0.215647,-0.122592,-0.380872,-0.116171,0.0743852,-0.237541,-0.0729968,0.249635,-0.34475,0.308043,0.0711372
27136.5,46,-0.00235481,0.165768,-0.00162541,0.0715102,0.379006,-0.217581,-0.0986493,-0.347829,-0.121393,0.0704829,-0.200881,-0.0462194,0.251367,-0.315358,0.340996,0.095314
27138,18,-0.00820216,0.181476,0.0236849,0.0514021,0.370527,-0.246214,-0.109556,-0.319352,-0.138566,0.0400559,-0.177566,-0.0264923,0.260072,-0.291447,0.311147,0.1331
27139.5,1,0.0200777,0.220645,0.0140235,0.0284099,0.357823,-0.259713,-0.0821561,-0.321212,-0.126581,0.0344786,-0.188244,-0.00277538,0.253613,-0.278188,0.301285,0.14383
27141,4,0.0389254,0.188988,0.0392778,0.0405416,0.348165,-0.248885,-0.0592276,-0.313555,-0.122966,0.0622679,-0.185754,0.0018747,0.256419,-0.26816,0.32783,0.143948
27142.5,33,0.0322521,0.174067,0.0398766,0.0373512,0.382844,-0.273866,-0.0749415,-0.326083,-0.113476,0.0953331,-0.198033,0.00844479,0.229936,-0.254052,0.360221,0.126119
27144,29,0.0318076,0.19222,0.0768798,0.0318885,0.315138,-0.260057,-0.110288,-0.332063,-0.124269,0.130003,-0.194766,-0.0329451,0.178565,-0.285833,0.385123,0.15739
27145.5,17,0.0227178,0.200369,0.0792509,0.0474154,0.326742,-0.25755,-0.11527,-0.342488,-0.0950027,0.133309,-0.189002,-0.00778786,0.180888,-0.280125,0.380614,0.134782
27147,3,0.0409539,0.205599,0.0881748,0.0216546,0.323489,-0.273048,-0.0872993,-0.308239,-0.122923,0.113495,-0.174135,-0.0431819,0.186341,-0.362037,0.37514,0.125883
27148.5,13,0.0368585,0.211942,0.0687953,0.0315824,0.34136,-0.220156,-0.050009,-0.315751,-0.118427,0.146545,-0.167813,-0.0869617,0.187046,-0.326469,0.381548,0.138098
27150,32,0.0237877,0.22701,0.0812795,0.0261207,0.32929,-0.17908,-0.0649138,-0.334113,-0.134649,0.145447,-0.178458,-0.0985382,0.205336,-0.25951,0.475158,0.156724
27151.5,17,0.0386146,0.244781,0.0756663,0.0445279,0.348863,-0.186237,-0.0891464,-0.31533,-0.0943663,0.141707,-0.158595,-0.0866969,0.186064,-0.288839,0.555158,0.109379
27153,-6,0.0550872,0.269432,0.0733807,0.0294215,0.333253,-0.178841,-0.124803,-0.300442,-0.0983387,0.166436,-0.144147,-0.0760397,0.180069,-0.279653,0.54073,0.106073
27154.5,-7,0.047493,0.27758,0.0871668,0.0702456,0.353698,-0.216831,-0.0976099,-0.267624,-0.0782142,0.131718,-0.129329,-0.0191452,0.169419,-0.272656,0.556082,0.0828733
27156,51,0.0627301,0.251226,0.0618526,0.0802092,0.372098,-0.223347,-0.112515,-0.284998,-0.11748,0.145068,-0.140193,-0.0398884,0.183587,-0.279702,0.460802,0.103205
27157.5,51,0.0724462,0.248562,0.0878564,0.0721883,0.386376,-0.210673,-0.102994,-0.301138,-0.0976244,0.135276,-0.150776,-0.0541847,0.181413,-0.299387,0.360882,0.118452
27159,19,0.064854,0.262073,0.0923991,0.0690006,0.38553,-0.226942,-0.0875019,-0.321466,-0.100647,0.134518,-0.178047,-0.0531388,0.186814,-0.305667,0.347463,0.106606
27160.5,-32,0.0585424,0.292481,0.0977449,0.0546142,0.410892,-0.217303,-0.0977919,-0.347075,-0.102121,0.146999,-0.206826,-0.0915503,0.181165,-0.32212,0.346721,0.138684
27162,17,0.0467791,0.263466,0.117142,0.0589426,0.44919,-0.21881,-0.100129,-0.337588,-0.1075,0.153517,-0.182917,-0.10227,0.187432,-0.338199,0.355971,0.138171
27163.5,41,0.0327163,0.262152,0.135856,0.111211,0.455252,-0.246537,-0.068047,-0.319214,-0.0923846,0.136594,-0.163819,-0.102776,0.182352,-0.376815,0.31754,0.147631
27165,-10,0.029966,0.235937,0.130318,0.106713,0.437372,-0.205957,-0.0495585,-0.329915,-0.0722318,0.155547,-0.189383,-0.0563256,0.185977,-0.359466,0.370796,0.156527
27166.5,36,0.0342688,0.250476,0.110999,0.131457,0.442333,-0.266562,-0.0575846,-0.297933,-0.068127,0.143135,-0.175284,-0.0669907,0.189871,-0.354019,0.303963,0.124084
27168,29,0.0245853,0.24391,0.0890858,0.0710903,0.451616,-0.255572,-0.110245,-0.322868,-0.0563249,0.121356,-0.199701,-0.0563166,0.227217,-0.273504,0.393997,0.0864907
27169.5,5,-0.000814176,0.27824,0.0801772,0.0513121,0.449572,-0.272051,-0.0684965,-0.29386,-0.0491332,0.165408,-0.190621,-0.0479024,0.243382,-0.218195,0.501948,0.0740257
27171,52,0.0192537,0.275682,0.0598371,0.054531,0.420847,-0.255812,-0.01621,-0.257664,-0.0507685,0.188945,-0.158451,-0.0868376,0.258141,-0.205272,0.576435,0.092953
27172.5,7,-0.00682921,0.251857,0.0779952,0.0971632,0.387894,-0.250857,0.0174332,-0.252075,-0.0862305,0.179284,-0.152891,-0.0837189,0.280462,-0.221598,0.683144,0.0794601
27174,1,0.000110336,0.258722,0.127784,0.0716104,0.362039,-0.256581,-0.0271506,-0.268229,-0.0850916,0.177858,-0.146676,-0.0292365,0.258932,-0.238198,0.62333,0.0936465
27175.5,19,0.000446893,0.219982,0.12758,0.109367,0.387976,-0.260166,-0.00842447,-0.259061,-0.0706575,0.181487,-0.139067,-0.0557282,0.249014,-0.152744,0.688512,0.123204
27177,34,0.0151748,0.199856,0.110798,0.134423,0.371751,-0.262348,0.0118909,-0.306799,-0.0373974,0.203023,-0.171139,-0.0370377,0.250387,-0.144459,0.706088,0.187965
27178.5,23,-0.00233184,0.229934,0.126626,0.106871,0.35157,-0.254651,0.0197892,-0.294026,-0.0283564,0.184489,-0.15463,-0.0345265,0.221145,-0.172585,0.653898,0.187485
27180,-18,0.0258824,0.236418,0.106419,0.133328,0.349639,-0.245896,-0.0401758,-0.31229,-0.0199077,0.166629,-0.153082,-0.0374339,0.245905,-0.178201,0.679185,0.22216
27181.5,-526,-0.00885798,0.258162,0.101561,0.140439,0.356271,-0.249766,-0.0391873,-0.301742,0.0425795,0.157628,-0.135959,-0.0591307,0.250532,-0.2379,0.718946,0.213681
27183,1000,-0.013186,0.279837,0.120074,0.169297,0.377204,-0.251943,-0.0664253,-0.2809,0.0286546,0.129096,-0.137084,-0.0965456,0.249441,-0.228089,0.669721,0.196129
27184.5,356,-0.0196882,0.296303,0.133214,0.12962,0.394015,-0.220222,-0.0944013,-0.278283,0.0345206,0.127188,-0.135475,-0.0650283,0.226389,-0.212905,0.694843,0.138357
