time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
21444,9,0.374722,0.0237871,0.0631383,0.52802,0.0702226,0.150043,-0.0162453,0.303348,-0.358917,-0.309095,0.500164,-0.609445,0.066614,-0.27457,0.46589,-0.145895
21445.5,10,0.360679,0.00889247,0.0337156,0.581304,0.0655173,0.188392,0.0174212,0.333217,-0.366341,-0.291362,0.482668,-0.607862,0.112598,-0.27359,0.42995,-0.165189
21447,10,0.358973,0.0265268,0.0281776,0.497117,0.134267,0.179716,0.0570423,0.332369,-0.341933,-0.320284,0.472341,-0.581994,0.0716788,-0.265021,0.409643,-0.17034
21448.5,10,0.337654,0.0123595,0.0676057,0.542325,0.210043,0.236947,0.0495903,0.331605,-0.332542,-0.306785,0.4663,-0.553316,0.0619157,-0.276668,0.386273,-0.137546
21450,8,0.270047,0.00636746,0.0500128,0.543927,0.169345,0.220367,0.0638565,0.348067,-0.34959,-0.307812,0.497176,-0.511635,0.0457141,-0.268361,0.409688,-0.156099
21451.5,10,0.319577,0.0210002,0.0533163,0.67565,0.140825,0.212049,0.0988341,0.334423,-0.383447,-0.285266,0.523882,-0.524277,0.0670946,-0.263731,0.454375,-0.20077
21453,9,0.317816,-0.0146426,0.0187375,0.609946,0.0665018,0.218283,0.091281,0.292589,-0.410775,-0.318915,0.552252,-0.565176,0.0911566,-0.256148,0.50478,-0.158236
21454.5,9,0.248548,0.0133555,0.00892009,0.571285,0.0471083,0.227959,0.128177,0.340682,-0.374588,-0.296906,0.542555,-0.565798,0.140247,-0.257722,0.499677,-0.213331
21456,10,0.246081,0.00801483,0.0203047,0.698411,0.0586162,0.165529,0.075161,0.316101,-0.330841,-0.298921,0.52895,-0.575563,0.103978,-0.295722,0.516845,-0.221548
21457.5,10,0.276661,0.0357497,0.0782128,0.654626,0.0747657,0.208936,0.0740533,0.333018,-0.315223,-0.296205,0.555188,-0.574829,0.0705944,-0.289495,0.503127,-0.201757
21459,-1,0.287002,0.0299219,0.0469216,0.691528,0.12753,0.193631,0.0701435,0.315041,-0.288242,-0.303231,0.514303,-0.557661,0.0194167,-0.325599,0.47226,-0.189461
21460.5,31,0.298391,0.0144137,0.0721988,0.747072,0.175018,0.205772,0.0439039,0.290105,-0.274438,-0.263437,0.554472,-0.562843,0.0556614,-0.301011,0.497726,-0.146087
21462,60,0.284692,0.0264896,0.0472861,0.69656,0.148248,0.22178,0.0115497,0.295757,-0.244899,-0.242035,0.588998,-0.58211,0.0196945,-0.288845,0.503977,-0.177576
21463.5,-51,0.307767,0.0143285,0.0902196,0.755324,0.118363,0.268708,0.00864695,0.262168,-0.26617,-0.223596,0.606521,-0.581038,0.0410817,-0.291847,0.462377,-0.158637
21465,7,0.324369,0.00939119,0.100696,0.756099,0.147074,0.262163,0.0701184,0.258573,-0.252827,-0.232118,0.593565,-0.531505,0.00879722,-0.276755,0.451327,-0.158533
21466.5,25,0.312758,0.00144314,0.105791,0.73074,0.127733,0.269991,0.044464,0.246581,-0.251298,-0.218377,0.584073,-0.541842,0.0149616,-0.266588,0.478424,-0.167501
21468,17,0.275234,0.0270817,0.133486,0.74328,0.226173,0.272972,0.0778853,0.275558,-0.265991,-0.224127,0.613471,-0.550511,0.0271828,-0.225552,0.410209,-0.164147
21469.5,9,0.260727,0.0191168,0.138191,0.741537,0.157217,0.262443,-0.00738646,0.264057,-0.31205,-0.201303,0.560796,-0.522125,0.069695,-0.232036,0.442806,-0.214711
21471,7,0.308585,0.0237134,0.124733,0.751135,0.135703,0.239247,0.00966446,0.321936,-0.310188,-0.214113,0.604445,-0.482293,0.0171243,-0.226199,0.419361,-0.195604
21472.5,9,0.324585,0.0018172,0.125259,0.728134,0.122132,0.263087,-0.0105272,0.3255,-0.274279,-0.205055,0.637768,-0.466125,0.0447004,-0.223081,0.461692,-0.189834
21474,8,0.349918,0.0166546,0.159312,0.703711,0.192171,0.243892,0.0045075,0.341113,-0.295057,-0.243019,0.642825,-0.432845,0.0528356,-0.235221,0.480343,-0.156666
21475.5,10,0.339917,-0.0338231,0.149158,0.825039,0.228561,0.273364,-0.0262375,0.308826,-0.327032,-0.222835,0.626239,-0.437494,0.0723917,-0.235471,0.44944,-0.132332
21477,10,0.336643,-0.0647345,0.186237,0.76673,0.165158,0.296841,-0.0842021,0.337417,-0.301665,-0.262727,0.624862,-0.473105,0.0536595,-0.237547,0.456353,-0.144314
21478.5,8,0.345672,-0.0239673,0.165086,0.80731,0.210042,0.230572,-0.0542264,0.313162,-0.28093,-0.260336,0.580804,-0.482616,0.0486643,-0.204255,0.459333,-0.149189
21480,11,0.365772,-0.00254632,0.122219,0.741468,0.20989,0.220726,-0.00452763,0.323806,-0.295803,-0.248303,0.526518,-0.468955,0.0741987,-0.224541,0.438865,-0.158698
21481.5,9,0.332319,0.0212383,0.0955537,0.784574,0.112442,0.260137,0.0681652,0.353088,-0.308141,-0.258472,0.508554,-0.477929,0.0656666,-0.238528,0.422296,-0.139676
21483,11,0.373539,0.01561,0.114884,0.769396,0.116258,0.227518,0.056688,0.356821,-0.276978,-0.239625,0.531412,-0.469181,0.0616951,-0.233608,0.41757,-0.129648
21484.5,11,0.395018,0.0706212,0.16189,0.779931,0.210054,0.253546,0.0603405,0.339017,-0.283863,-0.21525,0.485316,-0.480037,0.0885216,-0.248112,0.410075,-0.0883157
21486,9,0.397167,0.0860878,0.170254,0.724272,0.265508,0.224127,0.0682884,0.312413,-0.263162,-0.207725,0.519712,-0.507584,0.0652105,-0.263728,0.429722,-0.0783022
21487.5,7,0.3486,0.0854892,0.169838,0.743041,0.250542,0.250494,0.0795196,0.333713,-0.279463,-0.220717,0.566927,-0.491427,0.0635091,-0.266679,0.371007,-0.119327
21489,10,0.309054,0.102473,0.179574,0.709683,0.226646,0.238656,0.0366127,0.343396,-0.261996,-0.202351,0.608338,-0.53085,0.0564167,-0.259228,0.373725,-0.12867
21490.5,11,0.309908,0.0992345,0.198086,0.675938,0.193555,0.267128,0.0486812,0.345909,-0.216584,-0.199822,0.608751,-0.499351,0.0785806,-0.274586,0.395154,-0.111863
21492,10,0.299222,0.0692855,0.192359,0.615788,0.139445,0.263281,0.0484737,0.324453,-0.186192,-0.23131,0.59503,-0.47862,0.110763,-0.26364,0.383419,-0.128257
21493.5,8,0.328133,0.101156,0.211036,0.68263,0.204277,0.248132,0.0884851,0.311346,-0.208094,-0.214355,0.610324,-0.5025,0.0989449,-0.238984,0.373784,-0.126463
21495,8,0.27137,0.0945453,0.202209,0.649729,0.176899,0.271083,0.0889578,0.340415,-0.233046,-0.239037,0.57585,-0.488121,0.101285,-0.219499,0.366964,-0.133516
21496.5,8,0.260373,0.129898,0.188487,0.696425,0.221767,0.244991,0.0596717,0.351982,-0.261091,-0.248074,0.60607,-0.48502,0.11822,-0.209648,0.39231,-0.152866
21498,9,0.304102,0.156208,0.16675,0.716118,0.281842,0.271813,0.0449658,0.388663,-0.254544,-0.251266,0.567685,-0.483817,0.112701,-0.199502,0.372525,-0.142308
21499.5,11,0.334086,0.163617,0.161991,0.74687,0.370665,0.289855,0.0544512,0.420947,-0.237473,-0.233963,0.567285,-0.478607,0.112553,-0.195068,0.388518,-0.121379
21501,-18,0.354304,0.156016,0.149763,0.81177,0.306953,0.225809,0.0647358,0.433583,-0.238528,-0.246801,0.595109,-0.512963,0.0990734,-0.199618,0.428841,-0.0820554
21502.5,56,0.289197,0.135659,0.138398,0.782705,0.304061,0.185443,0.0780699,0.439117,-0.245415,-0.265356,0.581127,-0.522298,0.0899075,-0.176809,0.427627,-0.0844878
21504,6,0.331605,0.116335,0.163193,0.773298,0.288715,0.246167,0.0708455,0.436436,-0.240086,-0.214115,0.597269,-0.562443,0.0998246,-0.189022,0.445518,-0.101255
21505.5,-30,0.336972,0.112962,0.113655,0.861611,0.265636,0.254071,0.0124938,0.42636,-0.288387,-0.143292,0.55597,-0.542387,0.0650024,-0.20286,0.453286,-0.0899472
21507,19,0.314729,0.118187,0.0932624,0.764283,0.298155,0.23781,0.0182354,0.3954,-0.259548,-0.113728,0.589804,-0.508782,0.0369992,-0.205919,0.447313,-0.0711026
21508.5,21,0.302,0.104867,0.121127,0.721355,0.282241,0.268399,0.017577,0.383225,-0.279005,-0.088767,0.576352,-0.528693,0.0570267,-0.200416,0.438233,-0.0695083
21510,14,0.306162,0.085869,0.115875,0.719944,0.291089,0.261376,-0.00165809,0.398539,-0.280448,-0.169654,0.565871,-0.48376,0.0928471,-0.162011,0.448118,-0.0617695
21511.5,11,0.319801,0.0985593,0.165309,0.685173,0.246919,0.222535,0.000255464,0.378753,-0.267773,-0.163394,0.509284,-0.499507,0.0679912,-0.167305,0.420438,-0.0366807
21513,8,0.370603,0.110231,0.205106,0.741353,0.288261,0.230261,-0.056863,0.365324,-0.267195,-0.225289,0.52177,-0.503521,0.0752803,-0.17819,0.434881,-0.0144949
21514.5,6,0.357492,0.0974555,0.191456,0.780748,0.258276,0.299207,-0.0948703,0.403955,-0.224407,-0.211819,0.504282,-0.511578,0.0688645,-0.180869,0.470567,-0.0165913
21516,6,0.373807,0.0954698,0.193975,0.805037,0.255618,0.287579,-0.0684884,0.425587,-0.245631,-0.258989,0.503718,-0.509623,0.0223087,-0.17474,0.433233,-0.0224181
21517.5,8,0.40359,0.0754094,0.204908,0.79898,0.300724,0.29439,-0.0977596,0.396164,-0.253205,-0.280855,0.483157,-0.490722,0.00969708,-0.161109,0.522792,-0.0205703
21519,12,0.397072,0.0696207,0.187667,0.793528,0.268334,0.274097,-0.0629326,0.405805,-0.275742,-0.311239,0.463025,-0.525454,0.0294889,-0.189411,0.539964,-0.0866745
21520.5,10,0.350076,0.0784287,0.202119,0.792344,0.25772,0.285814,-0.07936,0.382008,-0.260044,-0.312232,0.455205,-0.525921,0.0339548,-0.190683,0.548936,-0.0602773
21522,8,0.281227,0.0593215,0.206099,0.709387,0.238899,0.248086,-0.0655982,0.368619,-0.237184,-0.310244,0.421067,-0.488249,0.0472427,-0.177309,0.481542,-0.0798592
21523.5,10,0.341093,0.0193459,0.165991,0.707311,0.217326,0.268501,-0.0310745,0.361676,-0.274597,-0.303925,0.396304,-0.472438,0.0443721,-0.201856,0.505616,-0.101029
21525,10,0.41736,0.0454471,0.164557,0.824557,0.18285,0.211671,0.0203872,0.365279,-0.299884,-0.28918,0.427134,-0.522331,0.0306664,-0.203592,0.467093,-0.013703
21526.5,10,0.439142,0.102231,0.204429,0.83702,0.143712,0.260118,0.0474775,0.371806,-0.258718,-0.294026,0.456508,-0.544696,0.0275997,-0.202307,0.469925,-0.0292745
21528,10,0.431673,0.0116551,0.189764,0.857543,0.110805,0.209208,0.0153484,0.395924,-0.270922,-0.262976,0.513296,-0.488004,0.0352205,-0.198874,0.440064,-0.0421068
21529.5,8,0.431199,0.0300145,0.180536,0.915098,0.166917,0.157291,0.0347865,0.397562,-0.287145,-0.254796,0.469012,-0.446822,0.0350351,-0.206602,0.384945,-0.049716
21531,8,0.432334,0.0452863,0.189202,0.927813,0.181504,0.158838,0.039464,0.360725,-0.27939,-0.284904,0.48661,-0.466263,0.00187233,-0.210853,0.356637,-0.0534123
21532.5,9,0.422942,0.0808088,0.230221,0.875977,0.156403,0.0794382,0.0174576,0.370261,-0.290226,-0.227179,0.502448,-0.498997,-0.00535899,-0.250978,0.364496,-0.0267953
21534,11,0.424382,0.0930037,0.243306,0.939133,0.136128,0.119259,-0.0273992,0.366438,-0.321636,-0.213108,0.464127,-0.507506,0.00259173,-0.223745,0.358142,-0.0497255
21535.5,10,0.417868,0.0914633,0.194422,0.91036,0.097029,0.0636336,-0.0654399,0.38416,-0.281088,-0.231326,0.475167,-0.509768,-0.0191704,-0.232829,0.344089,-0.043177
21537,7,0.390139,0.100841,0.190506,0.890048,0.108179,0.0501564,-0.0571482,0.374204,-0.25787,-0.267075,0.434696,-0.490535,-0.0176241,-0.229333,0.348109,-0.0751069
21538.5,10,0.367265,0.103773,0.224534,0.788015,0.0938855,0.101035,-0.0257998,0.371811,-0.300899,-0.285661,0.443259,-0.509097,-0.003998,-0.216933,0.341079,-0.0912359
21540,9,0.370107,0.0756231,0.194137,0.78366,0.162115,0.134631,-0.0441927,0.382793,-0.338228,-0.307741,0.512754,-0.501041,0.0227244,-0.241076,0.367162,-0.127422
21541.5,9,0.380996,0.0980991,0.175806,0.84302,0.106515,0.139968,-0.0164702,0.322256,-0.362742,-0.30332,0.498335,-0.488395,0.0553017,-0.241737,0.303591,-0.128469
21543,11,0.325715,0.0830325,0.141616,0.844331,0.0680602,0.165606,-0.0538561,0.299517,-0.417291,-0.351634,0.467472,-0.52336,0.0675671,-0.256852,0.265824,-0.168024
21544.5,7,0.315531,0.0682209,0.144425,0.936708,0.0739975,0.190204,-0.0304105,0.338526,-0.388836,-0.310706,0.427771,-0.531655,0.0337463,-0.275722,0.216091,-0.193379
21546,11,0.333439,0.0926887,0.148398,0.924928,0.122205,0.130025,-0.0256217,0.306498,-0.400255,-0.319988,0.44895,-0.535629,0.0533576,-0.286869,0.290787,-0.216593
21547.5,8,0.373506,0.118715,0.127058,0.983189,0.167908,0.148018,0.0200515,0.31197,-0.37525,-0.318459,0.404055,-0.563965,0.0346751,-0.302167,0.335327,-0.218179
21549,8,0.332511,0.108345,0.156237,0.897898,0.214834,0.204863,0.00814243,0.291719,-0.407938,-0.324907,0.383162,-0.582167,0.0401054,-0.3222,0.327722,-0.257431
21550.5,9,0.415363,0.140816,0.146752,0.994224,0.282553,0.212832,-0.0346176,0.253061,-0.432817,-0.364886,0.447285,-0.566805,0.0312752,-0.282151,0.328749,-0.247841
21552,9,0.334258,0.110714,0.119078,0.965526,0.228812,0.152931,-0.057372,0.296715,-0.430056,-0.330456,0.474101,-0.583136,0.0307429,-0.290519,0.341712,-0.230149
21553.5,9,0.319575,0.0893795,0.129196,1.04206,0.251111,0.195056,-0.0667819,0.27653,-0.424428,-0.336116,0.492816,-0.615927,0.0202538,-0.252926,0.333006,-0.217772
21555,8,0.295427,0.096462,0.122054,0.9788,0.223683,0.235002,-0.0467044,0.259458,-0.413075,-0.332975,0.522125,-0.638456,0.0319458,-0.270481,0.327486,-0.188903
21556.5,-9,0.305974,0.0645373,0.14054,0.972117,0.241862,0.241481,-0.075241,0.25431,-0.447919,-0.381206,0.513815,-0.635242,0.0513665,-0.265781,0.288718,-0.205472
21558,60,0.236329,0.0413122,0.112765,1.04055,0.243162,0.278817,-0.129471,0.194581,-0.434217,-0.379732,0.459723,-0.648538,0.0414102,-0.269951,0.282071,-0.228659
21559.5,-41,0.19968,0.0757302,0.0967943,0.949522,0.248966,0.282948,-0.10662,0.202489,-0.421535,-0.362758,0.451149,-0.67352,0.0179906,-0.247084,0.321462,-0.218401
21561,-11,0.214595,0.0839273,0.0730329,0.942044,0.209009,0.246523,-0.1146,0.164361,-0.367505,-0.335953,0.427715,-0.690607,-0.00419921,-0.226219,0.323579,-0.220988
21562.5,20,0.194697,0.0772868,0.048759,0.903674,0.144086,0.250834,-0.10314,0.197912,-0.373022,-0.320063,0.466786,-0.702494,-0.0193504,-0.215269,0.344003,-0.282022
21564,20,0.145551,0.0775683,0.029079,1.09248,0.177175,0.249633,-0.0963217,0.212054,-0.399296,-0.288469,0.440162,-0.671289,-0.0140787,-0.220077,0.347107,-0.26564
21565.5,13,0.161193,0.0848306,0.0550572,1.01115,0.160616,0.246519,-0.0983411,0.234268,-0.40897,-0.284739,0.446552,-0.665426,-0.0490035,-0.194226,0.389718,-0.27493
21567,10,0.138305,0.0821049,0.0195822,1.0124,0.211746,0.217294,-0.12754,0.264112,-0.370868,-0.295383,0.426829,-0.668086,-0.0226001,-0.229465,0.40677,-0.250589
21568.5,8,0.180184,0.0526173,0.0342334,0.894408,0.169719,0.199121,-0.136341,0.249012,-0.386528,-0.264609,0.475745,-0.690795,0.0274855,-0.223173,0.374427,-0.234198
21570,7,0.153835,0.0248268,0.011312,0.860802,0.152747,0.200043,-0.145428,0.265706,-0.377218,-0.272736,0.497547,-0.698536,0.0473522,-0.243561,0.389767,-0.265149
21571.5,11,0.217069,0.0213429,0.0054868,0.81939,0.145582,0.248128,-0.0970954,0.275987,-0.392593,-0.301873,0.525841,-0.72328,0.0225969,-0.252657,0.435057,-0.2343
21573,9,0.215667,0.0114487,0.0179369,0.843537,0.119439,0.214169,-0.134575,0.271375,-0.375691,-0.294333,0.526374,-0.696346,-0.010805,-0.230523,0.428129,-0.179351
21574.5,10,0.243561,-0.00321343,0.0414185,0.876436,0.0657897,0.164805,-0.100727,0.288387,-0.337073,-0.293311,0.538235,-0.651789,0.0429207,-0.242203,0.445507,-0.147232
21576,10,0.209313,-0.0311782,0.0589412,0.80182,0.045309,0.135621,-0.0621079,0.311725,-0.360655,-0.338508,0.520726,-0.632321,0.0226868,-0.239478,0.457443,-0.156936
21577.5,8,0.243049,-0.0172966,0.033549,0.794224,0.0604722,0.0900466,-0.0512365,0.318864,-0.310966,-0.290246,0.513098,-0.60369,0.0185644,-0.238875,0.421885,-0.166064
21579,11,0.254669,-0.0698862,0.015751,0.765052,-0.0313025,0.0475053,-0.110197,0.319451,-0.302575,-0.318044,0.494308,-0.648394,0.0656458,-0.230361,0.474612,-0.14473
21580.5,9,0.23545,-0.0243484,0.0235639,0.822551,0.0610307,0.0417385,-0.125393,0.278384,-0.304804,-0.347592,0.508292,-0.631171,0.104312,-0.246613,0.486416,-0.148775
21582,9,0.241581,-0.0489481,0.0338452,0.744018,-0.026166,-0.0127402,-0.112854,0.255654,-0.301571,-0.315303,0.464509,-0.642652,0.0820167,-0.257397,0.510003,-0.197331
21583.5,9,0.224192,-0.0355424,0.0503199,0.667755,0.0448009,-0.0221369,-0.0736046,0.300508,-0.297613,-0.363243,0.472259,-0.675841,0.101991,-0.26212,0.533547,-0.176416
21585,9,0.206458,-0.0139652,0.074535,0.587951,0.0715998,-0.00112241,-0.0441061,0.301107,-0.354483,-0.375918,0.430453,-0.652698,0.131091,-0.257118,0.533438,-0.20369
21586.5,8,0.221737,-0.0173247,0.0548049,0.581269,0.190714,-0.012189,-0.0117316,0.304564,-0.349426,-0.33462,0.462204,-0.633457,0.103523,-0.219164,0.486113,-0.234146
21588,9,0.238611,-0.0273573,0.0904871,0.480335,0.284015,-0.000299399,-0.00997584,0.298554,-0.382601,-0.332864,0.45826,-0.631695,0.0857557,-0.244223,0.436113,-0.204427
21589.5,9,0.254319,-0.0679268,0.10888,0.458358,0.204641,0.000238672,-0.00256986,0.333646,-0.380321,-0.314401,0.472055,-0.6263,0.0834828,-0.242576,0.359165,-0.186743
21591,12,0.277828,-0.0934253,0.108824,0.492552,0.256002,0.00580424,-0.0378503,0.318889,-0.352069,-0.292019,0.50073,-0.643665,0.0966375,-0.24024,0.378346,-0.164522
21592.5,10,0.324497,-0.0450329,0.129356,0.521465,0.263998,0.0148783,-0.0439692,0.355961,-0.321753,-0.323346,0.490223,-0.67326,0.0554607,-0.235433,0.385423,-0.192986
21594,10,0.29413,-0.0507927,0.0998106,0.549348,0.302473,0.0240612,-0.0302509,0.37692,-0.32451,-0.362246,0.465591,-0.658312,0.0691932,-0.215022,0.401516,-0.201661
21595.5,9,0.327194,-0.0747505,0.0840523,0.607944,0.252532,0.0633217,-0.00974842,0.383377,-0.320703,-0.333433,0.449927,-0.628986,0.0882257,-0.198786,0.390533,-0.166917
21597,8,0.391314,-0.0888029,0.0828686,0.645791,0.259716,0.104246,-0.0309117,0.372405,-0.304003,-0.363089,0.511709,-0.624497,0.0634613,-0.197983,0.38991,-0.170319
21598.5,8,0.402165,-0.0563926,0.0940798,0.715215,0.150334,0.139553,-0.0592799,0.363259,-0.307137,-0.329662,0.500104,-0.564587,0.0626763,-0.182882,0.365272,-0.203325
21600,10,0.402038,-0.0587635,0.0983927,0.721863,0.142251,0.033626,-0.0422828,0.380569,-0.296684,-0.309872,0.527601,-0.55257,0.0501061,-0.21228,0.349117,-0.277551
21601.5,7,0.356628,-0.0185935,0.126828,0.750179,0.0874793,0.0536374,-0.0572797,0.437014,-0.292516,-0.321708,0.545301,-0.574451,0.0636325,-0.217245,0.35958,-0.25413
21603,9,0.33294,0.00604494,0.147003,0.744024,0.143606,0.0909566,-0.0742724,0.41265,-0.27584,-0.324125,0.540636,-0.563352,0.0554155,-0.217299,0.355106,-0.299242
21604.5,11,0.31162,0.0177061,0.162633,0.721734,0.139672,0.0925316,-0.0715058,0.404953,-0.302051,-0.325889,0.564079,-0.521936,0.0409762,-0.227456,0.400622,-0.303201
21606,9,0.29764,0.00266856,0.154674,0.76123,0.168569,0.0873435,-0.110962,0.391823,-0.298045,-0.304006,0.478403,-0.49482,0.000175204,-0.218803,0.396674,-0.288247
21607.5,10,0.318899,-0.00761106,0.129819,0.659051,0.118116,0.0750523,-0.102196,0.404817,-0.272782,-0.326722,0.503191,-0.505017,-0.00280825,-0.214289,0.343116,-0.271242
21609,8,0.310438,0.0196839,0.121892,0.710399,0.0993533,0.0838072,-0.0809072,0.384404,-0.333183,-0.289109,0.4713,-0.498957,-0.0110545,-0.239123,0.359272,-0.265394
21610.5,4,0.362176,0.0392429,0.13209,0.749167,0.0905764,0.0713614,-0.0547565,0.379166,-0.299865,-0.318256,0.530945,-0.500487,-0.00550013,-0.241403,0.369183,-0.257766
21612,16,0.350429,0.0240543,0.13549,0.709612,0.0745679,0.074896,-0.0294731,0.352561,-0.26918,-0.295901,0.523921,-0.516148,0.0124747,-0.253277,0.322078,-0.225686
21613.5,64,0.354434,0.0521878,0.130246,0.737292,0.0624772,0.0313292,-0.00380513,0.326426,-0.252043,-0.310781,0.51489,-0.497547,0.0353254,-0.253999,0.359321,-0.217301
21615,-51,0.343982,0.00191156,0.152968,0.704509,0.0643388,0.000757221,-0.000511708,0.312757,-0.261771,-0.307291,0.495921,-0.495091,0.0195584,-0.263902,0.417379,-0.187297
21616.5,1,0.279907,-0.0408339,0.216386,0.68617,0.0729652,-0.00541606,-0.0121122,0.358104,-0.306855,-0.292209,0.503781,-0.482087,0.000548486,-0.239932,0.409904,-0.162263
21618,24,0.277428,-0.0212307,0.187887,0.565441,0.04945,-0.0323135,0.00191584,0.368632,-0.303067,-0.260105,0.468579,-0.492605,-0.012853,-0.235155,0.386508,-0.144461
21619.5,20,0.330385,-0.00158527,0.201595,0.547981,0.110538,-0.0250171,0.0739643,0.367891,-0.307692,-0.261683,0.47538,-0.523022,-0.00674811,-0.241533,0.394158,-0.153261
21621,11,0.274438,-0.0169465,0.177102,0.526684,0.159725,0.029822,0.0764717,0.419036,-0.315348,-0.244985,0.512937,-0.528811,0.0206201,-0.248839,0.396412,-0.123751
21622.5,6,0.287604,-0.0280182,0.1955,0.587546,0.201677,0.0380187,0.0723201,0.380051,-0.345643,-0.26578,0.562998,-0.537514,0.0289388,-0.24246,0.399368,-0.145259
21624,5,0.313511,0.000566535,0.181005,0.593932,0.234799,0.0352331,0.0575145,0.343506,-0.353347,-0.261849,0.538677,-0.54725,0.0219668,-0.254086,0.372395,-0.167375
21625.5,7,0.310275,-0.0215182,0.22176,0.610846,0.189308,0.0672789,0.0808921,0.320831,-0.351547,-0.315134,0.515161,-0.550617,0.0575857,-0.278642,0.350435,-0.186885
21627,10,0.345369,0.0397089,0.217999,0.661431,0.128672,0.0559778,0.0786287,0.29641,-0.340845,-0.250679,0.515678,-0.569836,0.00993338,-0.233269,0.407529,-0.167803
21628.5,11,0.352484,0.0324839,0.186089,0.733014,0.156352,0.0823922,0.0608619,0.31931,-0.321781,-0.269258,0.543785,-0.545549,0.0363749,-0.238981,0.386686,-0.13014
21630,8,0.331813,0.0422521,0.174701,0.810466,0.15346,0.0878725,0.0658448,0.294312,-0.333268,-0.254685,0.558783,-0.549086,0.00493181,-0.245261,0.406356,-0.0584211
21631.5,9,0.31269,0.0487906,0.208143,0.796421,0.196038,0.0704471,0.0621732,0.332017,-0.334873,-0.29551,0.585832,-0.560205,-0.0267036,-0.251198,0.428689,-0.0754307
21633,9,0.367847,0.059181,0.208993,0.852643,0.170642,0.0888089,0.0483823,0.351721,-0.347147,-0.305488,0.596625,-0.523548,0.00377232,-0.261238,0.421472,-0.0789195
21634.5,8,0.376879,0.0575184,0.169318,0.825075,0.15937,0.0997451,0.0779164,0.34282,-0.366926,-0.247763,0.648616,-0.511508,0.0345373,-0.266858,0.421921,-0.0859994
21636,9,0.350125,0.0580245,0.171162,0.701622,0.141116,0.119242,0.0788635,0.361444,-0.378789,-0.24728,0.633619,-0.531781,0.0585185,-0.260101,0.359357,-0.105373
21637.5,9,0.323443,0.0134226,0.148269,0.6966,0.117737,0.116972,0.0832113,0.36653,-0.376192,-0.250964,0.595731,-0.497015,0.0504422,-0.244625,0.38639,-0.103504
21639,11,0.307759,0.0268491,0.13272,0.664163,0.174313,0.159137,0.0620734,0.372202,-0.394114,-0.279396,0.529112,-0.484136,0.0353879,-0.23824,0.378772,-0.0966993
21640.5,10,0.342584,0.0331757,0.128113,0.759668,0.0503017,0.168122,-0.0152088,0.370009,-0.376012,-0.239927,0.548287,-0.502385,0.0136828,-0.246018,0.387659,-0.0882114
21642,8,0.330193,0.0313601,0.10447,0.733952,-0.0265543,0.199074,-0.0340783,0.363657,-0.358322,-0.26864,0.554163,-0.491509,-0.0210522,-0.236363,0.374821,-0.0514165
21643.5,12,0.325288,0.022717,0.134824,0.779671,-0.0308497,0.159857,0.00719731,0.334224,-0.326681,-0.253305,0.573002,-0.495371,-0.0586163,-0.242904,0.370212,-0.0202712
21645,7,0.31775,0.038969,0.208722,0.800345,-0.0648361,0.139807,-0.0436244,0.332181,-0.3265,-0.267092,0.576406,-0.538526,-0.0838969,-0.250785,0.435515,-0.0150921
21646.5,10,0.225581,0.0330695,0.170157,0.818952,-0.0606695,0.162411,-0.0736342,0.343477,-0.30922,-0.290206,0.567004,-0.564351,-0.123333,-0.248767,0.417429,-0.0703183
21648,9,0.219683,0.00322871,0.178778,0.727751,-0.0163727,0.172085,-0.122781,0.3219,-0.318121,-0.271479,0.584558,-0.563468,-0.0972821,-0.234709,0.405782,-0.0412227
21649.5,10,0.26696,0.000402651,0.191231,0.699644,-0.037905,0.17825,-0.111086,0.297372,-0.295391,-0.271096,0.63342,-0.596322,-0.0879246,-0.265046,0.405022,-0.0465563
21651,9,0.222042,0.0301504,0.183662,0.722737,-0.0839292,0.187356,-0.0865777,0.347906,-0.324188,-0.260456,0.63295,-0.602082,-0.0598536,-0.269858,0.344148,-0.014321
21652.5,9,0.220143,0.0389003,0.195987,0.713743,-0.0987058,0.187929,-0.0493734,0.34413,-0.32251,-0.241411,0.596755,-0.586316,-0.031253,-0.258246,0.357885,0.0375426
21654,9,0.179906,0.0683028,0.234161,0.791261,-0.121273,0.178791,-0.040358,0.312636,-0.352089,-0.230034,0.614045,-0.536572,-0.0351718,-0.270855,0.374879,-0.0233411
21655.5,9,0.159833,0.057968,0.228798,0.842416,-0.0396366,0.180221,-0.031079,0.30217,-0.376264,-0.286912,0.606841,-0.541959,-0.0620554,-0.264837,0.464255,-0.0107631
21657,8,0.203724,0.0804573,0.18281,0.827037,-0.0252466,0.203865,-0.0431182,0.317926,-0.395926,-0.263986,0.605235,-0.550934,-0.0610403,-0.25387,0.489133,-0.0258406
21658.5,10,0.209904,0.052386,0.194498,0.857864,0.00392308,0.266812,-0.0632748,0.288688,-0.402444,-0.260234,0.604874,-0.557106,-0.0363992,-0.306205,0.513374,0.00826313
21660,9,0.256077,0.0699265,0.143996,0.779522,-0.00226163,0.28383,-0.0132537,0.321482,-0.387001,-0.288151,0.592625,-0.548694,-0.0275689,-0.283983,0.513893,0.0405324
