time,value3,value1,value2
18099,-239,0.0408802,-5.41271
18100.5,-159,-0.0108292,-5.48631
18102,360,0.0817604,-5.47918
18103.5,36,0.0495435,-5.4775
18105,-132,0.114789,-5.50727
18106.5,-107,-0.0292388,-5.44416
18108,-58,0.0836555,-5.47079
18109.5,228,-0.0709312,-5.57143
18111,-434,0.0316754,-5.4471
18112.5,20,0.100982,-5.40265
18114,274,0.0606435,-5.53055
18115.5,138,-0.0268022,-5.44248
18117,-117,0.0427753,-5.47876
18118.5,-63,-0.0628093,-5.49281
18120,-168,-0.0349241,-5.52824
18121.5,-37,0.0360071,-5.49763
18123,-91,-0.140779,-5.62196
18124.5,25,0.152692,-5.45527
18126,-22,0.0768873,-5.48484
18127.5,2,-0.0151609,-5.51209
18129,-20,0.0165145,-5.44605
18130.5,-46,-0.0286974,-5.51147
18132,-44,0.166499,-5.45842
18133.5,-34,0.0644337,-5.44626
18135,108,0.188428,-5.52782
18136.5,-332,0.0216584,-5.45611
18138,-5,0.0208462,-5.5404
18139.5,203,-0.0425046,-5.54187
18141,115,0.0625386,-5.48526
18142.5,-96,-0.0611849,-5.43053
18144,-52,0.0565825,-5.48127
18145.5,-53,0.112082,-5.55026
18147,-30,0.0105585,-5.56326
18148.5,-20,0.0376314,-5.56137
18150,40,0.067141,-5.44605
18151.5,-32,-0.0268022,-5.49993
18153,8,-0.0465655,-5.44626
18154.5,-49,0.184908,-5.53243
18156,133,0.00162438,-5.48421
18157.5,-221,0.132658,-5.42173
18159,-135,0.00135365,-5.47226
18160.5,210,0.0885286,-5.47163
18162,-1,0.132928,-5.45758
18163.5,-54,0.0573947,-5.54292
18165,-103,0.0408802,-5.47289
18166.5,-93,-0.0351949,-5.44898
18168,1,-0.0140779,-5.53977
18169.5,-41,-0.00487314,-5.53914
18171,-55,0.097192,-5.49113
18172.5,93,0.240679,-5.48547
18174,22,0.0203047,-5.46639
18175.5,2,0.142675,-5.53914
18177,-135,-0.0146194,-5.46219
18178.5,4,0.100711,-5.52803
18180,-127,0.0108292,-5.51587
18181.5,22,0.0684946,-5.47205
18183,-231,-0.0286974,-5.55487
18184.5,-24,-0.00866335,-5.43682
18186,187,0.0611849,-5.50014
18187.5,-15,0.0606435,-5.48861
18189,-68,-0.0205755,-5.47456
18190.5,-122,-0.0224706,-5.55214
18192,-118,0.0961091,-5.51293
18193.5,-5,0.0563118,-5.59869
18195,-53,0.00514387,-5.56158
18196.5,58,0.0852799,-5.54187
18198,1,-0.0663288,-5.48379
18199.5,3,0.0506265,-5.58611
18201,6,-0.0121828,-5.41921
18202.5,-117,0.121828,-5.54963
18204,31,0.0411509,-5.445
18205.5,-25,0.196279,-5.51147
18207,166,0.024095,-5.49343
18208.5,-330,0.0487314,-5.47981
18210,-3,-0.0433168,-5.47435
18211.5,264,0.108021,-5.50182
18213,73,-0.125889,-5.55759
18214.5,-68,-0.0823019,-5.46366
18216,-89,0.0579362,-5.50685
18217.5,-66,-0.0568533,-5.5144
18219,-46,0.0682239,-5.57353
18220.5,-13,-0.0346534,-5.44773
18222,19,0.00433168,-5.43724
18223.5,3,0,-5.46911
18225,-76,0.149984,-5.56158
18226.5,-15,0.0192218,-5.47624
18228,-63,-0.040068,-5.55026
18229.5,18,-0.0814897,-5.46135
18231,-104,0.0544167,-5.46618
18232.5,-12,-0.0522508,-5.53159
18234,-82,0.0519801,-5.48693
18235.5,-12,0.0961091,-5.56242
18237,-48,-0.00649751,-5.4991
18238.5,3,-0.00785116,-5.50916
18240,-95,-0.0506265,-5.52174
18241.5,-30,0.00622678,-5.58108
18243,-49,0.237701,-5.5035
18244.5,8,0.0354656,-5.56829
18246,-23,0.0760751,-5.53809
18247.5,-38,-0.164604,-5.41732
18249,-20,0.0278852,-5.55172
18250.5,-39,0.0904237,-5.52174
18252,12,0.0755336,-5.50098
18253.5,-95,0.0357363,-5.51356
18255,-4,0.0262608,-5.56913
18256.5,3,0.0828433,-5.46995
18258,-46,-0.0124536,-5.43598
18259.5,-59,0.158377,-5.43976
18261,30,-0.00379022,-5.52908
18262.5,-43,-0.0194925,-5.49427
18264,-1,-0.034112,-5.46953
18265.5,-45,0.00622678,-5.43137
18267,17,0.14484,-5.44584
18268.5,-49,0.0508972,-5.48232
18270,-16,0.0284266,-5.45968
18271.5,116,0.0917774,-5.43221
18273,-194,0.0327583,-5.45968
18274.5,-92,-0.00054146,-5.49239
18276,281,0.136448,-5.48274
18277.5,16,0.0154316,-5.44206
18279,-97,0.0449411,-5.47792
18280.5,-92,-0.0874457,-5.54732
18282,-61,-0.0319461,-5.6205
18283.5,0,-0.0257193,-5.4645
18285,-53,0.15594,-5.42802
18286.5,-37,-0.0113707,-5.4884
18288,-6,0.053063,-5.4926
18289.5,9,0.0904237,-5.40558
18291,-79,-0.0812189,-5.54145
18292.5,-4,-0.0660581,-5.48442
18294,-65,-0.00054146,-5.50958
18295.5,-76,0.083114,-5.50727
18297,-41,0.133199,-5.46177
18298.5,20,0.00135365,-5.53369
18300,-88,0.00216584,-5.49951
18301.5,23,0.0587484,-5.52656
18303,-129,-0.142133,-5.55235
18304.5,9,-0.0495435,-5.50895
18306,-34,0.043046,-5.46702
18307.5,1,-0.0503557,-5.53956
18309,-45,-0.00189511,-5.55759
18310.5,-23,-0.0416924,-5.55319
18312,-30,0.0492728,-5.59974
18313.5,-38,-0.0782409,-5.51461
18315,11,-0.0652459,-5.47226
18316.5,1,-0.172455,-5.58632
18318,-33,-0.0896116,-5.49113
18319.5,-97,-0.168123,-5.51713
18321,22,-0.0305925,-5.56745
18322.5,-32,-0.0273437,-5.59324
18324,47,-0.033029,-5.58506
18325.5,-36,-0.117767,-5.62679
18327,-11,-0.0998993,-5.46513
18328.5,-72,0.093131,-5.54061
18330,37,-0.0863628,-5.54648
18331.5,-73,-0.0054146,-5.58443
18333,23,-0.0606435,-5.50035
18334.5,10,-0.0863628,-5.54795
18336,49,-0.0132658,-5.53138
18337.5,-123,0.0904237,-5.49448
18339,-8,-0.180847,-5.53684
18340.5,-37,-0.102607,-5.61379
18342,-4,0.00839262,-5.56326
18343.5,-3,-0.121828,-5.50455
18345,-79,-0.0235535,-5.44185
18346.5,-62,0.104231,-5.5253
18348,-24,-0.0343827,-5.46953
18349.5,13,-0.0138072,-5.51943
18351,-72,0.110458,-5.50455
18352.5,-52,-0.10775,-5.5924
18354,-77,0.14484,-5.4926
18355.5,1,-0.0124536,-5.59995
18357,-55,0.0408802,-5.49868
18358.5,-9,-0.113436,-5.53684
18360,-63,0.0506265,-5.49322
18361.5,-5,0.0175974,-5.46764
18363,-78,0.0917774,-5.46387
18364.5,-23,0.168123,-5.48085
18366,-30,0.0492728,-5.43368
18367.5,-3,-0.0533338,-5.58506
18369,-41,0.0893408,-5.40097
18370.5,-22,0.14105,-5.47121
18372,-46,0.106397,-5.4559
18373.5,-42,0.0595606,-5.52593
18375,10,-0.00406095,-5.45716
18376.5,-1,0.112624,-5.43997
18378,-38,-0.0157023,-5.38273
18379.5,-48,0.135365,-5.57143
18381,17,-0.0148901,-5.53118
18382.5,-44,-0.121287,-5.43997
18384,8,0.0184096,-5.46911
18385.5,-29,-0.00839262,-5.46429
18387,18,0.0113707,-5.46869
18388.5,-92,0.0414217,-5.43514
18390,42,-0.00812189,-5.48924
18391.5,-31,0.106397,-5.48253
18393,-25,-0.0108292,-5.36469
18394.5,-35,0.147277,-5.53118
18396,-18,0.0879872,-5.44039
18397.5,-7,0.00622678,-5.49532
18399,-60,0.0462948,-5.45737
18400.5,-96,-0.00514387,-5.49364
18402,27,-0.134553,-5.45779
18403.5,15,0.147277,-5.50958
18405,-51,-0.0327583,-5.4299
18406.5,-109,0.0609142,-5.49658
18408,-17,0.0457533,-5.53495
18409.5,-32,0.0389851,-5.59156
18411,-107,0.125619,-5.54103
18412.5,-5,-0.00920481,-5.48568
18414,-24,-0.0178682,-5.43179
18415.5,-30,-0.101794,-5.48735
18417,-60,0.0473777,-5.47645
18418.5,12,0.0443997,-5.58485
18420,-87,-0.0157023,-5.51314
18421.5,-21,-0.121287,-5.536
18423,-57,-0.0132658,-5.52279
18424.5,1,0.0281559,-5.48672
18426,-33,-0.0295095,-5.47268
18427.5,-16,-0.131575,-5.52656
18429,-43,0.0874457,-5.49511
18430.5,-25,0.0674117,-5.52132
18432,-7,0.0744507,-5.46974
18433.5,-80,0.0866335,-5.64398
18435,-12,-0.0338412,-5.57416
18436.5,32,-0.0235535,-5.46681
18438,-45,0.00189511,-5.41418
18439.5,-68,0.0387144,-5.52593
18441,36,0.064163,-5.54564
18442.5,-35,0.0246364,-5.56577
18444,-36,0.132387,-5.53243
18445.5,8,-0.0408802,-5.46366
18447,4,-0.0787824,-5.50161
18448.5,-86,0.0073097,-5.57458
18450,9,0.12616,-5.50224
18451.5,6,0.0636215,-5.49239
18453,4,-0.0519801,-5.44584
18454.5,-63,-0.104502,-5.52006
18456,-17,-0.11127,-5.44269
18457.5,-52,0.00243657,-5.38378
18459,-9,0.0823019,-5.52195
18460.5,-33,0.0758043,-5.54103
18462,-19,0.0151609,-5.45527
18463.5,-21,0.0508972,-5.5425
18465,-48,-0.0517094,-5.46282
18466.5,-61,0.0159731,-5.5056
18468,-38,0.0709312,-5.53034
18469.5,21,-0.0143487,-5.50119
18471,-75,0.142404,-5.49847
18472.5,-48,0.0221998,-5.48756
18474,-60,0.0527923,-5.4364
18475.5,-4,-0.0720141,-5.48463
18477,-44,0.0839262,-5.41774
18478.5,21,-0.00216584,-5.4146
18480,-118,0.104231,-5.5165
18481.5,68,-0.0609142,-5.50014
18483,-40,-0.00406095,-5.47813
18484.5,-27,0.0785116,-5.36889
18486,-50,0.0573947,-5.50727
18487.5,-33,0.171643,-5.50224
18489,-32,0.0517094,-5.47331
18490.5,11,0.0457533,-5.59219
18492,-2,-0.0736385,-5.49343
18493.5,-84,0.115331,-5.53327
18495,13,0.0814897,-5.5209
18496.5,9,0.0722849,-5.52174
18498,-6,0.106668,-5.53768
18499.5,-73,0.064163,-5.46806
18501,44,-0.0235535,-5.56074
18502.5,-16,0.10369,-5.4559
18504,10,0.0896116,-5.50539
18505.5,-284,-0.0522508,-5.49071
18507,21,0.144028,-5.50811
18508.5,154,-0.0679532,-5.39007
18510,47,0.0763458,-5.57164
18511.5,-92,-0.0343827,-5.44689
18513,-12,-0.0373607,-5.48232
18514.5,-109,0.0265315,-5.43221
18516,7,0.0836555,-5.54082
18517.5,-93,-0.0584776,-5.43787
18519,5,-0.0687654,-5.44835
18520.5,-17,-0.133741,-5.432
18522,-27,0.126972,-5.47708
18523.5,-57,-0.0175974,-5.47079
18525,-23,0.0305925,-5.5425
18526.5,-60,0.110728,-5.51126
18528,-53,0.0728263,-5.45506
18529.5,78,-0.0774287,-5.51629
18531,-125,-0.115331,-5.48505
18532.5,-52,0.0403387,-5.59303
18534,-85,0.0384436,-5.48463
18535.5,12,0.073097,-5.43535
18537,-34,0.0674117,-5.5339
18538.5,-19,-0.0977335,-5.55382
18540,-58,0.102877,-5.48651
18541.5,-19,0.0146194,-5.43724
18543,-66,0.0235535,-5.46848
18544.5,-7,0.0533338,-5.49532
18546,-14,0.0858213,-5.46534
18547.5,8,0.0917774,-5.52614
18549,-81,0.0284266,-5.58905
18550.5,20,0.047107,-5.45464
18552,-35,-0.0652459,-5.48882
18553.5,-43,-0.0208462,-5.54858
18555,-13,0.0292388,-5.5209
18556.5,6,0.0544167,-5.47163
18558,-39,0.017056,-5.53705
18559.5,-66,0.141321,-5.55005
18561,34,-0.0246364,-5.45339
18562.5,-33,-0.00703897,-5.4645
18564,-7,0.0590191,-5.44521
18565.5,-15,0.117767,-5.49469
18567,-8,0.0105585,-5.56514
18568.5,-30,0.0184096,-5.47561
18570,33,0.00839262,-5.42361
18571.5,-57,0.173267,-5.48002
18573,-19,0.00135365,-5.49637
18574.5,-84,0.0538752,-5.45737
18576,-12,0.0682239,-5.47582
18577.5,-47,0.0695776,-5.53138
18579,73,0.0850092,-5.62196
18580.5,-60,-0.0308632,-5.56451
18582,-38,0.0904237,-5.48442
18583.5,-37,-0.0216584,-5.43347
18585,-41,0.0454826,-5.44039
18586.5,-51,0.151067,-5.52761
18588,-55,0.0303217,-5.48987
18589.5,15,0.0587484,-5.4993
18591,-100,0.033029,-5.54124
18592.5,-17,0.0311339,-5.45737
18594,-118,0.132928,-5.43095
18595.5,49,0.0882579,-5.49092
18597,-69,0.0498143,-5.48232
18598.5,41,0.0235535,-5.45276
18600,-110,0.0706605,-5.42005
18601.5,-20,0.0980042,-5.50769
18603,-67,-0.0877164,-5.56137
18604.5,-2,0.207108,-5.50601
18606,-34,0.158648,-5.52509
18607.5,1,0.0952969,-5.49951
18609,-43,0.0314047,-5.42634
18610.5,42,0.06308,-5.49951
18612,-41,-0.00108292,-5.46261
18613.5,-90,0.250696,-5.48924
18615,-8,0.027073,-5.4689
18616.5,37,0.0592898,-5.51943
18618,-39,0.0154316,-5.56242
18619.5,-65,0.0224706,-5.39782
18621,27,0.154587,-5.47561
18622.5,-20,0.0365485,-5.47372
18624,-3,0.0847384,-5.42026
18625.5,-59,0.0259901,-5.55445
18627,-26,0.0438582,-5.52426
18628.5,-63,0.0584776,-5.40663
18630,0,-0.0305925,-5.51063
18631.5,-51,0.0416924,-5.56263
18633,10,-0.0178682,-5.458
18634.5,-42,0.139697,-5.49406
18636,-18,0.0425046,-5.51042
18637.5,-36,0.010017,-5.51587
18639,-19,0.116414,-5.54564
18640.5,-62,0.0885286,-5.49889
18642,-19,-0.11885,-5.48693
18643.5,-20,0.0698483,-5.53306
18645,-59,0.0633508,-5.48966
18646.5,-69,0.0192218,-5.57143
18648,-15,0.194384,-5.47981
18649.5,-9,-0.0203047,-5.49092
18651,-76,0.00351949,-5.49008
18652.5,-33,-0.0517094,-5.53621
18654,-51,0.0982749,-5.55235
18655.5,-68,0.110728,-5.50895
18657,-64,-0.00379022,-5.53851
18658.5,12,-0.064163,-5.56367
18660,-34,0.0154316,-5.47372
18661.5,-11,0.00406095,-5.47561
18663,-84,-0.0389851,-5.47352
18664.5,27,-0.0435875,-5.49092
18666,-84,0.123453,-5.44185
18667.5,31,-0.0852799,-5.44982
18669,-48,-0.0519801,-5.44835
18670.5,1,0.0590191,-5.40432
18672,-29,0.24095,-5.49826
18673.5,-19,0.140779,-5.51335
18675,-11,0.053063,-5.43389
18676.5,27,0.200611,-5.48987
18678,-28,0.0522508,-5.47372
18679.5,-60,0.070119,-5.44123
18681,44,0.0235535,-5.51272
18682.5,-68,0.175162,-5.46471
18684,52,0.0135365,-5.45989
18685.5,-44,0.0419631,-5.5209
18687,-22,0.196821,-5.48106
18688.5,-53,-0.0205755,-5.53663
18690,42,0.00108292,-5.47918
18691.5,-49,0.0251779,-5.44835
18693,-8,0.142133,-5.49218
18694.5,-75,0.128326,-5.51503
18696,-5,0.244198,-5.43347
18697.5,-46,0.138884,-5.47226
18699,-2,0.102065,-5.47268
18700.5,-52,0.10396,-5.48819
18702,-17,0.133199,-5.45758
18703.5,-32,0.0912359,-5.39279
18705,-28,-0.057124,-5.50056
18706.5,-88,0.0744507,-5.47855
18708,25,0.171101,-5.43473
18709.5,-11,0.177869,-5.46827
18711,-75,0.0795946,-5.56179
18712.5,-32,0.157294,-5.48819
18714,-62,0.0603727,-5.46932
18715.5,27,0.0281559,-5.51419
18717,-53,0.11858,-5.49176
18718.5,19,0.053063,-5.48442
18720,-134,-0.00974627,-5.51356
18721.5,9,0.153233,-5.47205
18723,-27,-0.00108292,-5.54543
18724.5,13,0.113165,-5.5123
18726,-38,0.097192,-5.52677
18727.5,-7,0.110187,-5.46471
18729,-49,0.0755336,-5.41606
18730.5,-9,0.123994,-5.50014
18732,29,0.169748,-5.51021
18733.5,-152,0.11127,-5.38315
18735,6,0.0806775,-5.50958
18736.5,33,0.253674,-5.43053
18738,45,0.03709,-5.47393
18739.5,-54,0.0825726,-5.43871
18741,38,0.129409,-5.43724
18742.5,-107,0.217396,-5.4689
18744,-10,0.292117,-5.42823
18745.5,-43,0.146465,-5.38755
18747,6,0.0958383,-5.41061
18748.5,-38,0.150526,-5.41858
18750,17,0.180035,-5.49134
18751.5,-95,0.0647044,-5.5274
18753,1,0.0847384,-5.49847
18754.5,-25,0.093131,-5.49427
18756,-66,0.0649751,-5.58192
18757.5,-58,0.0151609,-5.46743
18759,-35,0.169748,-5.54774
18760.5,-78,0.0874457,-5.5295
18762,8,0.0554996,-5.55361
18763.5,-28,0.0836555,-5.52321
18765,-42,0.158648,-5.50434
18766.5,-55,0.0406095,-5.43158
18768,18,0.0346534,-5.50518
18769.5,-91,0.108292,-5.44773
18771,-52,0.0633508,-5.43389
18772.5,-5,0.169748,-5.42131
18774,-92,0.212252,-5.55424
18775.5,-8,0.0519801,-5.47184
18777,-47,0.0265315,-5.37161
18778.5,20,0.0265315,-5.56221
18780,-107,0.104502,-5.44269
18781.5,-22,0.0316754,-5.4471
18783,-41,0.0625386,-5.41942
18784.5,14,0.16325,-5.43305
18786,-62,0.0292388,-5.45779
18787.5,1,0.229037,-5.42906
18789,-62,-0.00189511,-5.45842
18790.5,38,0.125889,-5.50287
18792,-28,0.108563,-5.42445
18793.5,-20,0.0162438,-5.4385
18795,-16,0.170289,-5.50098
18796.5,5,0.0189511,-5.42676
18798,-38,0.256923,-5.43703
18799.5,-70,0.0481899,-5.44814
18801,26,0.0687654,-5.45087
18802.5,-13,0.148901,-5.47477
18804,9,0.105043,-5.41376
18805.5,-56,0.135094,-5.4624
18807,3,0.113707,-5.40936
18808.5,-68,0.0346534,-5.4429
18810,45,-0.00460241,-5.53118
18811.5,-46,0.0135365,-5.43452
18813,-17,0.167582,-5.44332
18814.5,-52,0.0362778,-5.43074
18816,-32,0.0636215,-5.3605
18817.5,-67,0.19276,-5.4169
18819,-17,0.208733,-5.4429
18820.5,-75,0.130221,-5.39363
18822,-42,0.0211169,-5.51147
18823.5,-39,0.115872,-5.47687
18825,-55,0.0755336,-5.53747
18826.5,-43,0.00595606,-5.46743
18828,-18,0.155128,-5.38944
18829.5,-15,0.0990871,-5.42403
18831,-77,0.064163,-5.4406
18832.5,-32,0.0552289,-5.39992
18834,-80,0.0660581,-5.41292
18835.5,10,0.182472,-5.43053
18837,-50,0.136448,-5.41313
18838.5,11,0.0154316,-5.52321
18840,-5,0.0332998,-5.45297
18841.5,193,-0.054146,-5.44752
18843,-300,0.0479192,-5.44752
18844.5,292,-0.034112,-5.53726
18846,190,0.0563118,-5.49658
18847.5,-24,-0.0192218,-5.53558
18849,-136,0.0687654,-5.43682
18850.5,-41,-0.0165145,-5.51377
18852,-53,-0.0614557,-5.45276
18853.5,-77,-0.108833,-5.51314
18855,47,0.108563,-5.53201
18856.5,63,-0.104502,-5.60645
18858,34,0.00649751,-5.51566
18859.5,-68,0.156482,-5.48358
18861,25,0.0982749,-5.47582
18862.5,-35,0.0511679,-5.5383
18864,-24,0.0595606,-5.46031
18865.5,-57,0.129138,-5.53159
18867,-8,-0.0146194,-5.46974
18868.5,-51,0.0184096,-5.51608
18870,16,0.0522508,-5.38608
18871.5,-62,0.100441,-5.56661
18873,-25,0.11127,-5.42906
18874.5,-65,0.00676824,-5.69493
18876,-19,-0.0552289,-5.46156
18877.5,-31,0.0936725,-5.47939
18879,-15,-0.0276144,-5.59009
18880.5,-94,0.0157023,-5.48672
18882,5,0.073097,-5.45087
18883.5,-110,-0.00027073,-5.50769
18885,-38,-0.0446704,-5.54019
18886.5,-56,-0.0105585,-5.50937
18888,-15,0.149172,-5.44185
18889.5,-15,0.0674117,-5.47205
18891,-56,0.0454826,-5.4991
18892.5,-59,0.102877,-5.47016
18894,-65,0.170018,-5.44332
18895.5,7,0.185179,-5.40474
18897,-38,0.13347,-5.54774
18898.5,6,0.127784,-5.48442
18900,-65,0.123994,-5.4993
18901.5,-8,0.0465655,-5.48043
18903,-44,0.00947554,-5.42466
18904.5,11,0.120204,-5.48756
18906,-39,0.0939432,-5.51419
18907.5,18,-0.00189511,-5.41837
18909,-121,0.160272,-5.45989
18910.5,48,0.047107,-5.56137
18912,-5,-0.0027073,-5.44458
18913.5,75,0.118309,-5.51629
18915,262,0.14836,-5.58192
18916.5,-293,0.165687,-5.5188
18918,240,0.130221,-5.39782
18919.5,117,0.251237,-5.45003
18921,19,0.193843,-5.3821
18922.5,-74,0.104502,-5.45276
18924,24,0.167582,-5.50308
18925.5,-109,0.124536,-5.46156
18927,-148,0.203047,-5.4645
18928.5,23,0.0963798,-5.38965
18930,128,0.136989,-5.36386
18931.5,4,0.236618,-5.45842
18933,-18,0.209003,-5.48777
18934.5,-110,0.121287,-5.406
18936,-40,0.10748,-5.46597
18937.5,-91,0.0590191,-5.42906
18939,-20,0.116414,-5.42697
18940.5,-95,-0.0235535,-5.48987
18942,-46,0.185179,-5.41229
18943.5,24,0.146465,-5.50539
18945,-31,0.202777,-5.45611
18946.5,-3,0.212252,-5.42361
18948,-74,0.11127,-5.41795
18949.5,11,0.112624,-5.3909
18951,-183,0.191677,-5.39237
18952.5,3,0.197362,-5.52111
18954,-39,0.0538752,-5.59429
18955.5,81,0.185721,-5.48526
18957,-4,0.21144,-5.47876
18958.5,-28,-0.0127243,-5.59492
18960,-98,0.0647044,-5.54732
18961.5,-28,-0.020034,-5.48756
18963,-60,0.0162438,-5.49951
18964.5,28,0.0809482,-5.52614
18966,-37,0.106668,-5.49637
18967.5,15,0.0568533,-5.51692
18969,-30,0.0322168,-5.445
18970.5,10,0.215501,-5.47184
18972,-34,0.121287,-5.39573
18973.5,-11,-0.0121828,-5.47603
18975,-56,0.188157,-5.44626
18976.5,39,0.0820311,-5.47414
18978,-63,0.129138,-5.48274
18979.5,-55,0.0955676,-5.52321
18981,49,0.148901,-5.47666
18982.5,-60,0.214959,-5.42319
18984,41,0.166499,-5.49406
18985.5,-35,0.0159731,-5.59009
18987,-22,0.00027073,-5.471
18988.5,-71,0.188428,-5.52447
18990,22,0.0850092,-5.44311
18991.5,-65,0.0563118,-5.47855
18993,-29,0.13726,-5.48232
18994.5,-24,0.256381,-5.45947
18996,-15,0.0192218,-5.54292
18997.5,-47,0.0246364,-5.45632
18999,-42,0.0928603,-5.48631
19000.5,-45,0.10748,-5.55676
19002,-68,0.143216,-5.40663
19003.5,-21,0.15594,-5.47477
19005,-27,0.121558,-5.4146
19006.5,-82,0.0157023,-5.45087
19008,-3,0.00595606,-5.4125
19009.5,-24,0.217937,-5.51755
19011,-28,0.0663288,-5.46093
19012.5,-60,0.0744507,-5.47289
19014,-21,0.060102,-5.43892
19015.5,-124,0.0132658,-5.48442
19017,-42,0.00460241,-5.57625
19018.5,9,0.0538752,-5.4731
19020,63,0.183284,-5.42844
19021.5,25,0.000812189,-5.55005
19023,-100,0.0920481,-5.43263
19024.5,-30,0.0712019,-5.44248
19026,-75,0.0335705,-5.45443
19027.5,1,0.0609142,-5.3431
19029,-63,0.133741,-5.47624
19030.5,50,0.0998993,-5.53537
19032,-30,0.261254,-5.45863
19033.5,-5,0.149714,-5.42152
19035,-54,0.0860921,-5.4666
19036.5,0,0.0119121,-5.51084
19038,22,0.164333,-5.45339
19039.5,-73,0.111811,-5.44584
19041,-21,0.127243,-5.57395
19042.5,4,0.0351949,-5.5014
19044,9,0.104772,-5.46743
19045.5,-37,0.168935,-5.58443
19047,-30,0.10396,-5.5209
19048.5,-54,0.0712019,-5.5165
19050,37,0.134823,-5.61169
19051.5,-103,0.0603727,-5.50748
19053,26,0.21902,-5.44626
19054.5,-64,-0.0376314,-5.43263
19056,-35,0.112894,-5.43158
19057.5,-57,-0.0825726,-5.49868
19059,13,0.137531,-5.53788
19060.5,-87,0.0286974,-5.38524
19062,-7,0.118309,-5.49364
19063.5,-81,0.0944847,-5.5209
19065,-13,0.0192218,-5.39195
19066.5,-66,0.14105,-5.45485
19068,-6,0.179765,-5.49574
19069.5,0,0.121828,-5.49595
19071,-49,0.207379,-5.51272
19072.5,-28,0.172726,-5.484
19074,-82,-0.0265315,-5.47603
19075.5,9,0.111541,-5.47058
19077,-13,0.0546874,-5.44332
19078.5,-3,0.136448,-5.50119
19080,-76,0.11127,-5.50203
19081.5,-7,-0.0679532,-5.43074
19083,-33,0.150796,-5.44437
19084.5,10,-0.00785116,-5.45632
19086,-29,0.0863628,-5.46576
19087.5,-2,0.220645,-5.46303
19089,-69,0.233911,-5.4559
19090.5,28,0.0850092,-5.41879
19092,-18,0.0181389,-5.41565
19093.5,-45,0.151879,-5.49322
19095,87,0.188157,-5.38419
19096.5,-172,0.235264,-5.50916
19098,16,0.125348,-5.54669
19099.5,-26,0.218479,-5.40642
19101,66,0.236076,-5.53558
19102.5,13,0.0148901,-5.51692
19104,-183,0.178682,-5.49826
19105.5,-25,0.0403387,-5.51776
19107,-76,0.0674117,-5.49532
19108.5,59,0.17056,-5.40265
19110,1,0.25584,-5.40852
19111.5,-81,0.12237,-5.43808
19113,-26,0.294825,-5.49176
19114.5,-63,0.27073,-5.39887
19116,-12,0.244198,-5.40474
19117.5,-47,0.187345,-5.4993
19119,11,0.137531,-5.44018
19120.5,-90,0.116143,-5.45611
19122,-13,0.190864,-5.44458
19123.5,-95,0.246093,-5.46534
19125,-9,0.0736385,-5.42152
19126.5,-31,0.0980042,-5.46597
19128,-4,0.288598,-5.47268
19129.5,-21,0.146465,-5.41544
19131,-102,0.198716,-5.48253
19132.5,70,0.238784,-5.52992
19134,-271,0.223623,-5.40202
19135.5,128,0.117226,-5.3584
19137,-176,0.0874457,-5.37434
19138.5,143,0.0249071,-5.44877
19140,-21,0.193572,-5.46743
19141.5,-35,0.0552289,-5.55277
19143,-25,0.125348,-5.46031
19144.5,-25,0.20765,-5.46743
19146,-49,0.331103,-5.41271
19147.5,9,0.281559,-5.53914
19149,-75,0.165416,-5.39342
19150.5,16,0.183284,-5.52069
19152,7,0.108563,-5.4494
19153.5,16,0.0073097,-5.50392
19155,-18,0.0376314,-5.40747
19156.5,-4,0.0660581,-5.45737
19158,-30,0.0749921,-5.50811
19159.5,-33,0.03709,-5.42089
19161,-47,0.0292388,-5.4884
19162.5,-18,0.0517094,-5.54417
19164,13,0.0698483,-5.46031
19165.5,-37,0.140509,-5.5534
19167,-42,0.283996,-5.48651
19168.5,-35,0.136448,-5.40411
19170,3,0.17056,-5.43053
19171.5,-62,0.17056,-5.59051
19173,-31,0.129138,-5.49847
19174.5,-136,0.0251779,-5.4039
19176,21,0.119933,-5.549
19177.5,-58,0.172184,-5.54103
19179,31,0.108292,-5.50035
19180.5,-57,0.266669,-5.55801
19182,-46,0.111541,-5.38294
19183.5,-143,0.146736,-5.40642
19185,18,0.231203,-5.44039
19186.5,-28,0.0221998,-5.45318
19188,-8,0.132116,-5.42718
19189.5,-23,0.153775,-5.52782
19191,-47,0.252862,-5.32926
19192.5,-60,0.284537,-5.49092
19194,-64,0.237701,-5.48022
19195.5,9,-0.000812189,-5.44311
19197,-16,0.0508972,-5.38692
19198.5,-16,0.0893408,-5.47393
19200,-78,0.22985,-5.47708
19201.5,34,0.0887994,-5.45255
19203,-77,0.185991,-5.406
19204.5,8,0.147818,-5.50706
19206,-31,0.0893408,-5.52677
19207.5,26,0.115331,-5.45129
19209,-98,0.136989,-5.56535
19210.5,45,0.0912359,-5.49301
19212,-39,0.00893408,-5.51042
19213.5,1,-0.0379022,-5.5056
19215,-45,0.0828433,-5.51859
19216.5,4,0.233369,-5.50979
19218,-47,0.238784,-5.51797
19219.5,-4,0.0663288,-5.49553
19221,-23,-0.0479192,-5.48232
19222.5,-31,0.0852799,-5.52824
19224,-19,0.180035,-5.40453
19225.5,-47,0.0563118,-5.53621
19227,-50,0.0216584,-5.43347
19228.5,-13,0.0110999,-5.53013
19230,3,-0.0159731,-5.49008
