time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
28075.5,7,-0.307509,-0.321544,-0.316062,-1.96432,-0.294473,-0.655965,-0.624028,-0.491629,-0.498166,-0.576893,-0.0550079,-0.349489,-0.822437,-0.213419,-0.0600134,-0.0941029
28077,8,-0.310439,-0.301662,-0.314407,-1.86943,-0.325697,-0.665371,-0.615912,-0.483302,-0.465978,-0.585775,-0.0743676,-0.324552,-0.839339,-0.223021,-0.0775227,-0.0830806
28078.5,9,-0.354241,-0.309336,-0.297387,-1.89924,-0.34785,-0.606177,-0.577586,-0.460587,-0.457154,-0.571859,-0.0431753,-0.343447,-0.833959,-0.238747,-0.0335641,-0.0594593
28080,9,-0.361052,-0.313686,-0.307953,-1.94365,-0.357081,-0.583323,-0.539514,-0.45722,-0.480151,-0.578295,-0.0449348,-0.280359,-0.8356,-0.228609,-0.0255056,-0.0591551
28081.5,7,-0.371458,-0.336009,-0.343346,-1.91917,-0.372527,-0.568523,-0.528514,-0.485374,-0.427819,-0.59757,-0.0166857,-0.292693,-0.814959,-0.201121,-0.0492869,-0.0169712
28083,8,-0.355163,-0.341527,-0.3752,-1.92253,-0.392376,-0.579855,-0.531142,-0.469135,-0.429286,-0.590902,-0.0376678,-0.287322,-0.791044,-0.182455,-0.0415369,-0.0378411
28084.5,11,-0.322854,-0.40044,-0.363194,-1.89235,-0.366225,-0.586382,-0.627166,-0.450806,-0.465863,-0.590799,-0.0311387,-0.325765,-0.809179,-0.20701,-0.0660662,-0.0469524
28086,10,-0.340288,-0.371135,-0.354238,-1.7949,-0.404549,-0.606418,-0.627684,-0.4551,-0.477196,-0.606717,-0.013661,-0.295772,-0.800332,-0.211613,-0.0886127,0.0065037
28087.5,9,-0.358117,-0.370071,-0.306242,-1.76772,-0.448557,-0.656969,-0.625167,-0.425553,-0.498549,-0.621043,-0.0448898,-0.252308,-0.798853,-0.224288,-0.160158,-0.0279972
28089,7,-0.338344,-0.369626,-0.293736,-1.78232,-0.359685,-0.677289,-0.636026,-0.40156,-0.501577,-0.602758,-0.0525549,-0.269384,-0.793327,-0.211691,-0.106995,-0.0755702
28090.5,6,-0.376148,-0.363089,-0.312432,-1.85208,-0.364164,-0.644701,-0.610603,-0.428226,-0.516894,-0.635597,-0.00862746,-0.270543,-0.801319,-0.226816,-0.123568,-0.0885653
28092,19,-0.357245,-0.329592,-0.281559,-1.91878,-0.371764,-0.661528,-0.554912,-0.422156,-0.543271,-0.643665,0.0325646,-0.298068,-0.815376,-0.209485,-0.140835,-0.0442463
28093.5,16,-0.390486,-0.294076,-0.32144,-1.87336,-0.32626,-0.620026,-0.504789,-0.398131,-0.547223,-0.658931,0.0580358,-0.306047,-0.799046,-0.19085,-0.160136,-0.0599708
28095,10,-0.409176,-0.346229,-0.31481,-1.85982,-0.323375,-0.582675,-0.545583,-0.390244,-0.511928,-0.684468,0.107478,-0.30903,-0.798076,-0.209215,-0.166693,-0.0616304
28096.5,0,-0.330835,-0.346123,-0.327701,-1.84568,-0.332674,-0.579479,-0.63539,-0.390942,-0.48268,-0.702395,0.0646876,-0.273605,-0.77318,-0.216635,-0.188581,-0.0792433
28098,-4,-0.319671,-0.320459,-0.282359,-1.82904,-0.370784,-0.570834,-0.648806,-0.37041,-0.487655,-0.708839,-0.0102857,-0.257871,-0.783187,-0.190633,-0.195114,-0.114841
28099.5,12,-0.302138,-0.34773,-0.311807,-1.91171,-0.330137,-0.564626,-0.649546,-0.363068,-0.523791,-0.680088,-0.0125719,-0.216259,-0.797913,-0.181402,-0.187358,-0.133581
28101,18,-0.341959,-0.353354,-0.341638,-1.89043,-0.298313,-0.513933,-0.637685,-0.371681,-0.528252,-0.675701,0.017413,-0.214657,-0.83252,-0.204761,-0.166271,-0.129491
28102.5,15,-0.334494,-0.385773,-0.289356,-1.89861,-0.314877,-0.523381,-0.602551,-0.403191,-0.520756,-0.670068,0.030588,-0.226455,-0.819814,-0.206264,-0.13977,-0.0891392
28104,9,-0.311202,-0.395774,-0.284455,-1.9216,-0.261976,-0.547619,-0.641323,-0.404079,-0.502856,-0.710502,0.0280817,-0.233199,-0.784737,-0.202121,-0.11921,-0.123344
28105.5,7,-0.291844,-0.427019,-0.284112,-1.94034,-0.225072,-0.579923,-0.626108,-0.383718,-0.459766,-0.638188,-0.00842629,-0.253801,-0.755455,-0.207792,-0.11011,-0.0711147
28107,6,-0.301686,-0.448491,-0.30377,-1.924,-0.174014,-0.594835,-0.652384,-0.429246,-0.467032,-0.589116,0.0371653,-0.287845,-0.788207,-0.18788,-0.0751182,-0.0595704
28108.5,8,-0.290229,-0.434323,-0.309261,-2.05576,-0.214904,-0.603012,-0.650976,-0.453515,-0.444432,-0.592562,0.0290291,-0.268103,-0.789847,-0.180226,-0.0887659,-0.100359
28110,6,-0.295422,-0.388334,-0.2861,-2.02788,-0.240999,-0.596733,-0.6342,-0.447515,-0.438483,-0.589765,0.0349655,-0.287152,-0.798568,-0.187942,-0.0507362,-0.100801
28111.5,12,-0.303303,-0.4193,-0.283004,-2.12386,-0.253777,-0.592656,-0.631628,-0.42875,-0.468383,-0.536687,0.087267,-0.28169,-0.794215,-0.205441,-0.0287349,-0.0879
28113,9,-0.326969,-0.410353,-0.293159,-2.18486,-0.327138,-0.588463,-0.641244,-0.445644,-0.490617,-0.536949,0.145387,-0.320373,-0.853979,-0.195597,-0.0216295,-0.0750801
28114.5,10,-0.351476,-0.401277,-0.25386,-2.15189,-0.349147,-0.5721,-0.68271,-0.473471,-0.494439,-0.516119,0.162339,-0.29318,-0.863913,-0.215657,-0.0175857,-0.092557
28116,12,-0.368721,-0.400012,-0.249181,-2.13783,-0.327319,-0.558948,-0.60549,-0.46399,-0.474854,-0.522651,0.168755,-0.291313,-0.882769,-0.201466,-0.00830373,-0.0651671
28117.5,11,-0.339868,-0.376374,-0.200228,-2.17205,-0.316,-0.599035,-0.583717,-0.440607,-0.46874,-0.526424,0.127572,-0.316438,-0.90851,-0.215589,-0.0502627,-0.0501878
28119,11,-0.375916,-0.409303,-0.228645,-2.19893,-0.282021,-0.613085,-0.595142,-0.418821,-0.501371,-0.587964,0.110395,-0.310308,-0.917949,-0.200103,-0.0584023,-0.0806314
28120.5,8,-0.380559,-0.422065,-0.239429,-2.12745,-0.295456,-0.643039,-0.601249,-0.395872,-0.472819,-0.595738,0.123664,-0.303176,-0.944747,-0.191805,-0.0290515,-0.0628967
28122,9,-0.376719,-0.419744,-0.278716,-2.1256,-0.295651,-0.638003,-0.581093,-0.434987,-0.510438,-0.585461,0.0356108,-0.287714,-0.933021,-0.199085,-0.01204,-0.0368609
28123.5,8,-0.349739,-0.470068,-0.291149,-2.23915,-0.286309,-0.663891,-0.593377,-0.414876,-0.520912,-0.59475,0.0353644,-0.313199,-0.90302,-0.187853,-0.0216509,-0.0190704
28125,8,-0.355396,-0.46985,-0.324895,-2.21832,-0.354038,-0.671455,-0.553129,-0.417937,-0.514509,-0.583307,0.043982,-0.319988,-0.887077,-0.18801,0.0543375,-0.0316708
28126.5,9,-0.364764,-0.43028,-0.322726,-2.15466,-0.278187,-0.645745,-0.572981,-0.419578,-0.505149,-0.602081,0.0456608,-0.312211,-0.865865,-0.180632,0.0564272,-0.0409961
28128,1,-0.414896,-0.473415,-0.382156,-2.25359,-0.284867,-0.663516,-0.5646,-0.411403,-0.495646,-0.591169,0.0609831,-0.347842,-0.874992,-0.213177,0.0667717,-0.0614784
28129.5,25,-0.426868,-0.464169,-0.375371,-2.29966,-0.308724,-0.613948,-0.651313,-0.424463,-0.528105,-0.561546,0.0305768,-0.34826,-0.853082,-0.207765,0.0647966,-0.0412262
28131,8,-0.377231,-0.437183,-0.363348,-2.31964,-0.370643,-0.620738,-0.632713,-0.447725,-0.575305,-0.554688,0.0402256,-0.33927,-0.85853,-0.192773,0.0545553,-0.0407304
28132.5,10,-0.349131,-0.447924,-0.351787,-2.25171,-0.326441,-0.634715,-0.677417,-0.49502,-0.603395,-0.560313,-0.0206999,-0.31697,-0.879831,-0.18246,0.0782529,-0.0330305
28134,4,-0.362333,-0.410291,-0.371334,-2.27649,-0.266435,-0.608483,-0.7093,-0.538698,-0.593061,-0.540938,-0.0131054,-0.312401,-0.870402,-0.167106,0.0699574,-0.0470557
28135.5,9,-0.388115,-0.408891,-0.363043,-2.22849,-0.252878,-0.627882,-0.672373,-0.570213,-0.586279,-0.536983,-0.0421799,-0.284067,-0.87755,-0.198835,-0.00427869,-0.0387233
28137,-4,-0.401162,-0.388201,-0.376287,-2.17553,-0.207366,-0.610725,-0.667774,-0.551429,-0.575138,-0.527946,0.0542982,-0.279882,-0.884365,-0.221174,0.0191896,-0.0271943
28138.5,17,-0.380292,-0.360375,-0.358256,-2.16692,-0.27942,-0.60892,-0.648721,-0.588353,-0.557556,-0.529083,0.127317,-0.266104,-0.892786,-0.220168,0.00786637,-0.0381763
28140,18,-0.430474,-0.354251,-0.344617,-2.09083,-0.276461,-0.605723,-0.654838,-0.547337,-0.565836,-0.602997,0.14497,-0.276311,-0.907992,-0.207839,-0.0150202,-0.0416123
28141.5,11,-0.426988,-0.35232,-0.333081,-2.04382,-0.217884,-0.5976,-0.634692,-0.552001,-0.524722,-0.604212,0.119424,-0.256431,-0.851513,-0.198478,0.0142243,-0.0660628
28143,9,-0.41102,-0.344189,-0.296814,-2.03862,-0.224647,-0.65113,-0.62193,-0.538379,-0.495274,-0.627216,0.0953278,-0.277939,-0.846441,-0.226202,0.0170338,-0.094516
28144.5,8,-0.43033,-0.353491,-0.318531,-2.03589,-0.280697,-0.663642,-0.655185,-0.52315,-0.52741,-0.631487,0.0874524,-0.263709,-0.899838,-0.222958,0.016741,-0.135034
28146,6,-0.465351,-0.361863,-0.359522,-1.95337,-0.275231,-0.64186,-0.676167,-0.512042,-0.50165,-0.628589,0.0604761,-0.262206,-0.940651,-0.243463,0.00237121,-0.113874
28147.5,8,-0.504889,-0.339994,-0.372379,-1.93378,-0.245328,-0.625403,-0.652098,-0.54845,-0.485662,-0.610813,0.0649252,-0.250841,-0.949163,-0.233432,0.0247043,-0.10289
28149,9,-0.484339,-0.401362,-0.371378,-1.98059,-0.275518,-0.650978,-0.626858,-0.492862,-0.500052,-0.567849,0.0308099,-0.284535,-0.956062,-0.206184,-0.00832995,-0.124033
28150.5,10,-0.466913,-0.395486,-0.343855,-2.05982,-0.294362,-0.645672,-0.580875,-0.499262,-0.481345,-0.585641,-0.0153627,-0.313245,-0.995447,-0.224462,0.00896047,-0.155958
28152,11,-0.418083,-0.392499,-0.331285,-2.0784,-0.28158,-0.642471,-0.636133,-0.531008,-0.479259,-0.600389,-0.0779113,-0.287733,-0.983608,-0.225585,-0.0902099,-0.172198
28153.5,11,-0.434548,-0.399527,-0.336982,-2.11661,-0.249854,-0.642737,-0.694812,-0.490158,-0.47882,-0.588804,-0.0761972,-0.318707,-0.968758,-0.220523,-0.0383996,-0.174724
28155,9,-0.417289,-0.403039,-0.312898,-2.19591,-0.31528,-0.671823,-0.744045,-0.471212,-0.510803,-0.584276,-0.0171991,-0.302661,-0.972172,-0.220449,-0.0402022,-0.207222
28156.5,11,-0.43223,-0.407223,-0.288634,-2.08372,-0.38606,-0.657614,-0.780599,-0.491285,-0.501813,-0.566297,0.0121436,-0.255278,-0.975626,-0.245109,-0.0578117,-0.204634
28158,9,-0.401303,-0.405875,-0.225012,-2.16435,-0.35816,-0.698325,-0.755036,-0.510835,-0.52718,-0.561913,0.00927191,-0.267213,-0.938695,-0.233756,-0.0525008,-0.218827
28159.5,10,-0.366519,-0.423326,-0.259825,-2.09242,-0.379446,-0.757518,-0.773191,-0.529173,-0.486334,-0.639285,-0.0286698,-0.300239,-0.921473,-0.218623,-0.0622975,-0.238451
28161,8,-0.392952,-0.446446,-0.267122,-2.1097,-0.44262,-0.721628,-0.769844,-0.538623,-0.511809,-0.641928,-0.0412716,-0.285394,-0.931522,-0.216281,-0.0631209,-0.208158
28162.5,9,-0.343499,-0.463675,-0.318061,-2.07838,-0.526838,-0.774819,-0.757884,-0.560864,-0.526462,-0.659896,-0.0448788,-0.269127,-0.889468,-0.220536,-0.0558684,-0.162358
28164,9,-0.390945,-0.472789,-0.349855,-2.11854,-0.499136,-0.693666,-0.640934,-0.566774,-0.56951,-0.671853,-0.0481253,-0.296471,-0.857721,-0.235499,-0.0653284,-0.173122
28165.5,9,-0.391412,-0.48585,-0.369965,-2.09024,-0.502756,-0.730771,-0.677657,-0.571722,-0.607533,-0.677559,-0.0355784,-0.336582,-0.858129,-0.219613,-0.00566154,-0.186033
28167,8,-0.39504,-0.49965,-0.36218,-2.19171,-0.578581,-0.733221,-0.695199,-0.570978,-0.613694,-0.677639,-0.0342304,-0.338126,-0.85659,-0.24103,0.000547162,-0.198056
28168.5,8,-0.398306,-0.491871,-0.378099,-2.2674,-0.653961,-0.727559,-0.717548,-0.555087,-0.611323,-0.673075,0.00344491,-0.330796,-0.891432,-0.239918,0.00801584,-0.224191
28170,11,-0.38681,-0.46953,-0.380964,-2.17149,-0.613547,-0.747114,-0.682183,-0.572341,-0.641568,-0.638211,-0.00518642,-0.357463,-0.90868,-0.24846,-0.0228793,-0.2191
28171.5,11,-0.409075,-0.464508,-0.411644,-2.10666,-0.614053,-0.697578,-0.67004,-0.561883,-0.57885,-0.599248,-0.0345004,-0.326238,-0.94632,-0.235327,-0.035168,-0.19316
28173,10,-0.382068,-0.481721,-0.432231,-2.09517,-0.559785,-0.727999,-0.645988,-0.586253,-0.555861,-0.566289,-0.017239,-0.343995,-0.889821,-0.228133,-0.0923085,-0.181098
28174.5,6,-0.370057,-0.489286,-0.446692,-2.03406,-0.529978,-0.777931,-0.706665,-0.622664,-0.515384,-0.561484,-0.00888559,-0.311534,-0.830583,-0.225274,-0.134331,-0.189988
28176,11,-0.388117,-0.468993,-0.449353,-2.10209,-0.517428,-0.733705,-0.747554,-0.626478,-0.503059,-0.582862,0.0317798,-0.29459,-0.806249,-0.249162,-0.109613,-0.17784
28177.5,10,-0.396351,-0.438713,-0.401829,-2.11449,-0.454978,-0.717504,-0.770036,-0.594643,-0.533337,-0.600416,0.0634065,-0.324878,-0.834685,-0.241309,-0.123573,-0.15925
28179,9,-0.385051,-0.454414,-0.380874,-2.07488,-0.457066,-0.717085,-0.728229,-0.556339,-0.506625,-0.606525,0.0951853,-0.342448,-0.805365,-0.238289,-0.105103,-0.184429
28180.5,8,-0.377019,-0.445278,-0.368301,-2.10758,-0.477978,-0.727198,-0.778893,-0.567156,-0.47359,-0.544608,0.0884291,-0.365367,-0.809484,-0.217207,-0.129388,-0.149464
28182,9,-0.396521,-0.440892,-0.42724,-2.10967,-0.499179,-0.685947,-0.782731,-0.591742,-0.490267,-0.567252,0.0414667,-0.342394,-0.808996,-0.235106,-0.154536,-0.13895
28183.5,9,-0.394827,-0.485778,-0.434065,-2.16233,-0.444502,-0.695502,-0.774851,-0.569691,-0.507794,-0.539599,0.0284807,-0.319135,-0.772331,-0.225766,-0.162593,-0.106115
28185,13,-0.458525,-0.500352,-0.428005,-2.19605,-0.47143,-0.661093,-0.758214,-0.599591,-0.497307,-0.525245,-0.00364749,-0.298202,-0.799201,-0.219673,-0.162791,-0.0910707
28186.5,8,-0.365626,-0.469493,-0.426619,-2.1229,-0.467113,-0.681525,-0.789176,-0.613508,-0.497222,-0.542662,0.0298646,-0.305845,-0.861135,-0.235735,-0.155446,-0.13556
28188,8,-0.362744,-0.454503,-0.380999,-2.00043,-0.525089,-0.749217,-0.790793,-0.585569,-0.513694,-0.565922,0.0208011,-0.313369,-0.877218,-0.239924,-0.143193,-0.118377
28189.5,7,-0.335558,-0.443057,-0.38875,-2.13626,-0.534441,-0.746151,-0.779124,-0.574159,-0.502976,-0.573794,-0.0144263,-0.277188,-0.878728,-0.255985,-0.123231,-0.0863906
28191,9,-0.340495,-0.434802,-0.329908,-2.18235,-0.586873,-0.733426,-0.767429,-0.554238,-0.525348,-0.616271,-0.0505507,-0.284348,-0.876654,-0.260318,-0.127366,-0.0318115
28192.5,9,-0.340661,-0.456008,-0.347575,-2.17696,-0.506773,-0.746625,-0.800451,-0.595336,-0.516343,-0.585823,-0.0272646,-0.253976,-0.830935,-0.256987,-0.176227,-0.0358841
28194,9,-0.370749,-0.418844,-0.386032,-2.17602,-0.531042,-0.783155,-0.82361,-0.555478,-0.49205,-0.494798,-0.0444265,-0.279605,-0.847369,-0.268305,-0.211738,0.0321815
28195.5,10,-0.397293,-0.414033,-0.417315,-2.2318,-0.574298,-0.758862,-0.837294,-0.571578,-0.511917,-0.490822,-0.00683653,-0.297827,-0.84233,-0.235691,-0.187743,0.0491125
28197,11,-0.380552,-0.374419,-0.405164,-2.20195,-0.583487,-0.775287,-0.786971,-0.573076,-0.507853,-0.51421,-0.0155446,-0.281286,-0.869827,-0.236414,-0.185426,0.0317088
28198.5,9,-0.348913,-0.360244,-0.400885,-2.1946,-0.571534,-0.84619,-0.76435,-0.563658,-0.48297,-0.519669,-0.0300114,-0.319686,-0.888854,-0.225208,-0.166413,-0.0286856
28200,8,-0.347702,-0.357969,-0.398883,-2.24657,-0.591706,-0.871715,-0.775608,-0.54553,-0.487916,-0.505623,-0.0529757,-0.361351,-0.864413,-0.265731,-0.184568,-0.0326677
28201.5,8,-0.33699,-0.360779,-0.39782,-2.28553,-0.524208,-0.893114,-0.803637,-0.546662,-0.500282,-0.494666,-0.00624391,-0.376566,-0.879406,-0.246243,-0.190562,-0.0213413
28203,9,-0.372256,-0.337485,-0.37061,-2.26202,-0.55863,-0.883525,-0.805597,-0.527263,-0.496662,-0.497867,-0.0630749,-0.356995,-0.900907,-0.238826,-0.187493,-0.0582964
28204.5,12,-0.400788,-0.317799,-0.381619,-2.31115,-0.536076,-0.812481,-0.739951,-0.515002,-0.501678,-0.545409,-0.121405,-0.391377,-0.895853,-0.218558,-0.172035,-0.0778547
28206,6,-0.42326,-0.33204,-0.391897,-2.32218,-0.503882,-0.811481,-0.766177,-0.528839,-0.518064,-0.546484,-0.0993201,-0.369679,-0.886728,-0.225333,-0.167057,-0.123666
28207.5,4,-0.406061,-0.365568,-0.367128,-2.30867,-0.394013,-0.823692,-0.759356,-0.496002,-0.524897,-0.580316,-0.0838635,-0.385676,-0.897582,-0.246757,-0.1701,-0.127419
28209,18,-0.417847,-0.39293,-0.363694,-2.32971,-0.386731,-0.801115,-0.713248,-0.495776,-0.524211,-0.597283,-0.0848689,-0.407824,-0.869981,-0.253314,-0.176601,-0.153766
28210.5,15,-0.415624,-0.366932,-0.336199,-2.29396,-0.40635,-0.747753,-0.723054,-0.461419,-0.537625,-0.548931,-0.0377101,-0.40515,-0.833318,-0.257769,-0.222419,-0.154912
28212,11,-0.379408,-0.368079,-0.292596,-2.24422,-0.399024,-0.750078,-0.767076,-0.521822,-0.511563,-0.536171,-0.0692963,-0.378845,-0.839981,-0.231125,-0.219926,-0.180122
28213.5,-3,-0.382632,-0.434053,-0.310297,-2.27951,-0.357932,-0.75899,-0.768517,-0.549456,-0.538473,-0.542805,-0.00712106,-0.371964,-0.832248,-0.205988,-0.249657,-0.160095
28215,-3,-0.401573,-0.427721,-0.28999,-2.29565,-0.406603,-0.76124,-0.764445,-0.553537,-0.511607,-0.542034,-0.0483956,-0.357375,-0.821858,-0.220815,-0.158862,-0.159801
28216.5,14,-0.426639,-0.409238,-0.293161,-2.26722,-0.338581,-0.760119,-0.711862,-0.55424,-0.544988,-0.543869,-0.0833328,-0.335525,-0.85941,-0.246595,-0.149558,-0.116015
28218,19,-0.362056,-0.455244,-0.322638,-2.23773,-0.315429,-0.755438,-0.69019,-0.570093,-0.498044,-0.582597,-0.0446145,-0.326517,-0.808932,-0.254325,-0.0560772,-0.0983692
28219.5,12,-0.305535,-0.442957,-0.302576,-2.25805,-0.456382,-0.752274,-0.702302,-0.547609,-0.480977,-0.609869,0.00901552,-0.320993,-0.799729,-0.258246,-0.0246078,-0.141726
28221,10,-0.355708,-0.42832,-0.326305,-2.26852,-0.407175,-0.717957,-0.700079,-0.533313,-0.525335,-0.605341,0.00203696,-0.327649,-0.793734,-0.273631,-0.0268492,-0.184777
28222.5,7,-0.389103,-0.396993,-0.313642,-2.11588,-0.421181,-0.678156,-0.732678,-0.537895,-0.496545,-0.636658,0.0852541,-0.341389,-0.858885,-0.252052,-0.0843514,-0.170329
28224,7,-0.415951,-0.40127,-0.300027,-2.04684,-0.424268,-0.684818,-0.753069,-0.547215,-0.50517,-0.630716,0.0745189,-0.316616,-0.832865,-0.240439,-0.120116,-0.18755
28225.5,7,-0.439579,-0.397961,-0.321791,-2.00423,-0.363997,-0.688192,-0.786334,-0.515882,-0.506817,-0.631687,0.0228705,-0.361818,-0.853301,-0.245893,-0.124562,-0.231257
28227,9,-0.374236,-0.410323,-0.38908,-1.96784,-0.324028,-0.668675,-0.845504,-0.518494,-0.520171,-0.668796,-0.0208507,-0.376986,-0.868642,-0.254561,-0.129504,-0.231907
28228.5,8,-0.419144,-0.422471,-0.356088,-1.96047,-0.323746,-0.696741,-0.862964,-0.495601,-0.512044,-0.689133,-0.0375492,-0.395805,-0.880923,-0.259325,-0.156051,-0.202672
28230,9,-0.401822,-0.404513,-0.356347,-2.02219,-0.299698,-0.705741,-0.896575,-0.511007,-0.520198,-0.684685,-0.0603121,-0.422107,-0.834396,-0.229922,-0.183235,-0.178778
28231.5,11,-0.391578,-0.39193,-0.373589,-1.99571,-0.26497,-0.703351,-0.862397,-0.499258,-0.53797,-0.652451,-0.0321827,-0.423819,-0.85811,-0.24091,-0.166322,-0.166945
28233,11,-0.411228,-0.380606,-0.380602,-2.10663,-0.236094,-0.706445,-0.86564,-0.516897,-0.532739,-0.672316,0.0141271,-0.428911,-0.860768,-0.25774,-0.153922,-0.161131
28234.5,8,-0.381867,-0.411322,-0.40947,-2.04828,-0.349291,-0.695069,-0.792796,-0.495278,-0.5453,-0.675869,0.0475191,-0.390864,-0.869261,-0.23775,-0.166272,-0.188943
28236,9,-0.354907,-0.388854,-0.361867,-2.01334,-0.390498,-0.706334,-0.814334,-0.558234,-0.489331,-0.696763,0.0482918,-0.416369,-0.864702,-0.223663,-0.142592,-0.139422
28237.5,11,-0.40442,-0.391133,-0.35859,-2.09515,-0.416878,-0.767873,-0.856983,-0.559581,-0.476013,-0.687759,0.0661133,-0.367304,-0.857167,-0.216768,-0.160777,-0.143211
28239,9,-0.443101,-0.34077,-0.351942,-2.1434,-0.369242,-0.791788,-0.818413,-0.552255,-0.470503,-0.685554,0.0467955,-0.343815,-0.885849,-0.239193,-0.127302,-0.132114
28240.5,8,-0.447976,-0.382884,-0.384416,-2.21416,-0.354921,-0.813312,-0.763416,-0.613598,-0.466623,-0.673458,0.0189128,-0.375962,-0.894885,-0.270799,-0.131969,-0.147111
28242,9,-0.482302,-0.398288,-0.394414,-2.16068,-0.292067,-0.803837,-0.804595,-0.664723,-0.477161,-0.682374,-0.0106013,-0.358066,-0.930473,-0.262661,-0.1799,-0.179146
28243.5,9,-0.460802,-0.407549,-0.397126,-2.1516,-0.347324,-0.78377,-0.807653,-0.636859,-0.464341,-0.702617,-0.00733133,-0.368119,-0.954494,-0.25982,-0.149214,-0.172918
28245,8,-0.435038,-0.434037,-0.36185,-2.15125,-0.387538,-0.806096,-0.763277,-0.657073,-0.447046,-0.64626,-0.028144,-0.357467,-1.00967,-0.225162,-0.166738,-0.142327
28246.5,8,-0.393672,-0.489324,-0.378172,-2.18021,-0.436817,-0.77846,-0.708426,-0.612526,-0.477889,-0.676856,-0.0380361,-0.360798,-0.972385,-0.223034,-0.159938,-0.159124
28248,8,-0.42434,-0.473374,-0.404695,-2.08717,-0.414548,-0.787156,-0.692466,-0.56538,-0.47363,-0.687117,-0.0441767,-0.38608,-0.926245,-0.214033,-0.159932,-0.169809
28249.5,12,-0.421467,-0.450326,-0.409707,-2.08154,-0.389748,-0.788688,-0.724633,-0.60128,-0.516925,-0.680342,-0.039759,-0.437576,-0.928571,-0.211861,-0.171681,-0.157261
28251,8,-0.374509,-0.478161,-0.451934,-2.0667,-0.435237,-0.802654,-0.68319,-0.598694,-0.529268,-0.630847,-0.0457273,-0.438387,-0.926471,-0.213088,-0.183196,-0.172564
28252.5,10,-0.423131,-0.455145,-0.446306,-2.03969,-0.3703,-0.813651,-0.701968,-0.589684,-0.508359,-0.671411,-0.0952952,-0.377431,-0.922292,-0.234869,-0.181804,-0.184323
28254,11,-0.433745,-0.455908,-0.443829,-1.94702,-0.342787,-0.814107,-0.74094,-0.612388,-0.516882,-0.679268,-0.0465413,-0.382641,-0.947131,-0.220491,-0.160332,-0.184427
28255.5,4,-0.398925,-0.463754,-0.459718,-1.99446,-0.446505,-0.848085,-0.780788,-0.567483,-0.515919,-0.64589,-0.0529363,-0.381194,-0.918007,-0.22982,-0.134424,-0.193387
28257,9,-0.393782,-0.459565,-0.43889,-1.95514,-0.457767,-0.825691,-0.804123,-0.562337,-0.565777,-0.638603,-0.0526148,-0.402176,-0.917344,-0.221442,-0.192924,-0.166392
28258.5,28,-0.407331,-0.443267,-0.440852,-1.90999,-0.54047,-0.844349,-0.792314,-0.572554,-0.521071,-0.610556,-0.0683466,-0.429133,-0.921705,-0.24687,-0.164698,-0.170305
28260,18,-0.444652,-0.458257,-0.444837,-1.89278,-0.543525,-0.841211,-0.780493,-0.568386,-0.536597,-0.695705,-0.0907921,-0.428527,-0.942408,-0.215098,-0.15152,-0.155692
28261.5,-18,-0.454183,-0.445158,-0.403681,-1.8812,-0.589101,-0.800623,-0.771644,-0.541989,-0.506321,-0.698183,-0.0701113,-0.44316,-0.978201,-0.22323,-0.156587,-0.137302
28263,3,-0.452603,-0.42442,-0.388457,-1.97233,-0.625361,-0.784024,-0.762486,-0.54793,-0.546346,-0.735805,-0.0575756,-0.462466,-0.933004,-0.239804,-0.165379,-0.150975
28264.5,18,-0.484328,-0.453311,-0.365512,-1.97818,-0.556877,-0.788492,-0.803162,-0.566271,-0.602515,-0.691718,-0.078336,-0.460465,-0.939612,-0.230572,-0.120158,-0.180608
28266,16,-0.459418,-0.475734,-0.36113,-2.09085,-0.539257,-0.777827,-0.777132,-0.558276,-0.60558,-0.687432,-0.0937055,-0.476103,-0.965008,-0.245399,-0.1246,-0.170607
28267.5,8,-0.488857,-0.473671,-0.397492,-2.10242,-0.562657,-0.773473,-0.768022,-0.524351,-0.608698,-0.673463,-0.101461,-0.45659,-0.944391,-0.238355,-0.114961,-0.160397
28269,8,-0.451198,-0.492524,-0.34554,-2.06402,-0.594424,-0.778996,-0.817689,-0.542451,-0.589919,-0.639402,-0.059825,-0.44581,-0.914397,-0.268888,-0.0870076,-0.162895
28270.5,11,-0.451521,-0.479578,-0.357207,-2.13296,-0.581377,-0.80075,-0.782451,-0.582129,-0.578414,-0.63487,-0.0345065,-0.44838,-0.909901,-0.271786,-0.0989962,-0.122829
28272,9,-0.402627,-0.474574,-0.360312,-2.05831,-0.547032,-0.801972,-0.747158,-0.57329,-0.569499,-0.633741,-0.0161396,-0.442297,-0.91043,-0.256898,-0.113548,-0.121427
28273.5,9,-0.43026,-0.477229,-0.387141,-1.96964,-0.528017,-0.76793,-0.705849,-0.587981,-0.538091,-0.652106,-0.0233649,-0.406141,-0.888408,-0.262007,-0.0876162,-0.125806
28275,9,-0.4701,-0.479363,-0.372092,-2.04215,-0.518042,-0.775581,-0.686567,-0.571504,-0.528891,-0.637456,0.0198533,-0.378122,-0.92083,-0.312443,-0.11318,-0.0789722
28276.5,9,-0.496332,-0.418898,-0.411795,-1.99416,-0.442445,-0.789284,-0.733642,-0.533287,-0.533202,-0.660084,-0.000363062,-0.405547,-0.910733,-0.30766,-0.0675366,-0.0610005
