time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
20973,14,-0.107475,0.132094,0.135056,0.164648,0.269065,0.0673533,0.573897,0.0183422,-0.122433,0.108381,0.189287,0.357004,-0.205962,0.275108,0.874719,-0.0173809
20974.5,18,-0.109982,0.134355,0.124766,0.139934,0.259999,0.102679,0.613919,0.0120076,-0.121003,0.107861,0.173953,0.383333,-0.223308,0.238222,0.983132,0.0251227
20976,33,-0.0898605,0.120689,0.122183,0.135328,0.252342,0.115608,0.606739,-0.0034442,-0.0829514,0.0846158,0.168342,0.368017,-0.197225,0.165647,0.963737,0.0244977
20977.5,66,-0.0925794,0.1675,0.112933,0.108425,0.249723,0.101753,0.627383,-0.00484991,-0.115746,0.0890024,0.1567,0.430697,-0.201476,0.202835,0.960373,0.0382787
20979,-3,-0.0776411,0.156523,0.112523,0.104979,0.271487,0.1135,0.559986,0.00838604,-0.120546,0.0980118,0.169391,0.446145,-0.173824,0.185052,0.951709,0.0476618
20980.5,9,-0.0614426,0.155879,0.124522,0.0853779,0.309922,0.106994,0.526858,0.0485505,-0.0843933,0.0944401,0.207976,0.46161,-0.183751,0.129669,0.929819,0.0749796
20982,27,-0.0651098,0.159226,0.130374,0.0478241,0.307324,0.116687,0.549561,0.0536962,-0.104377,0.128018,0.208748,0.468505,-0.203735,0.185457,0.865022,0.0829574
20983.5,37,-0.0814924,0.155772,0.155429,0.0803074,0.342174,0.0876844,0.550935,0.0755786,-0.143989,0.144222,0.221827,0.485245,-0.218176,0.206289,0.857437,0.0614507
20985,22,-0.0969252,0.137193,0.16759,0.0822331,0.37555,0.0761119,0.515747,0.0875222,-0.112598,0.145374,0.220415,0.512014,-0.204698,0.281916,0.891479,0.091919
20986.5,17,-0.123725,0.119779,0.177545,0.0705962,0.37845,0.112856,0.481961,0.0607687,-0.143664,0.137844,0.204365,0.493193,-0.220085,0.290601,0.965804,0.1016
20988,-12,-0.112385,0.143591,0.13184,0.0268398,0.370004,0.153318,0.454941,0.0846941,-0.155558,0.119582,0.222476,0.479374,-0.194116,0.278417,1.0031,0.0903077
20989.5,46,-0.118532,0.125769,0.125334,0.0343968,0.335014,0.180556,0.445024,0.0574732,-0.161628,0.100421,0.196433,0.470059,-0.236412,0.274327,1.04794,0.080522
20991,33,-0.118556,0.101878,0.117748,0.0258366,0.312317,0.153579,0.457698,0.0567263,-0.162767,0.0687709,0.186577,0.433196,-0.267807,0.276271,1.01784,0.0622784
20992.5,13,-0.0924132,0.100464,0.0973157,0.0303647,0.312244,0.137456,0.468681,0.068805,-0.16997,0.0776621,0.192884,0.426158,-0.267503,0.343025,1.02879,0.0405748
20994,-36,-0.101246,0.107043,0.126171,0.0128202,0.293834,0.121671,0.494237,0.0566741,-0.166567,0.0650291,0.195366,0.427626,-0.273066,0.27497,1.02456,0.070866
20995.5,20,-0.120728,0.0843315,0.153873,0.00840904,0.275758,0.1067,0.504108,0.0367556,-0.161341,0.0536595,0.186415,0.426997,-0.256808,0.294976,1.00243,0.0520782
20997,57,-0.112098,0.0521152,0.151595,-0.0038107,0.299945,0.127129,0.483344,0.0390805,-0.121727,0.0636724,0.19214,0.421359,-0.216951,0.287355,1.03466,0.0555519
20998.5,-32,-0.137208,0.0614507,0.114916,0.00652685,0.318196,0.139143,0.508704,0.0541739,-0.10801,0.0773562,0.205481,0.463099,-0.219856,0.35175,1.07353,0.0533938
21000,-8,-0.133471,0.0936357,0.107382,0.0200977,0.329344,0.173662,0.545928,0.0615075,-0.174754,0.0943437,0.193721,0.459312,-0.200789,0.358453,1.14515,0.0944818
21001.5,24,-0.105837,0.100897,0.172581,0.0303202,0.324552,0.186631,0.555289,0.0831088,-0.114026,0.113136,0.210299,0.489065,-0.219694,0.35636,1.09264,0.110701
21003,39,-0.0816545,0.100967,0.223593,0.0656917,0.315968,0.172301,0.558207,0.120551,-0.0559726,0.139394,0.228215,0.453422,-0.223158,0.368227,1.12853,0.131715
21004.5,29,-0.0645382,0.150675,0.239326,0.0457524,0.303468,0.169601,0.537116,0.113497,-0.0679853,0.158549,0.218376,0.441241,-0.222315,0.400783,1.15801,0.125715
21006,37,-0.0479286,0.137224,0.268079,0.0599522,0.293726,0.159269,0.50924,0.1454,-0.0373979,0.158657,0.252062,0.443931,-0.225726,0.443835,1.16058,0.100687
21007.5,-27,-0.0340127,0.145668,0.2947,0.0861022,0.310337,0.145126,0.517187,0.154612,-0.0206823,0.141039,0.250423,0.47054,-0.211701,0.465706,1.11217,0.0902411
21009,36,-0.0140868,0.142877,0.273393,0.0939913,0.290108,0.193832,0.548904,0.172903,-0.0136709,0.144066,0.260532,0.496049,-0.196368,0.405384,1.03337,0.0615892
21010.5,17,-0.0274815,0.162994,0.295771,0.086299,0.276676,0.174959,0.502908,0.142362,-0.0302228,0.147374,0.243267,0.494039,-0.185278,0.389848,0.999082,0.100725
21012,0,-0.0214628,0.197494,0.319128,0.0378432,0.28469,0.155679,0.462358,0.142377,-0.0207126,0.114922,0.224333,0.505104,-0.165083,0.38399,0.99923,0.104996
21013.5,11,-0.0215543,0.211457,0.324071,0.0354812,0.286123,0.114364,0.446193,0.146141,-0.0393408,0.107518,0.231259,0.520134,-0.178803,0.362467,0.934538,0.0895896
21015,42,-0.0123414,0.212478,0.292653,0.0162872,0.268818,0.117203,0.441809,0.132026,0.0121712,0.113897,0.22511,0.501671,-0.175933,0.334346,1.0271,0.0995035
21016.5,27,-0.0131729,0.197926,0.277734,0.0345714,0.280632,0.130464,0.439558,0.0985723,-0.00325753,0.13054,0.195409,0.521336,-0.205454,0.346539,1.02163,0.118617
21018,9,-0.00290471,0.185522,0.290032,0.0225802,0.303075,0.130164,0.443038,0.102716,-0.00694809,0.183674,0.202431,0.466472,-0.215137,0.355638,0.882829,0.119589
21019.5,-16,-0.0187946,0.203915,0.311736,0.00410731,0.305685,0.128873,0.437275,0.123197,-0.0405464,0.190613,0.215941,0.529839,-0.207174,0.330075,0.946744,0.108763
21021,-4,-0.00538234,0.209616,0.274873,0.009386,0.278886,0.135359,0.458771,0.118878,-0.070167,0.195496,0.209726,0.517428,-0.205428,0.323319,0.940852,0.131103
21022.5,38,-0.00363918,0.208743,0.289931,0.00901634,0.302006,0.112137,0.485742,0.145993,-0.0684024,0.199502,0.245275,0.511329,-0.211361,0.397244,1.04829,0.104404
21024,30,-0.00602937,0.198721,0.299278,-0.00525542,0.315778,0.121316,0.492227,0.153145,-0.0989448,0.175269,0.239722,0.499599,-0.208362,0.428774,1.07029,0.119631
21025.5,0,-0.0455332,0.176771,0.270834,-0.013264,0.27415,0.111734,0.511193,0.181834,-0.113148,0.171953,0.267079,0.503866,-0.222549,0.453401,1.04077,0.114462
21027,-43,-0.0590537,0.144085,0.269475,0.00513065,0.267842,0.0873048,0.52445,0.181902,-0.115427,0.190966,0.264338,0.484299,-0.247409,0.469939,1.0438,0.107545
21028.5,-556,-0.0695009,0.144223,0.220761,0.0162809,0.260908,0.0821431,0.524099,0.177963,-0.101722,0.141696,0.271657,0.446012,-0.226629,0.491075,1.09866,0.14586
21030,1079,-0.0611737,0.131186,0.212289,0.0246093,0.273514,0.0746935,0.499219,0.148916,-0.110395,0.163735,0.247887,0.468122,-0.234403,0.363212,1.09872,0.111646
21031.5,390,-0.058499,0.100519,0.205159,0.0133298,0.286367,0.0748716,0.495039,0.121773,-0.0937947,0.147945,0.218704,0.441206,-0.235354,0.326891,1.08749,0.0797216
21033,-794,-0.0361244,0.102474,0.2027,0.0555208,0.283611,0.0408734,0.518382,0.112596,-0.0609353,0.157874,0.206421,0.447801,-0.229122,0.315453,0.96606,0.0962842
21034.5,-508,-0.0423235,0.122013,0.184409,0.0263576,0.249722,0.0441785,0.499156,0.0875855,-0.0625654,0.118921,0.191571,0.469342,-0.239357,0.305159,0.956827,0.0647632
21036,302,-0.0330993,0.1426,0.189219,0.0510311,0.296363,0.0859,0.447123,0.12533,-0.0328289,0.121629,0.221346,0.428259,-0.265871,0.318396,1.01757,0.0556447
21037.5,305,-0.0399452,0.119566,0.151993,0.0137828,0.251399,0.101272,0.454081,0.113797,-0.0604407,0.14256,0.203206,0.453705,-0.255128,0.317183,1.05815,0.0598941
21039,108,-0.0557458,0.152405,0.13432,0.0343087,0.230028,0.128872,0.450179,0.108168,-0.0738603,0.167433,0.184483,0.437593,-0.251922,0.331718,1.00588,0.0422035
21040.5,-26,-0.0424253,0.139935,0.160217,0.0140941,0.208784,0.120063,0.464456,0.0958512,-0.0222948,0.155361,0.174423,0.433236,-0.242157,0.394802,1.06736,0.075729
21042,-41,-0.0194204,0.119476,0.163984,0.0601913,0.234141,0.119273,0.48874,0.0867661,-0.0172848,0.156372,0.15798,0.456234,-0.224404,0.40095,0.995854,0.0775925
21043.5,-35,-0.0112816,0.135699,0.18172,0.0760764,0.236105,0.0938355,0.482642,0.0955908,-0.0489226,0.177722,0.170343,0.44338,-0.23928,0.410858,0.972368,0.0649263
21045,-17,-0.0134239,0.156765,0.176658,0.0789942,0.284862,0.102806,0.550849,0.108783,-0.0588598,0.178054,0.186662,0.470435,-0.196381,0.344146,0.908953,0.0606984
21046.5,-33,0.0237219,0.160253,0.183233,0.0762153,0.260648,0.109859,0.515247,0.0611523,-0.0498844,0.188087,0.159009,0.480739,-0.188834,0.29348,0.946299,0.0719917
21048,-116,0.0320219,0.171475,0.180493,0.0922048,0.262474,0.112384,0.541652,0.0520369,-0.0711565,0.194585,0.154093,0.476359,-0.217274,0.297259,0.947497,0.101028
21049.5,271,0.00523761,0.166796,0.170854,0.0886737,0.280451,0.0654575,0.575158,0.0595841,-0.0668213,0.186417,0.151066,0.471637,-0.194087,0.308161,0.909117,0.113573
21051,-41,-0.00251569,0.160045,0.136206,0.0718412,0.303918,0.0469308,0.569736,0.0421249,-0.0561229,0.195419,0.138157,0.489233,-0.138821,0.294221,0.945038,0.0757937
21052.5,291,-0.00983792,0.154893,0.0802881,0.0473043,0.264983,0.0690036,0.533092,0.0546636,-0.0563806,0.169258,0.144912,0.521845,-0.129317,0.244797,0.95059,0.0772734
21054,-178,-0.0104033,0.149795,0.113073,0.0579353,0.261853,0.0728096,0.521289,0.0329461,-0.0368399,0.134617,0.131819,0.541053,-0.140985,0.228443,0.899218,0.0687911
21055.5,-149,-0.0233057,0.127657,0.113391,0.0623827,0.247226,0.0747055,0.48356,0.0186506,0.000519329,0.106945,0.117239,0.486168,-0.153363,0.236226,0.926263,0.0400194
21057,-114,-0.0405981,0.0839503,0.115656,0.0541532,0.267482,0.0590778,0.514405,0.0375371,-0.000459446,0.0906048,0.130481,0.46681,-0.128228,0.223854,0.95906,0.0416794
21058.5,89,-0.0446285,0.104187,0.0857865,0.0680819,0.278676,0.0801908,0.493035,0.0317833,-0.0458287,0.0957553,0.118631,0.448218,-0.118115,0.227095,0.956164,0.0409085
21060,157,-0.0568625,0.10439,0.0683031,0.0504638,0.286238,0.0482099,0.49159,0.0311051,-0.0832627,0.113628,0.112161,0.445919,-0.117978,0.217511,0.950739,0.0730537
21061.5,69,-0.0363729,0.102495,0.0300589,0.0380212,0.27445,0.0604681,0.51062,0.0607471,-0.0727738,0.097204,0.145483,0.459065,-0.141204,0.252639,0.938811,0.0555569
21063,-9,-0.0408258,0.122955,0.0478307,0.0111769,0.289219,0.093423,0.504452,0.0924252,-0.0741469,0.130506,0.170281,0.445539,-0.167736,0.234875,0.905527,0.0632123
21064.5,-44,-0.035194,0.157533,0.0630833,0.0126195,0.272861,0.0881593,0.50356,0.0831827,-0.0485043,0.155416,0.170429,0.427904,-0.179106,0.222014,0.792427,0.0312239
21066,-30,-0.0590436,0.138778,0.0696373,0.0244432,0.277989,0.086481,0.52944,0.132619,-0.111004,0.143962,0.225087,0.403839,-0.20831,0.24419,0.807603,0.0265917
21067.5,-31,-0.0521064,0.141757,0.0822145,0.0339466,0.301199,0.089304,0.537061,0.125857,-0.103302,0.134238,0.233336,0.403248,-0.233551,0.242272,0.783213,0.0292169
21069,30,-0.0443138,0.130121,0.0950181,0.0200265,0.335908,0.0559019,0.510884,0.121022,-0.101932,0.113222,0.234169,0.398034,-0.232086,0.271173,0.861318,0.046678
21070.5,29,-0.0428087,0.133965,0.106047,0.0316785,0.343778,0.0396053,0.489867,0.121171,-0.0861774,0.0758141,0.228527,0.373835,-0.219509,0.200928,0.890744,0.0510692
21072,24,-0.0782903,0.13373,0.0875266,0.034769,0.342317,0.0545084,0.483657,0.0880522,-0.0865191,0.0536325,0.208271,0.382876,-0.197558,0.161459,0.852402,0.0403004
21073.5,10,-0.0730432,0.127284,0.0716007,0.0381194,0.347285,0.0719998,0.495432,0.11725,-0.0713793,0.0669575,0.232981,0.410909,-0.215119,0.142188,0.899631,0.0445744
21075,49,-0.0755504,0.152193,0.0644406,0.0419882,0.312807,0.0673489,0.49756,0.130777,-0.060843,0.0557844,0.247631,0.411952,-0.215288,0.150471,0.971731,0.03521
21076.5,50,-0.0382166,0.14621,0.0696222,0.0500216,0.323238,0.0761638,0.457122,0.115449,-0.0668076,0.0741503,0.25702,0.426544,-0.219193,0.133549,0.953476,-0.000772395
21078,26,-0.0373211,0.105958,0.0784906,0.0455884,0.28212,0.0871561,0.491457,0.119905,-0.0483868,0.0562231,0.261677,0.41744,-0.228962,0.14082,0.906042,0.00572164
21079.5,8,-0.0399579,0.107139,0.0956242,0.0435898,0.25441,0.115403,0.507959,0.107665,-0.101012,0.0480701,0.236508,0.417049,-0.22733,0.188617,0.983138,-0.00843903
21081,15,-0.0679786,0.0765671,0.0860618,0.0548767,0.276963,0.119157,0.502904,0.0903977,-0.0967811,0.0520232,0.238421,0.413186,-0.224193,0.166005,1.01588,0.00637083
21082.5,6,-0.0770169,0.113475,0.0732506,0.0508114,0.300527,0.142165,0.511485,0.10361,-0.115835,0.0674559,0.24274,0.415951,-0.239716,0.15003,1.02422,0.0155477
21084,21,-0.0569217,0.106976,0.0538052,0.0758841,0.301883,0.135086,0.524713,0.117,-0.141325,0.042606,0.263404,0.393472,-0.225751,0.0968992,0.993667,0.0136154
21085.5,10,-0.0345328,0.0895825,0.0494141,0.0645976,0.296571,0.10042,0.520524,0.0955497,-0.167974,0.0593698,0.246651,0.413033,-0.237365,0.130962,1.02818,-0.0379481
21087,-46,-0.0665387,0.086166,0.0657451,0.057,0.299329,0.107712,0.540472,0.111497,-0.206169,0.0855534,0.273714,0.422056,-0.243023,0.123491,0.966229,-0.00169184
21088.5,49,-0.0979259,0.0720077,0.0826692,0.0421969,0.27216,0.14155,0.50379,0.114348,-0.23004,0.102305,0.279497,0.424714,-0.221848,0.0705145,0.914702,-0.0275673
21090,23,-0.119633,0.0691941,0.0726708,0.039684,0.257256,0.163593,0.501693,0.099663,-0.214142,0.0909066,0.254543,0.452855,-0.246361,0.0759638,0.903558,-0.0806744
21091.5,-5,-0.143474,0.0918304,0.0696087,0.0755415,0.282037,0.153607,0.50743,0.0726954,-0.190256,0.115104,0.2209,0.437999,-0.257165,0.0727427,0.831523,-0.107711
21093,3,-0.116905,0.0565552,0.0962879,0.0651427,0.273182,0.150227,0.519793,0.0701762,-0.170304,0.128317,0.211193,0.412535,-0.25313,0.102346,0.878021,-0.0776891
21094.5,23,-0.115714,0.0816099,0.113373,0.047534,0.281796,0.145656,0.502967,0.0634086,-0.129485,0.116848,0.19267,0.381424,-0.259713,0.143989,0.970602,-0.0782243
21096,26,-0.116881,0.0960776,0.103273,0.111338,0.282513,0.128031,0.500529,0.060318,-0.148049,0.115286,0.176599,0.374492,-0.287736,0.222096,0.907364,-0.0760637
21097.5,64,-0.113799,0.0917806,0.122628,0.0956528,0.257779,0.12517,0.447512,0.0817882,-0.118723,0.117774,0.184703,0.406094,-0.235197,0.188636,0.912456,-0.0677024
21099,-9,-0.112403,0.126936,0.153652,0.0866564,0.270698,0.0986324,0.490855,0.0858603,-0.133112,0.120013,0.193196,0.345198,-0.249827,0.163522,0.886036,-0.098678
21100.5,-31,-0.132835,0.123017,0.115283,0.0936367,0.250664,0.077553,0.523935,0.0482721,-0.136483,0.137017,0.167685,0.341498,-0.230682,0.159045,0.889033,-0.109948
21102,-93,-0.122133,0.118104,0.12008,0.0837041,0.251479,0.0889162,0.5194,0.0566959,-0.15651,0.14395,0.189064,0.315151,-0.221164,0.103138,0.925552,-0.111409
21103.5,251,-0.125068,0.105139,0.125139,0.0961,0.268545,0.0897113,0.546237,0.0277746,-0.160323,0.163233,0.150984,0.301581,-0.239283,0.107826,0.907687,-0.0757335
21105,117,-0.128741,0.095318,0.137113,0.0751112,0.304761,0.0878777,0.574202,0.0650001,-0.135949,0.169492,0.179825,0.321749,-0.245792,0.0876674,0.898655,-0.073822
21106.5,-76,-0.113802,0.0966387,0.127112,0.07841,0.248152,0.0821489,0.587512,0.0937528,-0.175184,0.165001,0.21457,0.311421,-0.239558,0.0895263,0.958169,-0.118907
21108,12,-0.0970853,0.101753,0.150515,0.0822323,0.266054,0.102484,0.542737,0.0676262,-0.147779,0.142272,0.178333,0.312269,-0.216228,0.086199,0.898993,-0.127399
21109.5,-189,-0.0937457,0.117901,0.161683,0.0461309,0.310559,0.111609,0.578252,0.106367,-0.187685,0.102348,0.21822,0.322005,-0.195647,0.126332,0.941562,-0.161464
21111,9,-0.0893629,0.100338,0.161098,0.0528966,0.279001,0.108096,0.575486,0.100481,-0.248934,0.0718677,0.220565,0.330767,-0.19964,0.196204,0.954509,-0.113233
21112.5,117,-0.0954021,0.105775,0.145483,0.0962515,0.284018,0.141896,0.545043,0.104184,-0.256789,0.0648756,0.231263,0.301982,-0.191976,0.206586,0.906972,-0.110214
21114,65,-0.0899931,0.116209,0.168285,0.126737,0.261898,0.132295,0.547292,0.0987656,-0.252736,0.0599454,0.232104,0.333033,-0.221144,0.250306,0.850097,-0.128634
21115.5,26,-0.0778954,0.120752,0.134389,0.100124,0.299029,0.131811,0.518822,0.129892,-0.269171,0.0683564,0.26202,0.350055,-0.241975,0.232151,0.948289,-0.119546
21117,57,-0.0573681,0.128073,0.126639,0.0292348,0.292998,0.152533,0.511834,0.108902,-0.305279,0.072617,0.254792,0.338457,-0.254468,0.213936,0.888691,-0.126086
21118.5,-38,-0.0771068,0.137663,0.13129,0.0268803,0.293097,0.130652,0.496227,0.096262,-0.289889,0.0774248,0.237701,0.327238,-0.253413,0.216919,0.853373,-0.130086
21120,-98,-0.071806,0.1426,0.112224,0.0287438,0.303991,0.121156,0.458463,0.0868858,-0.274803,0.0944054,0.231307,0.355374,-0.256007,0.204603,0.830043,-0.143499
21121.5,-79,-0.079773,0.129033,0.114854,0.0139216,0.301232,0.101393,0.512994,0.122451,-0.297372,0.0917783,0.251716,0.326468,-0.221859,0.229145,0.852732,-0.122733
21123,323,-0.091763,0.144762,0.093969,0.00712452,0.310308,0.0825866,0.501507,0.151209,-0.290188,0.122119,0.275277,0.326592,-0.215934,0.20123,0.792825,-0.10895
21124.5,-10,-0.079144,0.125667,0.0781409,-0.0103717,0.29159,0.0521504,0.475497,0.139338,-0.288974,0.102704,0.267323,0.336846,-0.184125,0.232986,0.843193,-0.0644608
21126,16,-0.0624509,0.133651,0.100504,-0.00307618,0.288312,0.0979181,0.47623,0.134905,-0.295606,0.117935,0.278338,0.341393,-0.232424,0.200311,0.867386,-0.0440488
21127.5,-303,-0.0553451,0.0909611,0.119394,0.0248251,0.334361,0.0952639,0.459101,0.159167,-0.293233,0.0999123,0.287853,0.306084,-0.25984,0.17903,0.828561,-0.0290751
21129,-8,-0.073737,0.112344,0.154204,0.067289,0.36098,0.13672,0.414885,0.165502,-0.310251,0.0537124,0.291822,0.316828,-0.282639,0.226756,0.818986,0.00629385
21130.5,201,-0.0426091,0.1242,0.189986,0.0250012,0.374383,0.16256,0.45895,0.164953,-0.335455,0.0792937,0.2918,0.306212,-0.277515,0.260334,0.859692,-0.00528183
21132,75,-0.0328399,0.125173,0.186818,0.0591978,0.346242,0.169246,0.45922,0.136707,-0.358756,0.0955034,0.265416,0.322796,-0.284579,0.312431,0.914647,0.0311049
21133.5,-1,-0.0145805,0.102957,0.152306,0.0677861,0.363883,0.198461,0.512404,0.139287,-0.333075,0.0910145,0.259047,0.298318,-0.265085,0.309939,0.888007,0.00798911
21135,-1,-0.0160487,0.0778839,0.136333,0.0775068,0.373478,0.198243,0.487846,0.150361,-0.293898,0.111892,0.262701,0.353533,-0.241287,0.307697,0.958451,0.0328574
21136.5,8,-0.0230504,0.0961877,0.132099,0.103608,0.395682,0.199322,0.453462,0.144075,-0.289842,0.0929162,0.268986,0.374358,-0.23738,0.296304,0.918976,0.0544839
21138,-1,-0.0362372,0.103656,0.139419,0.0952386,0.392298,0.189586,0.423786,0.152419,-0.294533,0.116913,0.276041,0.368912,-0.233238,0.318552,0.959547,0.0456384
21139.5,-92,-0.0107527,0.102757,0.157139,0.0922576,0.350807,0.19306,0.403008,0.134427,-0.312348,0.120017,0.259421,0.346455,-0.246189,0.252944,0.945329,0.0146524
21141,-153,0.00701932,0.119266,0.154287,0.116884,0.301403,0.194657,0.455037,0.118484,-0.263195,0.0805666,0.240669,0.394125,-0.249297,0.196398,0.990311,0.041874
21142.5,373,-0.0169204,0.134356,0.156915,0.0906874,0.350917,0.176211,0.499322,0.113136,-0.276729,0.0804914,0.233379,0.411281,-0.262309,0.218636,0.905373,0.0656185
21144,22,-0.031753,0.113762,0.147902,0.0949888,0.314066,0.171845,0.487507,0.124324,-0.260487,0.0866532,0.231012,0.399412,-0.251505,0.183021,0.847248,0.0541497
21145.5,-4,-0.0230695,0.0866843,0.145727,0.0815073,0.305275,0.177858,0.46078,0.133894,-0.25174,0.0964815,0.22349,0.402384,-0.246576,0.212847,0.854124,0.0249549
21147,-271,0.0351803,0.0916392,0.180625,0.0571418,0.299875,0.177406,0.476538,0.121504,-0.249428,0.0872227,0.218517,0.406229,-0.241932,0.245941,0.829309,0.0251016
21148.5,-27,0.0356213,0.114571,0.148711,0.0101793,0.313358,0.141057,0.46192,0.141856,-0.20255,0.101471,0.235412,0.40813,-0.251094,0.230722,0.877438,0.0456164
21150,192,0.0181165,0.10981,0.140271,0.00375645,0.320467,0.141736,0.488999,0.201676,-0.209482,0.12656,0.259205,0.382922,-0.244122,0.187024,0.898206,0.0735162
21151.5,90,0.0407476,0.109682,0.0928511,0.00451868,0.292943,0.153564,0.452805,0.186009,-0.200583,0.132981,0.24407,0.37974,-0.254525,0.218325,0.96763,-0.0153664
21153,19,0.0136071,0.12088,0.0776295,0.031945,0.26968,0.163444,0.48503,0.185909,-0.141906,0.127081,0.25082,0.422132,-0.254506,0.164615,0.992062,0.0193865
21154.5,-7,-0.0109914,0.111101,0.071598,0.0614646,0.272613,0.148629,0.461939,0.178819,-0.121537,0.117487,0.24591,0.422442,-0.266789,0.158154,0.977411,0.0789736
21156,-6,-0.0110972,0.109227,0.0528126,0.0641367,0.278772,0.125864,0.417016,0.167688,-0.128538,0.117029,0.237497,0.38683,-0.259915,0.146089,0.937449,0.0484287
21157.5,21,-0.0105038,0.097381,0.0292272,0.0611367,0.258935,0.0842171,0.449856,0.153669,-0.0971471,0.132775,0.224532,0.369213,-0.246849,0.13398,0.929668,0.0156539
21159,-24,-0.0048059,0.0853338,0.0374354,0.0609969,0.260682,0.0826781,0.420117,0.159304,-0.0960829,0.107233,0.225646,0.343605,-0.232587,0.131208,0.962124,0.0605159
21160.5,-28,-0.014309,0.122058,0.0450701,0.0486389,0.263511,0.0670178,0.432318,0.166625,-0.10841,0.0873604,0.24762,0.363472,-0.27458,0.109962,0.947647,0.0956073
21162,56,-0.0225174,0.137099,0.0205275,0.00622484,0.221329,0.0508842,0.409415,0.147463,-0.0833573,0.097118,0.231646,0.368478,-0.256921,0.154594,0.996626,0.0505655
21163.5,22,-0.0266346,0.174188,0.00858058,0.0275066,0.234877,0.07766,0.428615,0.108215,-0.105916,0.0891582,0.206085,0.349185,-0.280428,0.140385,1.11681,0.0681564
21165,43,-0.0102006,0.144531,0.0408679,0.0287385,0.267424,0.0640309,0.423448,0.113394,-0.081422,0.0985414,0.222226,0.326751,-0.284073,0.1951,1.18692,0.0888952
21166.5,12,-0.0479102,0.130078,0.039502,-0.00571158,0.28968,0.0632359,0.437009,0.118806,-0.0868735,0.0999781,0.226566,0.347132,-0.290064,0.269346,1.18237,0.116997
21168,37,-0.0112748,0.122612,0.0709233,-0.0372856,0.283327,0.04901,0.484368,0.130927,-0.12391,0.122101,0.229474,0.402147,-0.308797,0.298665,1.13037,0.138891
21169.5,29,-0.0192703,0.121896,0.02747,-0.0113683,0.292937,0.0410501,0.485061,0.0905825,-0.147666,0.103467,0.210721,0.373636,-0.269787,0.281299,1.05116,0.126511
21171,28,-0.0123514,0.10809,0.0445113,-0.0187656,0.273443,0.054789,0.492461,0.0940252,-0.176152,0.121347,0.198637,0.390109,-0.300555,0.248794,0.974225,0.107444
21172.5,8,0.00471985,0.0707269,0.0541593,-0.0188804,0.285549,0.031976,0.446603,0.0901231,-0.14896,0.155544,0.189558,0.41859,-0.321367,0.288919,0.978269,0.10991
21174,-7,0.00149375,0.0440274,0.0472593,0.033928,0.270312,0.0672703,0.468013,0.084111,-0.123868,0.145635,0.196966,0.441101,-0.296735,0.313155,0.981907,0.0687225
21175.5,9,0.00478702,0.0299267,0.054901,0.0356556,0.268408,0.0855248,0.505918,0.0884509,-0.142067,0.137885,0.202235,0.431712,-0.333356,0.292465,1.03028,0.0531687
21177,80,0.0165297,0.0394028,0.104076,0.0121771,0.240562,0.118523,0.498103,0.0756055,-0.124771,0.156412,0.177018,0.406096,-0.346927,0.263219,1.04422,0.0406802
21178.5,-19,0.0110898,0.0278427,0.135224,0.0544834,0.22329,0.114063,0.486411,0.0870463,-0.155238,0.122471,0.167505,0.407619,-0.337668,0.260023,1.05394,0.0460486
21180,19,-0.00103561,0.045378,0.149652,0.0345271,0.245939,0.0965391,0.46064,0.113344,-0.154234,0.124435,0.195693,0.415233,-0.321621,0.259648,0.990827,0.0455958
21181.5,19,0.00801881,0.0729359,0.15497,0.0464358,0.221848,0.096317,0.467941,0.110261,-0.165689,0.122115,0.190304,0.40609,-0.300091,0.288686,0.977709,0.0327321
21183,18,0.0017087,0.0968144,0.171876,0.0400854,0.201673,0.0813321,0.463924,0.107735,-0.195462,0.152146,0.190048,0.414246,-0.290304,0.29107,1.02227,0.0404052
21184.5,25,-0.0208393,0.13493,0.170519,0.0594035,0.203618,0.0895134,0.474708,0.118463,-0.196925,0.128756,0.207792,0.378283,-0.286082,0.248212,1.03419,0.0167368
21186,19,-0.0120422,0.151686,0.168309,0.0514718,0.188031,0.139702,0.45519,0.123618,-0.180013,0.151505,0.198597,0.379077,-0.27978,0.302771,1.08297,0.0497893
21187.5,-9,-0.00171502,0.166535,0.133668,0.0901331,0.157669,0.117829,0.474472,0.124507,-0.155524,0.162635,0.200108,0.40671,-0.319347,0.241867,1.08037,0.0787816
21189,54,-0.0221993,0.165813,0.135637,0.111558,0.189142,0.121341,0.444813,0.130058,-0.168085,0.16798,0.203664,0.390226,-0.296168,0.244557,1.06252,0.030138
21190.5,44,-0.0253155,0.137456,0.158187,0.0770758,0.191335,0.0610285,0.453697,0.139054,-0.178155,0.145926,0.216652,0.377732,-0.273639,0.27823,1.07042,-0.0170384
21192,16,-0.0317348,0.190442,0.155478,0.0816004,0.151848,0.0793974,0.474398,0.15065,-0.166828,0.158197,0.240724,0.34542,-0.261702,0.249157,1.03525,-0.0443989
21193.5,3,-0.0275285,0.18225,0.17085,0.0742938,0.182144,0.084968,0.446017,0.128835,-0.199885,0.166322,0.222843,0.386952,-0.241786,0.258618,1.03178,-0.0297676
