time,value4,value1,value2,value3
26547,-28,-0.37885,-0.341518,-0.2609
26548.5,-27,-0.40097,-0.331656,-0.261747
26550,-12,-0.395968,-0.327993,-0.254328
26551.5,-28,-0.408048,-0.333742,-0.257949
26553,61,-0.40081,-0.33739,-0.252506
26554.5,-4,-0.392798,-0.34739,-0.251035
26556,16,-0.38972,-0.350022,-0.250867
26557.5,-46,-0.402712,-0.353003,-0.240412
26559,-52,-0.393885,-0.349639,-0.250847
26560.5,-51,-0.369631,-0.342836,-0.254156
26562,86,-0.374374,-0.343713,-0.256282
26563.5,-4,-0.38039,-0.346129,-0.254404
26565,-17,-0.383561,-0.340484,-0.258531
26566.5,17,-0.398799,-0.343546,-0.247933
26568,-60,-0.399882,-0.335829,-0.270485
26569.5,-67,-0.409296,-0.339022,-0.271882
26571,27,-0.39751,-0.348048,-0.274147
26572.5,19,-0.404066,-0.353632,-0.272414
26574,2,-0.418294,-0.355472,-0.269777
26575.5,-18,-0.428468,-0.351538,-0.284207
26577,-25,-0.424197,-0.341233,-0.288038
26578.5,-7,-0.421504,-0.336454,-0.293048
26580,-38,-0.420557,-0.341083,-0.300253
26581.5,3,-0.428251,-0.348974,-0.30011
26583,-12,-0.403643,-0.351745,-0.296972
26584.5,-7,-0.402115,-0.351564,-0.296164
26586,-26,-0.41654,-0.349783,-0.291731
26587.5,-7,-0.40939,-0.354487,-0.290859
26589,-15,-0.419414,-0.34995,-0.279216
26590.5,-4,-0.42101,-0.349481,-0.279493
26592,-20,-0.426585,-0.34606,-0.277733
26593.5,-63,-0.426795,-0.348958,-0.27153
26595,18,-0.425079,-0.35002,-0.274039
26596.5,45,-0.420327,-0.339105,-0.257976
26598,-9,-0.400298,-0.338672,-0.267574
26599.5,2,-0.396686,-0.338822,-0.278032
26601,-62,-0.391672,-0.334867,-0.277121
26602.5,-73,-0.391186,-0.332389,-0.273611
26604,46,-0.386016,-0.341904,-0.256731
26605.5,70,-0.409311,-0.344415,-0.258724
26607,-16,-0.411334,-0.345205,-0.275609
26608.5,-27,-0.410393,-0.343477,-0.279699
26610,25,-0.423886,-0.345102,-0.288532
26611.5,-146,-0.402566,-0.335018,-0.281246
26613,3,-0.411105,-0.353183,-0.288588
26614.5,40,-0.414846,-0.353628,-0.288553
26616,13,-0.410643,-0.346142,-0.306352
26617.5,-27,-0.406797,-0.351041,-0.298804
26619,-3,-0.428012,-0.354542,-0.29353
26620.5,-31,-0.418761,-0.3479,-0.291881
26622,-6,-0.417397,-0.349212,-0.291501
26623.5,-39,-0.434754,-0.37063,-0.286853
26625,13,-0.427293,-0.375923,-0.282336
26626.5,3,-0.419007,-0.385755,-0.277784
26628,-9,-0.397262,-0.381628,-0.281509
26629.5,-21,-0.40382,-0.373376,-0.273508
26631,-14,-0.394868,-0.36293,-0.282641
26632.5,-22,-0.383408,-0.359484,-0.279139
26634,-8,-0.3867,-0.353758,-0.278041
26635.5,-20,-0.385566,-0.355497,-0.28168
26637,-17,-0.389489,-0.354299,-0.274271
26638.5,6,-0.382533,-0.356691,-0.273764
26640,-30,-0.390685,-0.34882,-0.279474
26641.5,-2,-0.393052,-0.3493,-0.279074
26643,-9,-0.409531,-0.356423,-0.282228
26644.5,-10,-0.420927,-0.352604,-0.294759
26646,-27,-0.43497,-0.355792,-0.28529
26647.5,-6,-0.426838,-0.346997,-0.286784
26649,-17,-0.432648,-0.351725,-0.278667
26650.5,0,-0.436813,-0.342829,-0.288783
26652,-25,-0.433094,-0.359546,-0.292671
26653.5,-1,-0.442095,-0.352285,-0.292307
26655,-21,-0.431283,-0.362123,-0.292189
26656.5,-4,-0.430216,-0.355907,-0.291434
26658,-14,-0.424677,-0.348345,-0.2958
26659.5,8,-0.41619,-0.352918,-0.290953
26661,-12,-0.410848,-0.354749,-0.300801
26662.5,7,-0.412709,-0.355071,-0.29398
26664,-19,-0.422214,-0.359822,-0.290956
26665.5,-15,-0.425761,-0.353228,-0.285306
26667,-3,-0.429516,-0.348144,-0.281098
26668.5,-20,-0.427208,-0.354623,-0.282701
26670,3,-0.422996,-0.355237,-0.280821
26671.5,-10,-0.410546,-0.337263,-0.270768
26673,-29,-0.420918,-0.346489,-0.272387
26674.5,1,-0.416949,-0.349034,-0.278512
26676,0,-0.415175,-0.355601,-0.280701
26677.5,-23,-0.41221,-0.346121,-0.283287
26679,-12,-0.412011,-0.342572,-0.280977
26680.5,-29,-0.422042,-0.349137,-0.28038
26682,0,-0.426493,-0.343462,-0.30301
26683.5,-6,-0.400836,-0.349926,-0.305652
26685,-4,-0.398662,-0.338991,-0.301579
26686.5,-26,-0.410349,-0.339457,-0.291059
26688,-10,-0.416848,-0.339374,-0.283163
26689.5,-22,-0.414708,-0.334471,-0.287932
26691,-7,-0.406476,-0.339496,-0.286639
26692.5,-17,-0.407568,-0.341651,-0.280948
26694,-25,-0.400185,-0.344936,-0.278376
26695.5,4,-0.412677,-0.342842,-0.275867
26697,-7,-0.403837,-0.344061,-0.278481
26698.5,-9,-0.420284,-0.347854,-0.286688
26700,-41,-0.438029,-0.350774,-0.281266
26701.5,0,-0.443435,-0.357792,-0.281897
26703,-1,-0.432017,-0.357087,-0.274062
26704.5,-45,-0.426553,-0.360254,-0.275578
26706,-16,-0.431454,-0.349006,-0.273663
26707.5,8,-0.414464,-0.352038,-0.278594
26709,-6,-0.424583,-0.34841,-0.289177
26710.5,5,-0.425194,-0.343109,-0.284333
26712,-33,-0.401197,-0.343818,-0.294428
26713.5,-6,-0.39475,-0.346022,-0.287944
26715,-21,-0.392441,-0.346148,-0.292174
26716.5,6,-0.384074,-0.349218,-0.294967
26718,-21,-0.377574,-0.354607,-0.291468
26719.5,4,-0.390919,-0.345363,-0.287938
26721,-14,-0.387396,-0.35236,-0.285706
26722.5,-4,-0.377913,-0.345393,-0.282426
26724,-20,-0.382642,-0.337612,-0.285257
26725.5,-2,-0.390965,-0.346045,-0.272997
26727,1,-0.386612,-0.349022,-0.270417
26728.5,-24,-0.371829,-0.344093,-0.258797
26730,-6,-0.367971,-0.340074,-0.254296
26731.5,-10,-0.354164,-0.328103,-0.255838
26733,-18,-0.336985,-0.327663,-0.259852
26734.5,-11,-0.360427,-0.34391,-0.262681
26736,-8,-0.366142,-0.351578,-0.272936
26737.5,-17,-0.378296,-0.349223,-0.270264
26739,-5,-0.379326,-0.344368,-0.284215
26740.5,-15,-0.383772,-0.349584,-0.276994
26742,-3,-0.37598,-0.339822,-0.267081
26743.5,-37,-0.366994,-0.343511,-0.266032
26745,-6,-0.367773,-0.343187,-0.256679
26746.5,-8,-0.365499,-0.337674,-0.249127
26748,4,-0.360203,-0.341793,-0.247394
26749.5,-31,-0.371613,-0.342574,-0.232282
26751,-16,-0.372483,-0.355116,-0.238922
26752.5,-9,-0.37907,-0.354071,-0.256396
26754,-2,-0.377386,-0.345391,-0.268013
26755.5,-39,-0.37092,-0.335097,-0.261947
26757,-30,-0.374294,-0.339769,-0.263071
26758.5,14,-0.385542,-0.329648,-0.242495
26760,-5,-0.38097,-0.327909,-0.243792
26761.5,-12,-0.379872,-0.324348,-0.254906
26763,-9,-0.377158,-0.329227,-0.258237
26764.5,-20,-0.370785,-0.339642,-0.257323
26766,-19,-0.368006,-0.33716,-0.26872
26767.5,-7,-0.385099,-0.3252,-0.276794
26769,-16,-0.392592,-0.327854,-0.275609
26770.5,13,-0.397765,-0.315394,-0.273306
26772,-27,-0.393453,-0.3194,-0.267953
26773.5,-4,-0.383435,-0.325574,-0.267286
26775,-35,-0.388074,-0.307326,-0.262825
26776.5,20,-0.383768,-0.319075,-0.265441
26778,0,-0.394328,-0.319565,-0.257179
26779.5,-5,-0.399541,-0.326734,-0.26089
26781,-34,-0.393231,-0.334144,-0.257882
26782.5,-13,-0.393496,-0.334438,-0.26663
26784,-18,-0.401483,-0.342782,-0.265914
26785.5,3,-0.410625,-0.347325,-0.273855
26787,-2,-0.405141,-0.33337,-0.276072
26788.5,-19,-0.402155,-0.327841,-0.267769
26790,-17,-0.399669,-0.325626,-0.2793
26791.5,-9,-0.392416,-0.326252,-0.289845
26793,-18,-0.399556,-0.329266,-0.294841
26794.5,-10,-0.395997,-0.327832,-0.303495
26796,-13,-0.379482,-0.323944,-0.29763
26797.5,-18,-0.403842,-0.326429,-0.299401
26799,-4,-0.423813,-0.333025,-0.297725
26800.5,-34,-0.4211,-0.324976,-0.309624
26802,-3,-0.417047,-0.320326,-0.295375
26803.5,-13,-0.405497,-0.327571,-0.274281
26805,-8,-0.384136,-0.314369,-0.281764
26806.5,-26,-0.378686,-0.322348,-0.283199
26808,-9,-0.377417,-0.314226,-0.269057
26809.5,-18,-0.374856,-0.331448,-0.27842
26811,-6,-0.38208,-0.327065,-0.291365
26812.5,-18,-0.384575,-0.325728,-0.272845
26814,-5,-0.392897,-0.318377,-0.270677
26815.5,-22,-0.394001,-0.318245,-0.270855
26817,-17,-0.387303,-0.329181,-0.2719
26818.5,-5,-0.392713,-0.3219,-0.272562
26820,-8,-0.388928,-0.335455,-0.268957
26821.5,-15,-0.383099,-0.318278,-0.282579
26823,-2,-0.394421,-0.324219,-0.268179
26824.5,-16,-0.402706,-0.324975,-0.267396
26826,-13,-0.395908,-0.328815,-0.275006
26827.5,1,-0.398197,-0.335733,-0.2829
26829,-20,-0.402974,-0.329541,-0.286054
26830.5,9,-0.403946,-0.339664,-0.289793
26832,-27,-0.389801,-0.344222,-0.284618
26833.5,-10,-0.38771,-0.349886,-0.285169
26835,-13,-0.398785,-0.350838,-0.275915
26836.5,2,-0.401609,-0.340407,-0.283802
26838,-17,-0.395804,-0.334536,-0.283578
26839.5,-4,-0.385847,-0.332771,-0.280098
26841,-19,-0.39348,-0.324659,-0.28885
26842.5,-2,-0.387417,-0.326926,-0.283725
26844,-21,-0.394495,-0.325731,-0.27125
26845.5,-3,-0.388325,-0.32211,-0.288687
26847,-8,-0.388895,-0.3266,-0.291135
26848.5,-9,-0.391089,-0.335979,-0.282426
26850,-20,-0.394921,-0.326349,-0.281886
26851.5,-9,-0.384562,-0.326755,-0.277598
26853,-15,-0.391148,-0.33043,-0.272603
26854.5,-9,-0.376714,-0.322138,-0.265202
26856,-14,-0.384049,-0.316761,-0.273946
26857.5,-22,-0.387454,-0.319808,-0.286257
26859,-6,-0.394283,-0.316382,-0.282588
26860.5,-26,-0.401533,-0.312728,-0.280036
26862,4,-0.38082,-0.307177,-0.291338
26863.5,-15,-0.378206,-0.311303,-0.289572
26865,-17,-0.365636,-0.309388,-0.282982
26866.5,-28,-0.359684,-0.317145,-0.269196
26868,-7,-0.369314,-0.308884,-0.282318
26869.5,-14,-0.368809,-0.300447,-0.273843
26871,3,-0.366086,-0.280143,-0.265638
26872.5,-24,-0.356036,-0.272315,-0.265259
26874,-4,-0.351039,-0.27953,-0.261551
26875.5,-21,-0.348296,-0.26577,-0.272623
26877,-5,-0.34562,-0.288648,-0.274149
26878.5,-17,-0.360526,-0.299716,-0.267724
26880,6,-0.358252,-0.308113,-0.263141
26881.5,-13,-0.368507,-0.302115,-0.260655
26883,-8,-0.371785,-0.303484,-0.267493
26884.5,-17,-0.384307,-0.303475,-0.268377
26886,-5,-0.37834,-0.298366,-0.265053
26887.5,0,-0.380714,-0.309546,-0.262984
26889,-25,-0.392464,-0.307944,-0.264179
26890.5,9,-0.400126,-0.2925,-0.2782
26892,-16,-0.38945,-0.289776,-0.298278
26893.5,-17,-0.398149,-0.303246,-0.303951
26895,-12,-0.391973,-0.302789,-0.299593
26896.5,-3,-0.404321,-0.30745,-0.290894
26898,-13,-0.385562,-0.311598,-0.280426
26899.5,-4,-0.380841,-0.31008,-0.289947
26901,-27,-0.367212,-0.308029,-0.288598
26902.5,1,-0.367513,-0.302085,-0.284288
26904,-21,-0.377606,-0.31039,-0.270067
26905.5,-1,-0.370033,-0.30386,-0.271096
26907,-21,-0.365134,-0.305908,-0.264831
26908.5,-10,-0.377876,-0.311049,-0.260061
26910,-25,-0.371939,-0.314477,-0.259582
26911.5,-17,-0.373178,-0.307015,-0.257357
26913,2,-0.376536,-0.310526,-0.270623
26914.5,7,-0.378015,-0.312155,-0.269247
26916,-27,-0.380019,-0.299371,-0.270927
26917.5,-30,-0.393985,-0.295806,-0.262853
26919,4,-0.396465,-0.293069,-0.272761
26920.5,-28,-0.386086,-0.292097,-0.277943
26922,-17,-0.372133,-0.313631,-0.267528
26923.5,-26,-0.380094,-0.307671,-0.265103
26925,-4,-0.375839,-0.293461,-0.274457
26926.5,-7,-0.385184,-0.294201,-0.279508
26928,0,-0.379476,-0.284741,-0.27983
26929.5,-17,-0.378242,-0.291945,-0.287246
26931,0,-0.365423,-0.287125,-0.280079
26932.5,-33,-0.383419,-0.291682,-0.278619
26934,-3,-0.383232,-0.285315,-0.268729
26935.5,-20,-0.382019,-0.288331,-0.259149
26937,5,-0.384236,-0.287774,-0.274003
26938.5,-16,-0.405183,-0.284739,-0.278936
26940,2,-0.407693,-0.286119,-0.268739
26941.5,-14,-0.395165,-0.287184,-0.266872
26943,-59,-0.379155,-0.29371,-0.261694
26944.5,57,-0.375715,-0.302661,-0.265336
26946,40,-0.378276,-0.302208,-0.260674
26947.5,-27,-0.389017,-0.295639,-0.245721
26949,-8,-0.371918,-0.301654,-0.251828
26950.5,-136,-0.37263,-0.304714,-0.258242
26952,38,-0.362334,-0.307581,-0.265806
26953.5,34,-0.371048,-0.293808,-0.266784
26955,9,-0.394245,-0.302968,-0.267323
26956.5,-14,-0.389478,-0.296628,-0.263236
26958,-28,-0.389044,-0.293612,-0.262469
26959.5,-16,-0.38976,-0.286669,-0.278883
26961,-37,-0.391154,-0.288919,-0.28357
26962.5,-1,-0.394731,-0.288587,-0.274705
26964,-18,-0.388128,-0.289235,-0.290096
26965.5,-11,-0.39289,-0.285375,-0.29327
26967,-15,-0.376417,-0.276767,-0.285558
26968.5,-1,-0.383232,-0.288498,-0.28672
26970,-23,-0.393368,-0.293123,-0.265724
26971.5,-9,-0.394475,-0.296824,-0.251915
26973,-15,-0.389227,-0.294111,-0.261196
26974.5,-6,-0.402559,-0.288439,-0.260073
26976,-18,-0.382027,-0.281464,-0.250278
26977.5,-41,-0.37753,-0.276341,-0.250053
26979,35,-0.366688,-0.280504,-0.255119
26980.5,56,-0.353669,-0.273365,-0.240165
26982,-44,-0.357886,-0.266245,-0.25197
26983.5,19,-0.355368,-0.276006,-0.254603
26985,-179,-0.358134,-0.261124,-0.262477
26986.5,15,-0.35122,-0.263458,-0.262905
26988,61,-0.356796,-0.25988,-0.25727
26989.5,4,-0.366328,-0.253667,-0.25026
26991,5,-0.358886,-0.261185,-0.252679
26992.5,-39,-0.355926,-0.254635,-0.251209
26994,-15,-0.360948,-0.248139,-0.244855
26995.5,-24,-0.361825,-0.237726,-0.227054
26997,-2,-0.345625,-0.249537,-0.233176
26998.5,0,-0.349712,-0.251142,-0.227127
27000,2,-0.347863,-0.256728,-0.239629
27001.5,-22,-0.351938,-0.261425,-0.238336
27003,-5,-0.354328,-0.24965,-0.240082
27004.5,-15,-0.361069,-0.251004,-0.229525
27006,1,-0.367476,-0.254943,-0.240504
27007.5,-1,-0.369512,-0.262853,-0.241573
27009,-22,-0.378142,-0.25715,-0.24493
27010.5,-24,-0.382052,-0.261192,-0.245288
27012,10,-0.391604,-0.245161,-0.255547
27013.5,-16,-0.38128,-0.239722,-0.239986
27015,-20,-0.383307,-0.266895,-0.247795
27016.5,-15,-0.381162,-0.256881,-0.245391
27018,-17,-0.37959,-0.267906,-0.241938
27019.5,-2,-0.371862,-0.25769,-0.251651
27021,-33,-0.363217,-0.253476,-0.258379
27022.5,4,-0.359053,-0.271997,-0.265359
27024,-14,-0.352824,-0.273489,-0.260102
27025.5,-7,-0.346103,-0.273273,-0.254332
27027,-30,-0.345845,-0.270321,-0.264346
27028.5,-5,-0.355442,-0.271424,-0.261342
27030,-17,-0.360898,-0.273068,-0.262309
27031.5,-32,-0.374439,-0.270843,-0.264959
27033,-13,-0.36919,-0.260877,-0.25099
27034.5,19,-0.366198,-0.265963,-0.26063
27036,4,-0.368006,-0.269461,-0.279427
27037.5,-27,-0.372011,-0.276904,-0.26253
27039,-26,-0.381736,-0.279317,-0.266908
27040.5,-11,-0.396518,-0.278545,-0.263461
27042,1,-0.391344,-0.283029,-0.252572
27043.5,-17,-0.404929,-0.289167,-0.243617
27045,-38,-0.40749,-0.298266,-0.235203
27046.5,13,-0.398963,-0.304517,-0.233718
27048,13,-0.374514,-0.30788,-0.242156
27049.5,-23,-0.374997,-0.294847,-0.231254
27051,5,-0.364469,-0.296908,-0.236675
27052.5,-32,-0.368554,-0.294217,-0.246224
27054,-16,-0.364337,-0.291188,-0.251987
27055.5,-14,-0.358452,-0.287242,-0.24169
27057,4,-0.35867,-0.2925,-0.257012
27058.5,-16,-0.344984,-0.293241,-0.268853
27060,-2,-0.337175,-0.295205,-0.26519
27061.5,-17,-0.331507,-0.291217,-0.265353
27063,1,-0.343778,-0.287989,-0.264475
27064.5,-17,-0.34669,-0.288414,-0.258665
27066,-4,-0.338732,-0.28449,-0.247102
27067.5,-97,-0.329952,-0.290107,-0.245635
27069,87,-0.338767,-0.300046,-0.257423
27070.5,-1,-0.338962,-0.283668,-0.250174
27072,-14,-0.334289,-0.27483,-0.254278
27073.5,-24,-0.346487,-0.273585,-0.260168
27075,-108,-0.353589,-0.267296,-0.253134
27076.5,43,-0.353331,-0.27285,-0.256403
27078,33,-0.354815,-0.2803,-0.248593
27079.5,13,-0.363584,-0.283405,-0.254543
27081,-46,-0.349978,-0.285432,-0.2568
27082.5,-12,-0.349089,-0.286407,-0.260448
27084,-19,-0.36277,-0.285169,-0.265729
27085.5,-18,-0.362897,-0.281894,-0.252371
27087,-28,-0.369325,-0.273296,-0.253638
27088.5,-6,-0.360125,-0.284008,-0.26313
27090,-15,-0.35996,-0.290064,-0.267527
27091.5,2,-0.338096,-0.298869,-0.267744
27093,-16,-0.343255,-0.299403,-0.262635
27094.5,0,-0.345739,-0.284105,-0.256602
27096,-21,-0.346955,-0.285954,-0.252957
27097.5,-10,-0.362801,-0.29067,-0.256574
27099,-14,-0.363888,-0.285,-0.248974
27100.5,7,-0.359155,-0.28351,-0.250191
27102,-14,-0.357735,-0.281747,-0.259052
27103.5,-11,-0.349935,-0.271313,-0.275106
27105,-20,-0.356493,-0.282269,-0.26578
27106.5,-8,-0.345416,-0.28696,-0.254914
27108,-1,-0.362487,-0.278339,-0.254803
27109.5,-22,-0.3675,-0.278334,-0.24846
27111,8,-0.350696,-0.277492,-0.250822
27112.5,-15,-0.345946,-0.280435,-0.262476
27114,-12,-0.335143,-0.282143,-0.271313
27115.5,-10,-0.334855,-0.271744,-0.267263
27117,-1,-0.336895,-0.283299,-0.255996
27118.5,-14,-0.347171,-0.273735,-0.251742
27120,-10,-0.373889,-0.274232,-0.254073
27121.5,-24,-0.370585,-0.281254,-0.240197
27123,-1,-0.357317,-0.281769,-0.24508
27124.5,-20,-0.352788,-0.276738,-0.253539
27126,-1,-0.371476,-0.279489,-0.243314
27127.5,-15,-0.37358,-0.272553,-0.25018
27129,-9,-0.371062,-0.280405,-0.248306
27130.5,-26,-0.34833,-0.280786,-0.255877
27132,-8,-0.353808,-0.276294,-0.26513
27133.5,-12,-0.358915,-0.273309,-0.255332
27135,-7,-0.354501,-0.26837,-0.257362
27136.5,-20,-0.363912,-0.264038,-0.247936
27138,-19,-0.363135,-0.26518,-0.247762
27139.5,-2,-0.362175,-0.275002,-0.260028
27141,-19,-0.360054,-0.284345,-0.253926
27142.5,-10,-0.367341,-0.280092,-0.261137
27144,-19,-0.357813,-0.281602,-0.249253
27145.5,23,-0.369701,-0.278888,-0.262437
27147,-17,-0.367814,-0.277516,-0.25905
27148.5,-25,-0.360654,-0.267205,-0.241225
27150,-29,-0.355651,-0.278907,-0.234713
27151.5,25,-0.357153,-0.275514,-0.245176
27153,-21,-0.351401,-0.274931,-0.240932
27154.5,-41,-0.364088,-0.271419,-0.247892
27156,0,-0.365642,-0.275425,-0.245399
27157.5,24,-0.370604,-0.289899,-0.24191
27159,-14,-0.366556,-0.271477,-0.231091
27160.5,-25,-0.364767,-0.280991,-0.24697
27162,-9,-0.37227,-0.270594,-0.259985
27163.5,2,-0.363929,-0.288966,-0.261918
27165,-21,-0.371213,-0.288739,-0.26343
27166.5,-15,-0.375737,-0.296781,-0.264119
27168,-11,-0.377424,-0.288975,-0.260708
27169.5,-6,-0.375393,-0.296056,-0.25579
27171,21,-0.376231,-0.287025,-0.254601
27172.5,-47,-0.367339,-0.28216,-0.242253
27174,-8,-0.368677,-0.284094,-0.245717
27175.5,-6,-0.373467,-0.279777,-0.252554
27177,-6,-0.360057,-0.284624,-0.248399
27178.5,-11,-0.355318,-0.287093,-0.248653
27180,-6,-0.360461,-0.279131,-0.253131
27181.5,-45,-0.377566,-0.300935,-0.260883
27183,-6,-0.37768,-0.300789,-0.255826
27184.5,-13,-0.371396,-0.289098,-0.254317
27186,4,-0.360864,-0.291814,-0.255056
27187.5,-24,-0.356205,-0.281004,-0.259921
27189,-6,-0.3377,-0.289603,-0.264647
27190.5,-22,-0.345304,-0.290809,-0.274231
27192,-7,-0.339314,-0.28435,-0.264663
27193.5,-14,-0.339786,-0.282724,-0.266217
27195,-6,-0.351512,-0.281118,-0.249182
27196.5,-21,-0.357416,-0.262891,-0.247299
27198,-20,-0.37769,-0.262016,-0.259067
27199.5,-2,-0.381594,-0.260287,-0.253227
27201,-17,-0.365593,-0.264083,-0.247303
27202.5,-25,-0.35796,-0.266776,-0.25292
27204,5,-0.359484,-0.272129,-0.245772
27205.5,8,-0.350851,-0.280105,-0.235293
27207,-20,-0.354762,-0.290483,-0.244667
27208.5,-20,-0.352289,-0.297338,-0.249143
27210,-21,-0.344371,-0.28885,-0.250986
27211.5,20,-0.350206,-0.285486,-0.254129
27213,-23,-0.359366,-0.286754,-0.244029
27214.5,-38,-0.352398,-0.293366,-0.234003
27216,-8,-0.340257,-0.291649,-0.233766
27217.5,28,-0.339285,-0.288601,-0.244175
27219,-15,-0.33841,-0.288218,-0.245691
27220.5,-7,-0.339111,-0.288027,-0.243603
27222,-21,-0.357878,-0.280449,-0.251523
27223.5,-11,-0.351064,-0.277052,-0.240103
27225,-21,-0.354691,-0.27856,-0.247403
27226.5,-5,-0.360442,-0.284183,-0.245702
27228,3,-0.345098,-0.270483,-0.234542
27229.5,-25,-0.35441,-0.2588,-0.242016
27231,-5,-0.357803,-0.259237,-0.246258
27232.5,8,-0.34941,-0.250031,-0.24211
27234,-20,-0.342212,-0.263302,-0.251198
27235.5,-14,-0.335005,-0.256101,-0.262811
27237,-12,-0.332137,-0.252738,-0.254936
27238.5,-15,-0.312989,-0.257548,-0.26754
27240,-3,-0.316939,-0.256637,-0.256113
27241.5,-37,-0.318312,-0.255946,-0.24513
27243,3,-0.325303,-0.256193,-0.2492
27244.5,-15,-0.333648,-0.262902,-0.252457
27246,-18,-0.331872,-0.271466,-0.251587
27247.5,-24,-0.340593,-0.278622,-0.249536
27249,-10,-0.336318,-0.270336,-0.234447
27250.5,-16,-0.344682,-0.255256,-0.231759
27252,-4,-0.35427,-0.250311,-0.236384
27253.5,-26,-0.326348,-0.250771,-0.237304
27255,-7,-0.331152,-0.262675,-0.224314
27256.5,-20,-0.331566,-0.257769,-0.225598
27258,-14,-0.343632,-0.249009,-0.224262
27259.5,-5,-0.336528,-0.254984,-0.232506
27261,-3,-0.339441,-0.245563,-0.232082
27262.5,-15,-0.338487,-0.238711,-0.223855
27264,-7,-0.329659,-0.2263,-0.217377
27265.5,-14,-0.330709,-0.226118,-0.215323
27267,-15,-0.338408,-0.223498,-0.220768
27268.5,-109,-0.345967,-0.22856,-0.230962
27270,73,-0.347281,-0.241365,-0.223653
27271.5,60,-0.357412,-0.250849,-0.211656
27273,-5,-0.374789,-0.25855,-0.221483
27274.5,-81,-0.364882,-0.261855,-0.22382
27276,-81,-0.35686,-0.257798,-0.227739
27277.5,92,-0.346434,-0.248233,-0.209956
27279,23,-0.342294,-0.25501,-0.201358
27280.5,-48,-0.341059,-0.242576,-0.208206
27282,-8,-0.348619,-0.248352,-0.209133
27283.5,15,-0.34327,-0.257466,-0.197086
27285,-56,-0.349808,-0.275684,-0.199646
27286.5,-7,-0.351659,-0.269699,-0.201103
27288,6,-0.350676,-0.269518,-0.213249
27289.5,-14,-0.340665,-0.266632,-0.208892
27291,-24,-0.350477,-0.256899,-0.219863
27292.5,-8,-0.322542,-0.262476,-0.241635
27294,-17,-0.348245,-0.276646,-0.252312
27295.5,-4,-0.353643,-0.272525,-0.244522
27297,-10,-0.352988,-0.266639,-0.257401
27298.5,-16,-0.34522,-0.260597,-0.260928
27300,3,-0.32867,-0.252566,-0.26594
27301.5,-39,-0.3361,-0.245189,-0.262095
27303,-1,-0.345473,-0.241534,-0.264823
27304.5,-11,-0.353889,-0.236783,-0.26982
27306,-11,-0.359173,-0.231991,-0.254914
27307.5,-31,-0.343986,-0.246586,-0.24
27309,-9,-0.338549,-0.256662,-0.232274
27310.5,-33,-0.322658,-0.259355,-0.23002
27312,26,-0.326558,-0.250963,-0.241352
27313.5,-19,-0.326104,-0.249656,-0.237699
27315,-15,-0.32294,-0.254016,-0.24058
27316.5,-27,-0.329439,-0.261959,-0.241182
27318,-9,-0.331693,-0.265877,-0.24771
27319.5,-8,-0.330357,-0.263986,-0.254045
27321,2,-0.320402,-0.259503,-0.237603
27322.5,-10,-0.339482,-0.259457,-0.261873
27324,-9,-0.343108,-0.259726,-0.255889
27325.5,-19,-0.331086,-0.268925,-0.245437
27327,-11,-0.341799,-0.263378,-0.247187
27328.5,-4,-0.356407,-0.268535,-0.250186
27330,-23,-0.355634,-0.268435,-0.243307
27331.5,5,-0.356415,-0.265575,-0.244997
27333,-18,-0.360566,-0.265609,-0.251596
27334.5,-13,-0.355194,-0.264076,-0.25135
27336,-14,-0.358575,-0.258167,-0.240068
27337.5,0,-0.363936,-0.251383,-0.230939
27339,-13,-0.358179,-0.254789,-0.241114
27340.5,-8,-0.340632,-0.248795,-0.24908
27342,-22,-0.339391,-0.247236,-0.248955
27343.5,3,-0.342262,-0.249416,-0.250906
27345,-22,-0.357936,-0.238976,-0.251006
27346.5,-3,-0.358016,-0.238543,-0.246326
27348,-16,-0.333354,-0.251446,-0.246335
27349.5,-10,-0.329561,-0.255982,-0.244292
27351,-26,-0.342608,-0.255156,-0.245889
27352.5,-9,-0.336191,-0.253238,-0.256063
27354,-14,-0.341924,-0.249763,-0.254124
27355.5,-8,-0.329414,-0.252693,-0.250419
27357,-18,-0.32525,-0.248718,-0.256629
27358.5,-20,-0.325927,-0.242567,-0.24794
27360,3,-0.313622,-0.244158,-0.250753
27361.5,-31,-0.315128,-0.245811,-0.252414
27363,-6,-0.314883,-0.253605,-0.253742
27364.5,-7,-0.329707,-0.253407,-0.246117
27366,-11,-0.327367,-0.258769,-0.249538
27367.5,-23,-0.318638,-0.256243,-0.263534
27369,-6,-0.328799,-0.264121,-0.266877
27370.5,-17,-0.340888,-0.269244,-0.257181
27372,3,-0.348096,-0.262948,-0.26249
27373.5,-26,-0.34628,-0.269219,-0.260378
27375,3,-0.346276,-0.268487,-0.269808
27376.5,-20,-0.347964,-0.265426,-0.262897
27378,-4,-0.346706,-0.257343,-0.260252
27379.5,-14,-0.353523,-0.266296,-0.259699
27381,5,-0.359073,-0.27262,-0.2603
27382.5,-13,-0.353372,-0.271094,-0.265055
27384,-10,-0.351708,-0.268578,-0.255619
27385.5,-15,-0.368342,-0.259445,-0.247619
27387,-4,-0.348714,-0.254728,-0.240628
27388.5,-2,-0.354453,-0.249965,-0.243861
27390,-22,-0.338617,-0.254188,-0.238074
27391.5,14,-0.336089,-0.25334,-0.234833
