time,value1,value2,value3,value4
17526,14,0.234347,0.102696,0.211799
17527.5,3,0.221282,0.111398,0.216484
17529,7,0.216415,0.108436,0.224116
17530.5,8,0.219937,0.119815,0.230599
17532,5,0.220444,0.11892,0.225819
17533.5,15,0.226146,0.123089,0.214298
17535,16,0.219776,0.111463,0.2057
17536.5,6,0.220026,0.121821,0.1981
17538,17,0.227786,0.132531,0.205937
17539.5,1,0.230912,0.131061,0.200351
17541,9,0.229705,0.130151,0.20334
17542.5,31,0.224309,0.123779,0.212913
17544,2,0.227312,0.136181,0.213698
17545.5,26,0.230388,0.138451,0.228313
17547,15,0.226252,0.139775,0.23296
17548.5,7,0.227615,0.135682,0.245166
17550,16,0.23352,0.131651,0.238573
17551.5,9,0.243781,0.130017,0.234192
17553,26,0.243082,0.140148,0.232886
17554.5,23,0.244449,0.15242,0.222014
17556,7,0.229122,0.150344,0.218299
17557.5,24,0.215609,0.151562,0.232406
17559,14,0.219533,0.148597,0.22699
17560.5,11,0.213379,0.145467,0.221386
17562,25,0.215053,0.142395,0.232711
17563.5,11,0.218655,0.141302,0.223695
17565,9,0.222596,0.128836,0.212152
17566.5,19,0.236631,0.137878,0.212849
17568,7,0.238374,0.131892,0.21997
17569.5,25,0.229848,0.13627,0.221956
17571,17,0.239495,0.137576,0.211173
17572.5,2,0.243699,0.127257,0.213303
17574,22,0.246098,0.122562,0.211433
17575.5,0,0.245321,0.118087,0.226329
17577,10,0.237958,0.111514,0.213194
17578.5,16,0.226818,0.111938,0.215745
17580,11,0.227586,0.135647,0.212252
17581.5,15,0.231137,0.134842,0.208496
17583,2,0.217124,0.132039,0.213911
17584.5,2,0.211885,0.126123,0.20484
17586,11,0.219684,0.125291,0.214044
17587.5,5,0.235169,0.128944,0.213744
17589,14,0.217364,0.132775,0.207113
17590.5,19,0.216459,0.131446,0.211051
17592,-25,0.208319,0.127846,0.199391
17593.5,21,0.204167,0.123904,0.206317
17595,21,0.221022,0.129425,0.20849
17596.5,5,0.244377,0.148917,0.213184
17598,16,0.256753,0.143564,0.219826
17599.5,1,0.254711,0.131555,0.219504
17601,10,0.23531,0.123956,0.22392
17602.5,15,0.226434,0.113861,0.227452
17604,3,0.237679,0.120822,0.232031
17605.5,23,0.244846,0.119271,0.230367
17607,15,0.230788,0.115643,0.223916
17608.5,9,0.23341,0.120619,0.223979
17610,13,0.236952,0.123615,0.226606
17611.5,12,0.260684,0.120634,0.229326
17613,19,0.264213,0.116885,0.235558
17614.5,22,0.260824,0.118015,0.224529
17616,8,0.24853,0.116343,0.219108
17617.5,21,0.242837,0.115081,0.212812
17619,1,0.23597,0.113844,0.207879
17620.5,9,0.211746,0.107893,0.202523
17622,38,0.216346,0.0996469,0.18762
17623.5,8,0.22412,0.105891,0.188275
17625,11,0.226871,0.120241,0.178868
17626.5,22,0.221416,0.126268,0.182957
17628,7,0.216426,0.123778,0.165507
17629.5,22,0.20733,0.117431,0.163711
17631,14,0.216522,0.115308,0.172619
17632.5,15,0.192527,0.112775,0.163972
17634,22,0.192785,0.102947,0.175301
17635.5,0,0.213794,0.0889862,0.184296
17637,10,0.213796,0.106756,0.189568
17638.5,14,0.210233,0.0957829,0.190761
17640,13,0.222311,0.0919666,0.186939
17641.5,14,0.224895,0.0877393,0.186596
17643,9,0.217476,0.0805698,0.18316
17644.5,3,0.217271,0.0808567,0.17426
17646,14,0.218166,0.072185,0.188309
17647.5,1,0.206748,0.0627857,0.167726
17649,22,0.209555,0.0777653,0.180023
17650.5,14,0.217627,0.0756965,0.179689
17652,-17,0.229767,0.0767687,0.178906
17653.5,15,0.231582,0.0787248,0.182781
17655,13,0.229904,0.0769187,0.170727
17656.5,2,0.22312,0.0820265,0.181737
17658,17,0.228672,0.0780449,0.17642
17659.5,4,0.220353,0.0730794,0.163301
17661,10,0.234404,0.070963,0.165418
17662.5,3,0.234714,0.0878676,0.168245
17664,-2,0.231831,0.0859753,0.166212
17665.5,24,0.235304,0.0878324,0.183245
17667,12,0.225947,0.0870077,0.172713
17668.5,8,0.197997,0.0783937,0.168102
17670,66,0.210933,0.0788506,0.176509
17671.5,-73,0.219741,0.0812994,0.183372
17673,-9,0.227028,0.0837888,0.185152
17674.5,12,0.225972,0.083697,0.176713
17676,72,0.225753,0.092752,0.185013
17677.5,64,0.211806,0.0866253,0.174952
17679,-57,0.213168,0.0818755,0.180374
17680.5,-19,0.218784,0.0852344,0.184575
17682,39,0.218992,0.0808764,0.180684
17683.5,16,0.215305,0.0931848,0.187159
17685,46,0.215342,0.0862519,0.190552
17686.5,-12,0.213396,0.085819,0.183336
17688,-16,0.208181,0.0823289,0.180414
17689.5,45,0.216865,0.0782868,0.165431
17691,71,0.228387,0.0767198,0.157912
17692.5,-22,0.229948,0.0707694,0.170488
17694,26,0.225034,0.0764253,0.163985
17695.5,-58,0.227603,0.0829196,0.167374
17697,171,0.222531,0.0911074,0.167473
17698.5,-9,0.225889,0.092279,0.183876
17700,-38,0.238881,0.0851485,0.172496
17701.5,-3,0.248359,0.0879665,0.174973
17703,16,0.25262,0.0912814,0.1829
17704.5,15,0.232577,0.0818884,0.189413
17706,26,0.226366,0.0723286,0.179915
17707.5,11,0.224816,0.0608552,0.176235
17709,44,0.225503,0.0615624,0.169167
17710.5,-10,0.224655,0.0642493,0.155196
17712,-57,0.210494,0.0612854,0.150308
17713.5,129,0.195361,0.0584597,0.149869
17715,-93,0.207958,0.0598354,0.163779
17716.5,5,0.19704,0.0626026,0.167484
17718,-32,0.189317,0.0767476,0.16299
17719.5,175,0.216991,0.078405,0.163314
17721,69,0.221987,0.0771173,0.162747
17722.5,-138,0.220591,0.0688526,0.168033
17724,-28,0.216488,0.0790584,0.165973
17725.5,25,0.224522,0.0727918,0.170614
17727,24,0.21111,0.071301,0.164636
17728.5,172,0.207074,0.0689343,0.170609
17730,-176,0.223973,0.0772677,0.170027
17731.5,22,0.230077,0.0804119,0.172104
17733,5,0.226051,0.0744427,0.16734
17734.5,130,0.21946,0.0756141,0.170058
17736,-47,0.206483,0.0819298,0.1867
17737.5,-15,0.209584,0.080922,0.167951
17739,5,0.211968,0.0743584,0.154601
17740.5,-13,0.202897,0.0744861,0.159042
17742,-26,0.210134,0.0705733,0.169433
17743.5,32,0.208893,0.0598297,0.173794
17745,14,0.211801,0.056727,0.169998
17746.5,144,0.211527,0.0618582,0.163421
17748,-49,0.196428,0.055509,0.168469
17749.5,-32,0.193113,0.0556189,0.157181
17751,1,0.198407,0.0558204,0.142343
17752.5,31,0.204375,0.0440882,0.140472
17754,33,0.202793,0.0447019,0.142206
17755.5,12,0.207884,0.0339813,0.143868
17757,19,0.218554,0.0382452,0.151658
17758.5,17,0.224875,0.0479818,0.153836
17760,14,0.222708,0.0494456,0.162966
17761.5,29,0.236095,0.0603132,0.158895
17763,-15,0.222343,0.0544624,0.153474
17764.5,-40,0.222272,0.049706,0.146009
17766,35,0.225249,0.0527567,0.154024
17767.5,-8,0.222622,0.0491748,0.143048
17769,90,0.212576,0.0497182,0.147084
17770.5,21,0.216047,0.0378807,0.150279
17772,-58,0.231489,0.0273122,0.154141
17773.5,-75,0.224966,0.0223422,0.154413
17775,39,0.216232,0.0259037,0.153599
17776.5,-8,0.213001,0.0292075,0.151024
17778,152,0.208539,0.0271916,0.143294
17779.5,-40,0.211036,0.0400101,0.131336
17781,-41,0.226806,0.040985,0.134347
17782.5,-11,0.231091,0.0545295,0.137066
17784,9,0.2298,0.0483582,0.150443
17785.5,25,0.23392,0.0488756,0.154753
17787,14,0.229992,0.061448,0.150916
17788.5,42,0.209949,0.073021,0.153826
17790,-24,0.201474,0.064856,0.151034
17791.5,-31,0.193972,0.0590057,0.14093
17793,25,0.197745,0.0585298,0.159995
17794.5,32,0.201775,0.0607627,0.159749
17796,-7,0.207792,0.058534,0.15182
17797.5,14,0.196426,0.0709171,0.14857
17799,51,0.187477,0.070218,0.149681
17800.5,-6,0.201651,0.0742039,0.162219
17802,1,0.190164,0.0778472,0.156408
17803.5,1,0.186465,0.0716334,0.167566
17805,46,0.172141,0.0639353,0.153572
17806.5,15,0.175128,0.0587994,0.140006
17808,-9,0.185223,0.0668493,0.136335
17809.5,32,0.184245,0.0667743,0.129892
17811,-1,0.188615,0.0503514,0.119756
17812.5,19,0.196012,0.0471748,0.114533
17814,27,0.201304,0.0417548,0.111593
17815.5,20,0.191861,0.0350705,0.111233
17817,26,0.194131,0.0366924,0.117475
17818.5,1,0.194742,0.0364748,0.126488
17820,13,0.190898,0.0307707,0.11851
17821.5,7,0.205206,0.0447293,0.119242
17823,8,0.189397,0.0187009,0.12694
17824.5,15,0.19187,0.0131426,0.131964
17826,30,0.192067,0.0199455,0.143716
17827.5,13,0.187217,0.0194032,0.141537
17829,27,0.180977,0.0245374,0.146872
17830.5,15,0.169051,0.0310309,0.140969
17832,-3,0.170826,0.0380818,0.122534
17833.5,18,0.175954,0.0298972,0.114076
17835,-2,0.180009,0.0215315,0.105522
17836.5,9,0.166495,0.0268839,0.102287
17838,13,0.154335,0.0271508,0.10884
17839.5,9,0.153227,0.0289173,0.0995808
17841,13,0.154941,0.0330956,0.104957
17842.5,24,0.161994,0.0375366,0.104962
17844,-19,0.158487,0.0409758,0.0962723
17845.5,-58,0.160545,0.0489921,0.103307
17847,27,0.155884,0.0426026,0.114845
17848.5,14,0.162652,0.0477936,0.122873
17850,79,0.164407,0.0483481,0.115137
17851.5,-16,0.169711,0.0506856,0.128673
17853,7,0.172221,0.050245,0.138368
17854.5,12,0.172448,0.0478851,0.141039
17856,-20,0.19059,0.0458835,0.148192
17857.5,10,0.19268,0.0601149,0.142128
17859,3,0.189922,0.0549856,0.145695
17860.5,16,0.203173,0.0495186,0.145079
17862,27,0.193357,0.0554096,0.145823
17863.5,7,0.19369,0.0558803,0.146693
17865,25,0.208595,0.0519766,0.138317
17866.5,15,0.208192,0.0557095,0.142922
17868,8,0.213503,0.0437722,0.145128
17869.5,9,0.21467,0.0344496,0.159367
17871,7,0.208526,0.0229765,0.163267
17872.5,18,0.210833,0.0251234,0.159583
17874,22,0.216675,0.0200608,0.164024
17875.5,8,0.177674,0.0104807,0.157027
17877,21,0.176906,0.0145964,0.162151
17878.5,16,0.183178,0.0173587,0.158037
17880,10,0.185209,0.0296439,0.139454
17881.5,36,0.181345,0.0308739,0.139433
17883,9,0.182203,0.0238658,0.148522
17884.5,10,0.182311,0.021138,0.142942
17886,20,0.182397,0.00808504,0.137618
17887.5,7,0.18627,0.00192276,0.142054
17889,22,0.179786,0.000894299,0.138248
17890.5,14,0.181004,0.00207902,0.14187
17892,14,0.182844,0.000489022,0.146348
17893.5,21,0.180416,0.0095575,0.131374
17895,-1,0.187768,0.014426,0.150632
17896.5,17,0.192445,0.0174118,0.14597
17898,49,0.207358,0.010369,0.153958
17899.5,-7,0.216881,0.0090906,0.170658
17901,-33,0.217084,0.00905271,0.168898
17902.5,6,0.211179,0.0148934,0.164672
17904,26,0.211655,0.0166872,0.1727
17905.5,9,0.199035,0.0245236,0.178813
17907,-1,0.197269,0.0170053,0.172329
17908.5,58,0.185504,0.0195131,0.147314
17910,22,0.193041,0.0355718,0.131184
17911.5,-38,0.189441,0.0502368,0.144432
17913,-3,0.182949,0.0425757,0.135649
17914.5,6,0.185074,0.0431511,0.139241
17916,12,0.195057,0.0373238,0.141084
17917.5,28,0.201792,0.0327756,0.147575
17919,10,0.188785,0.0395532,0.145414
17920.5,11,0.203322,0.0498615,0.138428
17922,6,0.203926,0.0474647,0.137615
17923.5,-1,0.199737,0.0417216,0.134869
17925,19,0.198698,0.0408391,0.131813
17926.5,11,0.201141,0.0328606,0.133079
17928,7,0.198135,0.0378789,0.13502
17929.5,7,0.19342,0.0434465,0.141831
17931,11,0.181894,0.0471052,0.139582
17932.5,20,0.19208,0.057153,0.134861
17934,20,0.201721,0.0465936,0.12648
17935.5,12,0.206834,0.0463654,0.129741
17937,21,0.204712,0.0557279,0.138157
17938.5,3,0.202293,0.0581424,0.139805
17940,7,0.195205,0.0577256,0.132772
17941.5,42,0.17687,0.0374687,0.130135
17943,9,0.184304,0.0452395,0.125723
17944.5,12,0.184714,0.0385778,0.116833
17946,20,0.183405,0.0452556,0.127453
17947.5,1,0.189003,0.0294245,0.128767
17949,21,0.200223,0.0234259,0.133014
17950.5,14,0.200049,0.0177938,0.136411
17952,23,0.2015,0.0291966,0.130916
17953.5,23,0.190236,0.0346068,0.141812
17955,2,0.17145,0.0257537,0.121663
17956.5,14,0.161526,0.0252997,0.11922
17958,13,0.166347,0.0279289,0.126751
17959.5,14,0.164667,0.0362061,0.135559
17961,12,0.158603,0.0430931,0.14398
17962.5,13,0.148262,0.0410651,0.134703
17964,30,0.155062,0.0425487,0.144429
17965.5,-9,0.160695,0.0520306,0.143241
17967,-31,0.161011,0.0485939,0.147686
17968.5,37,0.162083,0.0429659,0.15485
17970,44,0.174738,0.0435768,0.155599
17971.5,-38,0.168442,0.0379295,0.155751
17973,-7,0.16066,0.0492822,0.150099
17974.5,54,0.15665,0.0579099,0.129907
17976,11,0.171403,0.0547366,0.115197
17977.5,-4,0.171841,0.053751,0.109615
17979,-12,0.190153,0.0584168,0.107452
17980.5,21,0.201913,0.0568846,0.116546
17982,22,0.199186,0.0503559,0.124886
17983.5,-12,0.189156,0.0455497,0.120218
17985,12,0.173861,0.0392805,0.120092
17986.5,9,0.180549,0.0485449,0.123531
17988,10,0.187151,0.0497825,0.127691
17989.5,14,0.186944,0.0539542,0.114421
17991,12,0.174836,0.0618747,0.119544
17992.5,11,0.176802,0.0606735,0.119553
17994,17,0.170238,0.0549779,0.118495
17995.5,5,0.167201,0.0608756,0.122081
17997,33,0.165638,0.0622226,0.119658
17998.5,-19,0.182687,0.0682243,0.116758
18000,10,0.183757,0.0726469,0.114815
18001.5,51,0.179558,0.0627006,0.109137
18003,7,0.184432,0.0597813,0.123874
18004.5,20,0.184768,0.0593776,0.129134
18006,17,0.185423,0.0601152,0.117087
18007.5,6,0.202607,0.0497966,0.120027
18009,18,0.190256,0.0496854,0.118359
18010.5,14,0.19145,0.0375893,0.121319
18012,28,0.187493,0.0285564,0.112073
18013.5,23,0.186639,0.0249283,0.110449
18015,5,0.193276,0.0264954,0.132449
18016.5,17,0.193769,0.0318777,0.132832
18018,12,0.199509,0.0278127,0.136713
18019.5,16,0.199719,0.0349011,0.156827
18021,15,0.199936,0.0304966,0.154053
18022.5,5,0.185325,0.0270865,0.135579
18024,7,0.178742,0.0286008,0.14001
18025.5,40,0.200103,0.0333347,0.124792
18027,-33,0.184159,0.0304176,0.138871
18028.5,25,0.18325,0.0261522,0.142747
18030,35,0.168895,0.010051,0.137978
18031.5,-28,0.166849,0.0241765,0.140314
18033,22,0.17051,0.015705,0.156272
18034.5,36,0.166648,0.0189652,0.140069
18036,-34,0.171167,0.0151343,0.152468
18037.5,-10,0.163707,0.0289628,0.146339
18039,13,0.165299,0.0301775,0.145834
18040.5,29,0.1737,0.0237633,0.147905
18042,1,0.178927,0.0449565,0.137637
18043.5,-22,0.177234,0.0417604,0.151518
18045,43,0.181948,0.0348855,0.151524
18046.5,21,0.183118,0.0478318,0.134415
18048,-1,0.181743,0.0490226,0.133512
18049.5,-13,0.183291,0.0383469,0.120383
18051,5,0.174417,0.0200719,0.112733
18052.5,43,0.175986,0.0252996,0.119843
18054,4,0.167514,0.0251637,0.116974
18055.5,-6,0.159003,0.0269488,0.105779
18057,14,0.148583,0.0274679,0.104692
18058.5,3,0.158834,0.0279968,0.118049
18060,9,0.166938,0.026223,0.122859
18061.5,43,0.174722,0.0234783,0.114541
18063,16,0.172618,0.0177221,0.121084
18064.5,-14,0.161738,0.0154655,0.105733
18066,3,0.162472,0.0220311,0.108401
18067.5,30,0.166189,0.0273972,0.100054
18069,24,0.162421,0.0363869,0.10403
18070.5,-5,0.160466,0.0422907,0.101334
18072,37,0.157217,0.0402338,0.102614
18073.5,48,0.160781,0.0358233,0.103328
18075,-16,0.173167,0.0377492,0.111185
18076.5,1,0.180138,0.0335704,0.114515
18078,13,0.179648,0.0393179,0.101406
18079.5,20,0.172081,0.0497869,0.107482
18081,29,0.153266,0.0471777,0.114096
18082.5,15,0.146353,0.0414541,0.115401
18084,7,0.15729,0.0497156,0.127441
18085.5,18,0.159877,0.0422345,0.119444
18087,3,0.16681,0.0386359,0.127033
18088.5,26,0.148761,0.0528396,0.131524
18090,11,0.14034,0.0568166,0.135082
18091.5,-5,0.145065,0.0508318,0.12999
18093,21,0.144414,0.0554754,0.116088
18094.5,6,0.140234,0.04635,0.130465
18096,-5,0.158367,0.0398071,0.125369
18097.5,20,0.181685,0.0316184,0.120124
18099,21,0.174962,0.0213934,0.100704
18100.5,14,0.179263,0.0238569,0.109567
18102,-1,0.168498,0.0321153,0.119131
18103.5,1,0.171444,0.0449338,0.127058
18105,13,0.187042,0.0490147,0.131406
18106.5,3,0.201447,0.0466357,0.129455
18108,8,0.20387,0.051361,0.129475
18109.5,9,0.198826,0.0468083,0.131896
18111,-3,0.191998,0.0574836,0.131737
18112.5,14,0.198236,0.0658725,0.140854
18114,12,0.187674,0.064402,0.152408
18115.5,6,0.162803,0.0630742,0.150518
18117,18,0.176422,0.0520123,0.155054
18118.5,3,0.183079,0.0521397,0.150779
18120,6,0.183156,0.0546658,0.134609
18121.5,20,0.172384,0.0579366,0.14322
18123,3,0.181534,0.050743,0.134439
18124.5,27,0.17802,0.03639,0.129201
18126,15,0.181179,0.037142,0.123395
18127.5,8,0.172487,0.0386147,0.127514
18129,12,0.166978,0.0482396,0.11531
18130.5,12,0.175573,0.0444626,0.100289
18132,21,0.180811,0.0520846,0.0984789
18133.5,23,0.180667,0.0342437,0.108886
18135,8,0.176315,0.0444776,0.111955
18136.5,21,0.166574,0.051036,0.113344
18138,7,0.159503,0.0545782,0.121534
18139.5,11,0.1772,0.0480942,0.113035
18141,34,0.169304,0.0400662,0.115239
18142.5,32,0.148011,0.032356,0.113944
18144,-15,0.146868,0.027059,0.116929
18145.5,12,0.140463,0.0458886,0.127186
18147,22,0.13664,0.0518618,0.137934
18148.5,29,0.144705,0.0451256,0.132238
18150,14,0.146727,0.0336006,0.138093
18151.5,8,0.140399,0.0362362,0.143911
18153,20,0.139237,0.0304661,0.141143
18154.5,-2,0.151357,0.0180095,0.148653
18156,13,0.151567,0.0230436,0.145383
18157.5,36,0.170466,0.0247604,0.143695
18159,-15,0.162569,0.0218537,0.163479
18160.5,-1,0.157984,0.0263841,0.164495
18162,16,0.174107,0.0275843,0.159878
18163.5,12,0.165626,0.0357032,0.170033
18165,5,0.177235,0.0328048,0.161697
18166.5,-1,0.18816,0.0347662,0.167227
18168,49,0.168634,0.0323582,0.166737
18169.5,6,0.168422,0.0270608,0.158923
18171,-34,0.154192,0.0256257,0.15109
18172.5,10,0.157061,0.0229626,0.157539
18174,15,0.138746,0.0271197,0.149537
18175.5,10,0.150483,0.0306348,0.158255
18177,24,0.154864,0.0316666,0.158769
18178.5,9,0.162318,0.0329845,0.155778
18180,-7,0.161202,0.0272967,0.143145
18181.5,10,0.15145,0.010512,0.138228
18183,5,0.158382,0.00950807,0.140101
18184.5,24,0.160269,0.0120381,0.134796
18186,11,0.158793,0.0117137,0.131548
18187.5,9,0.162379,0.016151,0.139947
18189,11,0.175312,0.0126935,0.129483
18190.5,9,0.161533,0.0192454,0.132384
18192,16,0.147814,0.0162675,0.119378
18193.5,21,0.163227,0.00952927,0.115503
18195,9,0.168382,0.0106915,0.11309
18196.5,20,0.18257,0.00181103,0.112602
18198,7,0.192043,0.00326693,0.120769
18199.5,9,0.184356,0.00829513,0.126753
18201,41,0.182589,0.0239839,0.132502
18202.5,7,0.189361,0.0193765,0.135246
18204,13,0.182885,0.02141,0.128094
18205.5,18,0.184783,0.0283776,0.123059
18207,5,0.169688,0.0238384,0.117142
18208.5,35,0.157708,0.0323277,0.115226
18210,1,0.164112,0.0344603,0.119294
18211.5,-18,0.155173,0.0517339,0.122961
18213,30,0.144556,0.0412356,0.113352
18214.5,23,0.155949,0.0303371,0.106627
18216,10,0.156974,0.0333981,0.114786
18217.5,8,0.164102,0.0304683,0.119389
18219,47,0.173994,0.0488054,0.137127
18220.5,15,0.169917,0.0516575,0.130526
18222,-19,0.153269,0.0415154,0.125108
18223.5,-8,0.150689,0.042871,0.111049
18225,19,0.133938,0.0402435,0.0958496
18226.5,11,0.136476,0.0484062,0.0922812
18228,30,0.128249,0.049823,0.0957838
18229.5,18,0.134381,0.0482293,0.101679
18231,-20,0.123973,0.0468785,0.088697
18232.5,17,0.121281,0.0475024,0.0773151
18234,1,0.135885,0.0439486,0.0649105
18235.5,2,0.129029,0.0374694,0.0681484
18237,17,0.121425,0.0336118,0.0637284
18238.5,4,0.119291,0.0343891,0.0565842
18240,7,0.121965,0.0275492,0.0656455
18241.5,-1,0.124682,0.0302966,0.0702141
18243,0,0.127771,0.0192753,0.0769274
18244.5,21,0.131687,0.0273895,0.0744286
18246,12,0.130197,0.0204722,0.0717079
18247.5,11,0.137672,0.0223245,0.0893597
18249,23,0.145772,0.0253972,0.109839
18250.5,0,0.147002,0.0209995,0.119589
18252,-11,0.147457,0.0232009,0.112476
18253.5,23,0.148976,0.016629,0.109018
18255,23,0.151733,0.0227725,0.106699
18256.5,19,0.176811,0.0257555,0.108693
18258,-10,0.179346,0.0261724,0.104961
18259.5,19,0.168757,0.0300284,0.110911
18261,54,0.16881,0.0284165,0.115086
18262.5,-16,0.189654,0.0331873,0.127086
18264,7,0.183023,0.0252999,0.131326
18265.5,16,0.167413,0.0267169,0.124373
18267,10,0.160367,0.0303504,0.11998
18268.5,23,0.162145,0.0257954,0.113613
18270,36,0.151963,0.0412037,0.113124
18271.5,-11,0.153785,0.0450079,0.117441
18273,-30,0.164777,0.0355139,0.12684
18274.5,34,0.162833,0.0447741,0.124908
18276,11,0.166381,0.0530155,0.114532
18277.5,23,0.176877,0.0509348,0.109873
18279,1,0.180217,0.0500277,0.116008
18280.5,-4,0.176822,0.0517263,0.10779
18282,-6,0.178824,0.0442218,0.115957
18283.5,-21,0.177778,0.0466648,0.115068
18285,188,0.170681,0.0620657,0.130508
18286.5,-72,0.173238,0.0607506,0.131898
18288,-24,0.175717,0.0511761,0.120811
18289.5,26,0.170284,0.0456755,0.123934
18291,35,0.18154,0.0405933,0.113958
18292.5,28,0.181492,0.0391789,0.120548
18294,-23,0.201244,0.0462289,0.117332
18295.5,-16,0.199807,0.059823,0.120808
18297,4,0.205351,0.0533128,0.130598
18298.5,70,0.181327,0.0548845,0.130905
18300,6,0.178191,0.0582252,0.125239
18301.5,-46,0.178716,0.0645719,0.137855
18303,29,0.190645,0.0652554,0.144305
18304.5,-55,0.19908,0.0714081,0.144344
18306,28,0.200532,0.0920114,0.140081
18307.5,59,0.193796,0.0877373,0.15179
18309,-9,0.189515,0.0914011,0.15102
18310.5,58,0.178626,0.0879308,0.153496
18312,-20,0.190573,0.0896621,0.14022
18313.5,-46,0.197434,0.0991527,0.132485
18315,88,0.207256,0.109321,0.120215
18316.5,17,0.201198,0.104009,0.132427
18318,-29,0.193414,0.0961613,0.145151
18319.5,-3,0.194891,0.0957919,0.155022
18321,64,0.190728,0.0986402,0.150375
18322.5,55,0.185471,0.102093,0.143255
18324,-71,0.176258,0.0982267,0.137285
18325.5,34,0.176303,0.102633,0.134983
18327,46,0.181154,0.10631,0.136612
18328.5,-46,0.172082,0.0940251,0.137331
18330,99,0.166702,0.0810153,0.132305
18331.5,-9,0.166828,0.0687136,0.138421
18333,-27,0.162259,0.0611827,0.134414
18334.5,56,0.185617,0.0794373,0.142377
18336,-33,0.186438,0.088814,0.151599
18337.5,-1,0.187722,0.0983606,0.16018
18339,24,0.191108,0.0995589,0.172955
18340.5,25,0.187942,0.0993432,0.176818
18342,26,0.196051,0.105345,0.167159
18343.5,94,0.191704,0.109313,0.16249
18345,-39,0.197039,0.119381,0.16556
18346.5,-42,0.192205,0.108193,0.154613
18348,61,0.1776,0.109811,0.154584
18349.5,-37,0.17102,0.0955381,0.161434
18351,48,0.176591,0.102566,0.161037
18352.5,26,0.165687,0.0890599,0.178349
18354,-62,0.164716,0.0984437,0.177628
18355.5,86,0.16211,0.102125,0.184336
18357,30,0.165321,0.112911,0.173827
18358.5,-47,0.158115,0.117714,0.187825
18360,2,0.157792,0.115155,0.187786
18361.5,13,0.167212,0.123221,0.186655
18363,1,0.174123,0.121985,0.18173
18364.5,20,0.183648,0.125239,0.171157
18366,41,0.183611,0.12625,0.176032
18367.5,-8,0.187867,0.131794,0.188283
18369,-77,0.196425,0.142442,0.188325
18370.5,9,0.181169,0.149444,0.185814
18372,4,0.180328,0.140123,0.201882
18373.5,116,0.193138,0.13259,0.21154
18375,-42,0.210706,0.125124,0.202703
18376.5,-17,0.214503,0.120932,0.214637
18378,-25,0.223271,0.131895,0.222397
18379.5,8,0.221955,0.141083,0.205925
18381,113,0.215798,0.132638,0.207043
18382.5,-41,0.225704,0.126299,0.21371
18384,-27,0.233628,0.121493,0.205401
18385.5,19,0.223596,0.128292,0.19573
18387,27,0.210176,0.131268,0.214385
18388.5,9,0.203341,0.118802,0.214155
18390,20,0.19301,0.11951,0.222114
18391.5,53,0.191871,0.132576,0.215046
18393,62,0.189949,0.13962,0.218154
18394.5,-67,0.183741,0.150634,0.207513
18396,-30,0.188694,0.153801,0.213536
18397.5,43,0.180425,0.153608,0.210383
18399,0,0.175736,0.141939,0.212499
18400.5,178,0.172755,0.141656,0.224158
18402,-67,0.188091,0.135748,0.21888
18403.5,-31,0.188225,0.139733,0.209674
18405,33,0.188044,0.142998,0.204131
18406.5,-32,0.180724,0.141783,0.206742
18408,104,0.187002,0.134297,0.218521
18409.5,15,0.179024,0.135353,0.213855
18411,-17,0.196477,0.150288,0.213387
18412.5,3,0.200423,0.144283,0.225452
18414,28,0.179504,0.150538,0.233833
18415.5,25,0.178851,0.157134,0.234936
18417,2,0.169999,0.14938,0.247296
18418.5,5,0.166528,0.144389,0.235604
18420,12,0.183351,0.143995,0.238689
18421.5,5,0.192378,0.150574,0.22133
18423,6,0.192763,0.149018,0.215827
18424.5,15,0.186136,0.142698,0.226098
18426,1,0.191284,0.145938,0.234144
18427.5,15,0.193717,0.139742,0.222882
18429,25,0.195759,0.131527,0.226725
18430.5,-27,0.19619,0.139842,0.226948
18432,-54,0.192778,0.138387,0.228328
18433.5,31,0.194768,0.125103,0.232938
18435,-8,0.19766,0.125498,0.237347
18436.5,81,0.186779,0.128996,0.215067
18438,37,0.184335,0.133006,0.218411
18439.5,-18,0.179634,0.118109,0.207513
18441,-37,0.185794,0.113994,0.217179
18442.5,-63,0.197318,0.106535,0.225668
18444,51,0.185784,0.0985232,0.214796
18445.5,18,0.197888,0.103666,0.209397
18447,22,0.210364,0.110962,0.206762
18448.5,73,0.214182,0.114337,0.218984
18450,-25,0.223592,0.112264,0.227043
18451.5,-21,0.224475,0.119886,0.214899
18453,10,0.215503,0.125794,0.213947
18454.5,11,0.225082,0.129611,0.215179
18456,28,0.220996,0.132816,0.216989
18457.5,13,0.21479,0.134055,0.220636
18459,9,0.213244,0.152583,0.228193
18460.5,42,0.215234,0.152747,0.235373
18462,8,0.199923,0.149393,0.246408
18463.5,13,0.210741,0.148112,0.258089
18465,15,0.201,0.147504,0.243723
18466.5,4,0.208665,0.147736,0.240923
18468,20,0.20897,0.142355,0.242258
18469.5,16,0.219133,0.145019,0.239099
18471,31,0.209737,0.145294,0.238908
18472.5,8,0.201689,0.138621,0.238859
18474,-19,0.198959,0.137524,0.243321
18475.5,20,0.183341,0.14195,0.241152
18477,30,0.188518,0.153066,0.238214
18478.5,-1,0.189096,0.137414,0.242908
18480,26,0.189559,0.129287,0.251406
18481.5,29,0.19017,0.123845,0.238513
